"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",19201,-38,953,-31,124.143,-0.547,107,1,1,19386,3126,125.545
2,"=","ED SHEERAN","Thinking Out Loud",18272,19,1370,-166,112.151,0.732,80,3,2,18272,3319,112.151
3,"=","TAYLOR SWIFT","Style",14057,340,2904,59,95.336,1.546,51,11,3,14057,3111,95.336
4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",13467,207,2806,-61,84.576,1.845,89,12,4,13467,2867,84.576
5,"=","HOZIER","Take Me To Church",12781,-343,-1449,-170,74.204,-2.273,135,13,2,14683,2004,91.149
6,"=","MEGHAN TRAINOR","Lips Are Movin",12479,-371,-859,-226,63.795,-1.917,128,30,4,13569,1988,75.882
7,"=","MAROON 5","Sugar",11536,290,2137,96,76.078,1.492,45,7,7,11536,2223,76.078
8,"=","TAYLOR SWIFT","Blank Space",10959,-223,-577,-19,79.966,-1.758,120,19,1,18014,3248,118.647
9,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10417,52,878,-14,68.416,0.106,115,47,8,10417,1413,68.416
10,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",9917,245,2034,-17,59.043,0.889,31,4,10,9917,3932,59.043
11,"=","ELLA HENDERSON","Ghost",8021,-43,194,-98,39.441,-0.15,167,31,11,8217,1207,40.362
12,"+1","ELLIE GOULDING","Love Me Like You Do",7788,206,1745,57,45.385,1.438,46,2,12,7788,1757,45.385
13,"-1","FALL OUT BOY","Centuries",7752,-39,185,-109,41.194,-0.568,161,23,12,7839,756,42.152
14,"=","CALVIN HARRIS","Outside f/Ellie Goulding",7318,85,1038,-65,48.233,0.79,67,52,14,7318,1280,48.233
15,"=","USHER","I Don't Mind f/Juicy J",5525,1,635,-92,31.612,0.253,80,33,15,5525,911,31.612
16,"=","ONE DIRECTION","Night Changes",5522,48,469,-18,26.6,0.258,102,71,16,5522,1221,26.6
17,"+1","NICK JONAS","Chains",4885,183,1264,118,28.512,0.868,45,27,17,4885,1264,28.512
18,"-1","ARIANA GRANDE & THE WEEKND","Love Me Harder",4834,-64,-556,132,28.804,-0.676,141,100,3,15619,1751,93.102
19,"=","NE-YO","She Knows f/Juicy J",4728,81,799,-21,23.104,0.334,59,41,18,4728,1028,23.104
20,"=","NATALIE LA ROSE","Somebody f/Jeremih",4674,126,1130,-10,30.209,0.577,52,16,20,4674,1193,30.209
21,"=","ARIANA GRANDE","One Last Time",4433,240,1990,-2,26.138,1.625,18,44,21,4433,2135,26.138
22,"=","KELLY CLARKSON","Heartbeat Song",4066,55,341,57,17.709,0.158,42,42,20,4066,1093,17.709
23,"+1","VANCE JOY","Riptide",3077,45,308,21,15.311,0.323,120,39,23,3077,404,15.311
24,"-1","SELENA GOMEZ","The Heart Wants What It Wants",2964,-188,-937,38,17.499,-1.185,111,83,7,10523,2058,67.628
25,"+1","TORI KELLY","Nobody Love",2629,117,851,11,15.033,0.508,15,106,25,2629,1398,15.033
26,"+1","TOVE LO","Talking Body",2552,41,550,14,16.012,0.114,41,62,26,2552,589,16.012
27,"-2","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",2339,-261,-1418,56,8.874,-1.196,83,98,16,5829,1306,31.259
28,"+1","FLO RIDA","GDFR f/Sage The Gemini",2332,90,582,42,10.705,0.358,47,14,28,2332,582,10.705
29,"-1","NICKI MINAJ","Truffle Butter f/Drake...",2331,36,513,-19,11.891,0.079,38,20,28,2331,577,11.891
30,"+1","SAM SMITH","Lay Me Down",2112,61,750,-95,9.401,0.132,15,77,30,2112,1008,9.401
31,"-1","ONEREPUBLIC","I Lived",1952,-249,-1501,-42,7.505,-0.908,103,80,17,5193,1083,23.7
32,"=","JESSIE J","Masterpiece",1751,-32,24,-59,6.31,-0.113,43,191,29,1803,587,6.563
33,"=","IMAGINE DRAGONS","I Bet My Life",1670,6,201,-36,6.359,0.01,51,22,33,1670,436,6.359
34,"=","ZEDD","I Want You To Know f/S. Gomez",1639,273,1639,273,16.773,2.949,2,5,34,1639,1639,16.773
35,"+1","ECHOSMITH","Bright",1185,24,189,-14,4.123,0.129,23,179,35,1185,405,4.123
36,"-1","MADONNA","Living For Love",1179,-128,412,-325,5.997,-1.151,10,450,34,1498,1418,9.684
37,"=","WHO IS FANCY","Goodbye",973,66,390,39,6.917,0.212,11,113,36,973,390,6.917
38,"=","WALK THE MOON","Shut Up And Dance",902,77,307,27,4.997,0.391,11,40,38,902,359,4.997
39,"+1","THE WEEKND","Earned It",853,49,429,7,8.284,0.484,7,9,39,853,432,8.284
40,"-1","CASH CASH","Surrender",827,2,98,-9,3.405,-0.018,38,562,37,827,157,3.423
41,"=","OLLY MURS","Wrapped Up f/Travie McCoy",804,22,97,19,1.682,0.084,24,330,40,804,309,1.682
42,"+1","KALIN & MYLES","Trampoline",746,21,313,5,2.777,0.051,7,196,42,746,313,2.777
43,"+3","CHRIS BROWN & TYGA","Ayo",729,61,294,53,3.888,0.32,8,54,43,729,294,3.888
44,"+1","IGGY AZALEA","Trouble f/Jennifer Hudson",714,31,245,-13,2.532,0.075,9,792,44,714,298,2.532
45,"-3","PRIORY","Weekend",706,-70,-255,-38,1.902,-0.141,88,371,36,1072,156,2.639
46,"+1","LUNCHMONEY LEWIS","Bills",693,62,405,33,3.371,0.221,3,495,46,693,405,3.371
47,"-3","KANYE WEST","Only One f/Paul McCartney",654,-36,-16,-58,2.28,-0.121,33,102,42,710,219,2.401
48,"=","I LOVE MAKONNEN","Tuesday f/Drake",567,-39,-550,51,2.132,-0.083,97,147,22,3199,633,13.27
49,"=","ARONCHUPA","I'm An Albatraoz",550,3,51,-12,1.505,-0.035,18,153,47,568,158,2.029
50,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",544,21,155,2,2.213,0.244,3,885,49,544,155,2.213
