"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","NICK JONAS","Jealous",16112,"+154",381,"-12",98.158,"+0.787",129,14,1,16112,1846,98.158
2,"-1","TAYLOR SWIFT","Blank Space",15975,"-304",-1652,"-182",109.835,"-1.433",82,5,1,18014,3248,118.647
3,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",15199,"-108",-49,"-245",86.237,"-1.871",103,28,3,15619,1751,93.102
4,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",14801,"+372",3126,"+59",98.262,"+3.745",69,1,4,14801,3126,98.262
5,"-1","SAM SMITH","I'm Not The Only One",14567,"-64",523,"-313",88.528,"+0.151",115,12,4,14631,2111,88.528
6,"=","HOZIER","Take Me To Church",13187,"+173",1592,"-26",83.012,"+1.135",97,7,5,13187,2004,83.012
7,"=","SELENA GOMEZ","The Heart Wants What It Wants",10471,"-52",257,"-186",67.265,"-0.111",73,16,7,10523,2058,67.376
8,"=","MEGHAN TRAINOR","Lips Are Movin",9895,"+155",893,"+78",58.657,"+1.413",90,4,8,9895,1423,58.657
9,"=","ED SHEERAN","Thinking Out Loud",9657,"+370",3190,"-87",67.02,"+2.479",42,2,9,9657,3319,67.02
10,"=","MAROON 5","Animals",8385,"-294",-2178,"-82",55.005,"-2.809",117,19,1,17381,3186,114.705
11,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7710,"-67",761,"-294",43.982,"-1.424",41,30,11,7777,2403,48.466
12,"=","MR PROBZ","Waves",7473,"-250",-2219,"+37",54.884,"-1.829",189,46,5,12307,1264,83.219
13,"=","ALESSO","Heroes",6942,"-42",223,"-97",41.19,"-0.589",132,32,12,7022,896,44.035
14,"=","CALVIN HARRIS","Blame f/John Newman",6314,"-284",-2780,"+195",48.381,"-1.904",132,79,3,13993,1988,88.09
15,"=","ELLA HENDERSON","Ghost",5907,"+42",829,"-67",26.486,"+0.230",129,10,15,5907,1207,26.486
16,"=","FALL OUT BOY","Centuries",5798,"+67",707,"-48",28.894,"+0.836",123,8,15,5798,756,28.894
17,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",5700,"+176",1199,"-65",39.72,"+0.502",77,42,17,5700,1413,39.72
18,"=","PITBULL","Time Of Our Lives f/Ne-Yo",5416,"+202",1252,"+20",31.016,"+1.264",51,24,18,5416,1390,31.016
19,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5264,"+121",975,"-112",29.735,"+0.489",45,50,18,5264,1306,29.735
20,"=","ONEREPUBLIC","I Lived",4813,"-2",641,"-123",21.796,"-0.080",65,13,20,4815,1083,21.876
21,"=","FIFTH HARMONY","Sledgehammer",4592,"-26",378,"-178",20.053,"-0.071",64,38,19,4618,800,20.247
22,"=","ONE DIRECTION","Night Changes",4220,"+28",158,"-21",18.487,"+0.313",64,35,19,4220,1221,18.487
23,"=","I LOVE MAKONNEN","Tuesday f/Drake",3060,"+78",633,"+46",12.196,"+0.436",59,56,23,3060,633,12.196
24,"=","CALVIN HARRIS","Outside f/Ellie Goulding",2710,"+136",902,"-106",15.991,"+0.691",29,60,24,2710,1280,15.991
25,"=","TAYLOR SWIFT","Style",2686,"+301",1754,"+150",21.056,"+2.112",13,15,25,2686,1754,21.056
26,"=","USHER","I Don't Mind f/Juicy J",2205,"+54",580,"-41",15.321,"+0.351",42,26,26,2205,721,15.321
