"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Blank Space",17928,"+15",1025,"-146",118.118,"+0.272",56,"2",1,17928,3248,118.118
2,"=","NICK JONAS","Jealous",14361,"+49",836,"-132",84.21,"+1.343",103,"12",2,14361,1846,84.21
3,"+2","ARIANA GRANDE & THE WEEKND","Love Me Harder",12946,"+211",1109,"-107",81.323,"+0.319",77,"19",3,12946,1751,81.323
4,"-1","CALVIN HARRIS","Blame f/John Newman",12919,"-216",-949,"-184",80.385,"-1.630",106,"53",3,13993,1988,88.09
5,"-1","MAROON 5","Animals",12897,"-155",-2340,"+276",87.368,"-1.232",91,"14",1,17381,3186,114.705
6,"=","MR PROBZ","Waves",11578,"-113",-442,"-100",77.558,"-1.176",163,"32",5,12307,1264,83.219
7,"=","SAM SMITH","I'm Not The Only One",11548,"+349",1644,"+256",75.044,"+1.928",89,"9",7,11548,1644,75.044
8,"=","ED SHEERAN","Don't",10570,"-596",-2608,"-228",58.678,"-2.616",163,"24",2,15646,2073,94.331
9,"=","HOZIER","Take Me To Church",9732,"+266",1600,"+74",62.225,"+2.181",71,"3",9,9732,1600,62.225
10,"+1","SELENA GOMEZ","The Heart Wants What It Wants",8712,"+143",1042,"-13",54.861,"+1.208",47,"11",10,8712,2058,54.861
11,"-1","TOVE LO","Habits (Stay High)",8586,"-115",-680,"+52",59.946,"-1.212",183,"52",1,16744,2816,110.186
12,"=","MARK RONSON","Uptown Funk f/Bruno Mars",8531,"+230",1612,"-4",54.392,"+1.640",43,"1",12,8531,2689,54.392
13,"=","MEGHAN TRAINOR","Lips Are Movin",7668,"+182",920,"+89",42.186,"+0.850",64,"5",13,7668,1423,42.186
14,"=","IGGY AZALEA","Beg For It f/MØ",7058,"-66",-235,"-103",34.389,"-0.618",60,"36",11,7303,2920,38.689
15,"=","ALESSO","Heroes",6981,"-41",276,"-82",41.793,"-0.165",106,"48",13,7022,896,41.958
16,"=","TAYLOR SWIFT","Shake It Off",5805,"-221",-1185,"-36",38.297,"-1.116",127,"7",1,17531,9016,110.142
17,"=","FALL OUT BOY","Centuries",4906,"+1",126,"-53",23.027,"-0.013",97,"8",17,4906,679,23.04
18,"+1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",4361,"+173",2227,"-160",28.849,"+1.983",15,"20/42",18,4361,2403,28.849
19,"-1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4216,"-27",-434,"+134",27.924,"-0.122",147,"27",1,15754,4716,94.236
20,"=","JEREMIH","Don't Tell 'Em f/YG",3975,"-137",-422,"-136",26.583,"-0.765",156,"92",5,12620,1458,74.757
21,"=","ELLA HENDERSON","Ghost",3926,"+103",434,"+43",17.279,"+0.643",103,"31",21,3926,827,17.279
22,"=","NICO & VINZ","In Your Arms",3798,"+19",-88,"+31",16.271,"-0.297",90,"127",20,3920,1121,18.903
23,"=","ONE DIRECTION","Night Changes",3623,"+1",252,"-80",14.154,"+0.239",38,"28",22,3623,1221,14.154
24,"=","FIFTH HARMONY","Sledgehammer",3402,"+77",432,"+35",13.422,"+0.291",38,"54",23,3402,800,13.422
25,"=","ONEREPUBLIC","I Lived",3179,"+74",300,"+19",16.908,"+0.631",39,"63",25,3179,934,16.908
26,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2931,"+118",737,"+46",25.749,"+0.914",51,"94",26,2931,737,25.749
27,"+1","ED SHEERAN","Thinking Out Loud",2920,"+308",1522,"+196",23.3,"+2.045",16,"4",27,2920,1522,23.3
28,"-2","DAVID GUETTA","Dangerous f/Sam Martin",2712,"-159",-529,"-144",15.973,"-0.715",78,"83",22,3486,1540,19.376
29,"+2","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",2434,"+162",1304,"+28",19.318,"+0.974",19,"157",29,2434,1304,19.318
30,"-1","CHARLI XCX","Break The Rules",2381,"-39",-361,"-74",7.442,"-0.242",83,"104",24,2872,609,10.469
31,"-1","JASON DERULO","Trumpets",2254,"-143",-1526,"+224",13.523,"-0.695",120,"45",9,8686,1238,46.628
32,"=","PITBULL","Time Of Our Lives f/Ne-Yo",2112,"+134",661,"+60",12.358,"+0.451",25,"69",32,2112,661,12.358
33,"=","BIG SEAN","I Don't F**k With You f/E-40",1955,"+13",296,"-16",10.221,"+0.018",44,"201",33,1955,340,10.221
34,"+1","MILKY CHANCE","Stolen Dance",1906,"+38",175,"+19",11.57,"+0.246",59,"49",32,1906,256,11.57
35,"-1","EDEN XO","Too Cool To Dance",1899,"-4",76,"+0",6.52,"+0.089",51,"877",31,1936,410,6.7
36,"=","I LOVE MAKONNEN","Tuesday f/Drake",1865,"+48",312,"-9",7.473,"+0.244",33,"33",35,1865,445,7.473
