"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MEGHAN TRAINOR","All About That Bass",17374,-98,-428,-25,114.21,-0.601,94,2,1,17875,3030,116.17
2,"=","TAYLOR SWIFT","Shake It Off",17346,32,393,-10,109.664,0.211,53,1,2,17346,9016,109.664
3,"=","IGGY AZALEA","Black Widow f/Rita Ora",17009,35,1090,-270,111.519,0.489,103,15,3,17009,2437,111.519
4,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",13812,195,1491,20,90.871,0.36,73,5,4,13812,4716,90.871
5,"=","ARIANA GRANDE","Break Free f/Zedd",13099,-294,-1178,-250,81.238,-1.18,97,28,4,14321,2327,87.942
6,"=","JEREMIH","Don't Tell 'Em f/YG",11453,187,1186,61,69.09,0.748,82,13,6,11453,1458,69.09
7,"=","TOVE LO","Habits (Stay High)",10255,145,1328,-75,69.661,1.12,109,4,7,10255,1460,69.661
8,"=","ED SHEERAN","Don't",9344,94,737,-74,55.015,0.186,89,10,8,9344,1458,55.015
9,"=","CHARLI XCX","Boom Clap",8861,-263,-1882,-31,57.799,-1.46,118,43,1,16743,2210,108.049
10,"=","ECHOSMITH","Cool Kids",8113,29,513,-102,42.535,0.526,124,18,10,8113,978,42.535
11,"+2","CALVIN HARRIS","Blame f/John Newman",6829,117,1460,-83,39.768,0.651,32,32,11,6829,1988,39.768
12,"-1","CLEAN BANDIT","Rather Be f/Jess Glynne",6797,-279,-2745,107,54.581,-1.417,134,14,6,11598,1590,74.965
13,"-1","COLDPLAY","A Sky Full Of Stars",6699,-58,184,-119,40.67,-0.538,103,39,12,6757,946,41.834
14,"+1","5 SECONDS OF SUMMER","Amnesia",5738,51,349,5,26.919,0.31,86,33,14,5738,912,26.919
15,"+1","JASON DERULO","Trumpets",5683,70,809,-48,28.019,0.345,46,7,15,5683,1238,28.019
16,"+1","NICK JONAS","Jealous",5582,67,763,-105,31.921,0.387,29,8,16,5582,1846,31.921
17,"-3","MAROON 5","Maps",5518,-321,-1728,-83,33.011,-1.069,116,35,2,14278,4866,79.434
18,"=","MAROON 5","Animals",5456,160,1841,-145,33.207,1.006,17,3,18,5456,2460,33.207
19,"=","MR PROBZ","Waves",5332,147,684,77,36.797,0.781,89,17,18,5332,1001,36.797
20,"=","PITBULL","Fireball f/John Ryan",4882,60,350,21,24.856,0.219,68,16,19,4882,739,24.856
21,"+1","NICKI MINAJ","Anaconda",4461,24,276,-36,22.232,-0.022,66,24,21,4461,974,22.331
22,"-1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",4398,-232,-1779,68,32.897,-1,138,56,9,9201,1299,66.786
23,"=","TINASHE","2 On f/Schoolboy Q",3852,-57,29,-69,21.672,-0.146,123,57,20,3927,419,21.823
24,"=","KATY PERRY","This Is How We Do",3089,-462,-2703,-270,11.883,-1.712,65,47,15,6326,1638,29.534
25,"=","SAM SMITH","I'm Not The Only One",2763,229,1352,81,12.613,0.566,15,34,25,2763,1352,12.613
26,"=","ONE DIRECTION","Steal My Girl",2732,218,1156,-76,11.263,0.741,11,21,25,2732,2502,14.883
27,"=","NICO & VINZ","In Your Arms",2541,124,820,15,12.705,0.666,16,106,25,2541,1121,12.705
28,"=","ALESSO","Heroes",2272,36,490,-32,14.952,0.168,32,63,26,2272,573,14.952
29,"=","KIM CESARION","Undressed",1799,22,162,13,5.892,0.089,60,98,29,1799,260,5.892
30,"=","JAKE MILLER","First Flight Home",1714,-37,6,-53,5.439,-0.131,74,201,28,1776,302,5.767
31,"=","MARY LAMBERT","Secrets",1624,30,185,27,7.671,0.137,41,59,31,1624,260,7.671
32,"+1","FERGIE","L.A.LOVE (la la)",1619,127,1043,-26,6.899,0.222,7,90,32,1619,1105,6.899
33,"-1","RIXTON","Wait On Me",1504,11,71,16,4.238,0.027,49,234,32,1504,352,4.238
34,"=","FALL OUT BOY","Centuries",1418,43,130,34,7.685,0.052,23,11,34,1418,556,7.705
35,"=","BEBE REXHA","Can't Stop Drinking About You",1299,2,81,1,4.384,-0.011,49,160,35,1299,292,4.412
36,"+1","KENDRICK LAMAR","i",1279,40,503,-46,12.246,0.079,12,65,36,1279,591,12.246
37,"+1","MKTO","American Dream",1153,-80,-253,-67,4.252,-0.35,58,125,32,1432,259,5.645
38,"-2","THE 1975","Girls",1145,-140,-611,-95,4.131,-0.292,81,448,27,1837,385,5.872
39,"=","LIL JON","Bend Ova f/Tyga",1124,-57,-122,-40,3.621,0.035,55,210,35,1281,306,4.387
40,"=","DAVID GUETTA","Dangerous f/Sam Martin",1110,100,1110,100,12.704,0.939,4,68,40,1110,1110,12.704
41,"=","CHARLI XCX","Break The Rules",1054,55,457,-11,4.27,0.058,9,411,41,1054,609,4.27
42,"=","HILARY DUFF","All About You",963,15,110,10,1.9,-0.019,34,231,40,963,454,1.927
43,"+1","KIESZA","Hideaway",885,-24,-366,99,8.393,-0.061,103,97,17,5280,788,31.241
44,"-1","CHILDISH GAMBINO","V. 3005",861,-81,-266,-69,3.306,-0.302,64,957,37,1157,190,5.979
45,"=","ELLA HENDERSON","Ghost",845,0,41,-17,2.532,0.029,29,143,43,845,172,2.622
46,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",829,-4,-253,60,7.611,-0.029,138,230,7,9530,1152,57.524
47,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",792,112,487,74,9.345,0.912,3,108,47,792,487,9.345
48,"-1","T.I.","No Mediocre f/Iggy Azalea",785,-5,61,-18,3.18,0.03,32,71,45,793,217,3.18
49,"=","COBRA STARSHIP","Never Been In Love f/Icona Pop",621,13,34,5,2.139,0.002,22,604,47,621,140,2.264
50,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",593,33,163,3,2.444,0.12,3,62,50,593,178,2.444
