"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ADELE","Hello",18891,-41,-199,-7,122.359,-0.618,51,"1",1,19167,4705,124.831
2,"=","JUSTIN BIEBER","Sorry",17821,237,2367,-268,117.095,0.591,52,"2",2,17821,3902,117.095
3,"=","SELENA GOMEZ","Same Old Love",16310,234,1536,26,95.749,1.687,89,"6",3,16310,1774,95.749
4,"+1","ALESSIA CARA","Here",13509,178,721,124,87.893,1.138,147,"15",4,13509,1451,87.893
5,"-1","ELLIE GOULDING","On My Mind",13463,-28,54,-46,79.673,-0.403,87,"21",4,13605,3457,82.642
6,"=","DRAKE","Hotline Bling",12688,-321,-2094,-150,74.71,-2.001,90,"4",2,16016,2377,99.499
7,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",12055,85,734,39,70.919,1.049,167,"8",7,12055,1275,70.919
8,"=","SHAWN MENDES","Stitches",11665,-180,-1862,156,82.737,-1.535,205,"16",1,17999,2130,108.715
9,"=","ELLE KING","Ex's and Oh's",9714,-283,-1922,-88,56.212,-1.704,121,"9",7,12070,1468,71.394
10,"+1","THE WEEKND","In The Night",9461,169,1432,-103,60.156,0.716,31,"5",10,9461,3011,60.156
11,"-1","TAYLOR SWIFT","Wildest Dreams",9094,-329,-2346,30,58.949,-1.612,108,"32",1,18848,3531,112.715
12,"=","DEMI LOVATO","Confident",8351,-15,340,-99,42.919,0.529,73,"41",12,8387,1761,42.919
13,"=","ONE DIRECTION","Perfect",7428,38,729,-92,36.827,0.561,56,"25",13,7428,1211,36.827
14,"=","JUSTIN BIEBER","What Do You Mean?",7132,-142,-1161,139,57.623,-0.68,107,"10",1,18691,5900,114.523
15,"=","THE WEEKND","The Hills",6969,-69,-1633,269,55.186,-1.195,133,"22",2,17451,2705,105.256
16,"+1","DAYA","Hide Away",6766,70,702,-64,35.474,0.652,119,"24",16,6766,851,35.474
17,"+1","THE CHAINSMOKERS","Roses f/Rozes",6435,228,1544,-30,33.837,1.228,77,"13",17,6435,1619,33.837
18,"-2","ARIANA GRANDE","Focus",6412,-552,-1631,-588,27.526,-3.469,44,"42",13,8129,5117,41.927
19,"=","TWENTY ONE PILOTS","Stressed Out",4659,167,1464,-101,23.348,1.47,28,"14",19,4659,1575,23.348
20,"=","GWEN STEFANI","Used To Love You",4567,99,578,79,19.132,0.553,45,"39",19,4567,1038,19.132
21,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",4517,310,1905,46,22.975,1.427,19,"44",21,4517,1989,22.975
22,"=","DNCE","Cake By The Ocean",3947,84,532,51,14.625,0.795,74,"19",22,3947,578,14.625
23,"=","FETTY WAP","679 f/Remy Boyz...",3637,-192,-1142,-123,19.618,-1.386,98,"18",19,5210,769,28.742
24,"=","ONE DIRECTION","Drag Me Down",3413,-110,-553,-45,25.137,-0.904,135,"51",5,10402,3358,53.211
25,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3322,24,266,-47,15.496,0.201,46,"120",25,3322,560,15.496
