"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",19172,"-18",-157,"-1103",123.577,"-0.427",109,1,1,19386,3126,125.545
2,"=","ED SHEERAN","Thinking Out Loud",18446,"+39",395,"-1110",114.256,"+1.202",82,2,2,18446,3319,114.256
3,"=","TAYLOR SWIFT","Style",14753,"+368",2108,"-820",98.597,"+1.701",53,9,3,14753,3111,98.597
4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",13790,"+200",1726,"-786",87.092,"+1.319",91,10,4,13790,2867,87.092
5,"+2","MAROON 5","Sugar",12247,"+385",1845,"-399",79.49,"+1.800",47,6,5,12247,2244,79.49
6,"-1","HOZIER","Take Me To Church",11896,"-460",-2624,"-945",70.074,"-1.954",137,11,2,14683,2004,91.149
7,"-1","MEGHAN TRAINOR","Lips Are Movin",11351,"-607",-2428,"-1169",58.136,"-2.872",130,25,4,13569,1988,75.882
8,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10495,"+8",211,"-656",67.946,"-0.685",117,47,8,10495,1413,68.631
9,"-1","TAYLOR SWIFT","Blank Space",10472,"-195",-1435,"-710",76.338,"-1.768",122,16,1,18014,3248,118.647
10,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",10165,"+145",1324,"-531",60.136,"+0.581",33,4,10,10165,3932,60.136
11,"+1","ELLIE GOULDING","Love Me Like You Do",8124,"+151",1225,"-491",47.963,"+1.184",48,3,11,8124,1757,47.963
12,"-1","ELLA HENDERSON","Ghost",7913,"-73",-271,"-421",39.509,"+0.040",169,30,11,8217,1207,40.362
13,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",7573,"+102",736,"-394",50.319,"+1.278",69,46,13,7573,1280,50.319
14,"-1","FALL OUT BOY","Centuries",7508,"-140",-254,"-355",38.655,"-1.379",163,22,12,7839,756,42.152
