"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",14694,-89,-757,-25,117.229,-0.866,104,"9",1,16073,2452,126.481
2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",14566,-81,-86,-66,109.896,-0.511,175,"23",2,14704,1905,116.982
3,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",13497,24,475,-184,100.133,0.202,105,"2",3,13497,2020,100.133
4,"=","WILL.I.AM & BRITN...","Scream And Shout",12863,-85,-236,-140,95.278,-1.428,98,"8",3,13157,2182,99.406
5,"=","MAROON 5","Daylight",11994,132,1033,56,89.418,0.864,100,"13",5,11994,1308,89.418
6,"=","CALVIN HARRIS","Sweet Nothing f/F...",9876,38,220,-39,77.069,0.421,108,"29",6,9876,1126,77.524
7,"=","BRUNO MARS","Locked Out Of Hea...",9285,-63,-714,15,76.999,-0.348,153,"16",1,15928,2790,124.488
8,"=","BRUNO MARS","When I Was Your M...",8343,160,1017,20,65.97,0.684,47,"3",8,8343,1738,65.97
9,"=","LUMINEERS","Ho Hey",8151,-29,-705,155,61.687,-0.253,168,"14",2,13545,1921,101.636
10,"=","KE$HA","C'mon",7830,-106,-400,-190,43.411,-1.589,77,"45",9,8228,1547,54.334
11,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7720,46,581,-15,56.143,1.171,48,"5",11,7720,6457,59.334
12,"=","IMAGINE DRAGONS","It's Time",7364,-19,391,-70,48.72,0.464,161,"32",12,7383,983,48.72
13,"+1","KELLY CLARKSON","Catch My Breath",6815,-53,272,-101,44.226,-0.493,128,"34",13,6870,767,44.758
14,"-1","JUSTIN BIEBER","Beauty And A Beat...",6740,-176,-1106,-117,49.892,-1.003,136,"51",2,12731,1998,87.772
15,"+1","RIHANNA","Stay f/Mikky Ekko",6269,191,1591,-25,51.217,1.891,35,"4",15,6269,1617,51.217
16,"-1","PITBULL","Feel This Moment",6249,132,1239,-16,47.744,1.089,56,"10",15,6249,1516,47.744
17,"=","PINK","Try",5547,-82,-872,248,42.263,-1.194,126,"39",6,9909,1515,66.33
18,"+1","OLLY MURS","Troublemaker f/Fl...",4816,-6,127,-65,32.981,0.065,76,"18",18,4822,766,32.981
19,"-1","THE SCRIPT","Hall Of Fame f/wi...",4794,-213,-823,-183,26.564,-0.927,168,"36",16,5672,564,31.748
20,"=","ONE DIRECTION","Kiss You",4333,74,326,51,22.528,0.001,40,"60",20,4333,1186,22.528
21,"=","MUMFORD & SONS","I Will Wait",4261,80,568,36,28.47,0.673,57,"17",21,4261,747,28.47
22,"=","OF MONSTERS AND M...","Little Talks",3957,34,163,25,25.427,0.67,105,"24",20,3957,655,25.427
23,"=","ALICIA KEYS","Girl On Fire",3421,-152,-1429,26,22.833,-1.276,131,"25",9,7658,1171,50.899
24,"=","KREWELLA","Alive",3121,117,890,-28,26.19,0.611,24,"88",24,3121,918,26.19
25,"=","CHRIS WALLACE","Remember When (Pu...",2848,10,7,27,14.794,0.274,203,"122",24,2858,332,14.794
26,"+1","FALL OUT BOY","My Songs Know Wha...",2618,130,888,-13,13.957,0.428,21,"31",26,2618,1015,13.957
27,"+1","NELLY","Hey Porsche",2513,44,100,34,14.632,0.519,44,"33",26,2513,673,14.632
28,"-2","HUNTER HAYES","Wanted",2468,-79,-394,-17,15.356,-0.605,140,"40",23,3020,368,18.605
29,"=","FUN.","Carry On",2403,66,390,18,13.602,0.211,54,"19",27,2403,495,13.602
30,"=","ICONA POP","I Love It f/Charl...",2007,84,627,-15,16.958,0.566,23,"53",30,2007,675,16.958
31,"=","BRITT NICOLE","Gold",1574,6,20,20,5.605,0.055,77,"79",29,1575,314,5.654
32,"=","MUSE","Madness",1566,82,276,58,5.524,0.507,78,"49",32,1566,276,5.524
33,"+2","PINK","Just Give Me A Re...",1549,219,1063,151,10.766,1.171,11,"21",33,1549,1063,10.766
34,"-1","CHER LLOYD","With Ur Love f/Ju...",1384,-7,189,-88,6.839,0.245,21,"215",33,1391,571,6.839
35,"-1","AFROJACK & CHRIS ...","As Your Friend",1306,-49,56,-78,9.647,-0.233,31,"85",33,1355,362,9.977
36,"+1","EMELI SANDE","Next To Me",1166,71,369,30,10.284,0.632,15,"70",36,1166,453,10.284
37,"-1","NE-YO","Forever Now",1138,20,199,-4,11.388,0.089,37,"303",35,1138,269,11.388
38,"=","TREY SONGZ","Simply Amazing",1055,9,10,-4,6.247,0.076,35,"186",35,1061,243,6.918
39,"+6","DEMI LOVATO","Heart Attack",943,241,943,241,13.045,3.043,3,"6",39,943,943,13.045
40,"=","ONEREPUBLIC","If I Lose Myself",943,-6,99,-29,2.972,0.023,26,"253",38,949,318,2.972
41,"=","BAAUER","Harlem Shake",918,56,426,-49,5.4,0.08,10,"1",41,918,488,5.4
42,"-3","PITBULL","Don't Stop The Pa...",895,-60,-224,-12,5.629,-0.272,147,"56",12,6363,675,41.893
43,"-1","JUSTIN BIEBER","All Around The Wo...",865,46,338,2,6.94,0.315,14,"245",42,865,338,6.94
44,"-1","JONN HART","Who Booty f/Frenc...",782,-32,-358,24,3.562,-0.161,90,"119",29,1580,252,6.617
45,"-1","A$AP ROCKY","F**kin Problems f...",738,14,66,1,3.694,0.122,28,"28",41,738,154,3.694
46,"=","BENNY BENASSI","Cinema f/Gary Go",546,-22,1,-51,3.217,-0.221,21,"236",43,587,155,4.68
47,"=","LITTLE MIX","Wings",542,16,185,-5,1.738,0.064,8,"198",46,542,190,1.738
48,"=","MIGUEL","Adorn",516,26,164,10,7.053,0.164,112,"127",33,1329,248,9.94
49,"=","STEFANO","Yes To Love",442,20,44,22,0.777,0.02,14,"--",46,442,70,0.777
50,"=","HOT CHELLE RAE","Hung Up",426,12,71,4,1.234,0.027,6,"--",49,426,102,1.234
