"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18155,-26,-142,-49,120.914,-0.259,95,3,1,18337,3126,121.173
2,"=","ED SHEERAN","Thinking Out Loud",16470,41,1111,-329,102.131,-0.277,68,1,2,16470,3319,102.575
3,"=","HOZIER","Take Me To Church",14505,-56,28,-153,89.37,-0.885,123,5,2,14683,2004,91.149
4,"=","MEGHAN TRAINOR","Lips Are Movin",13524,98,313,108,73.442,-0.527,116,14,4,13524,1988,75.882
5,"=","TAYLOR SWIFT","Blank Space",12345,-161,-843,-72,88.254,-0.82,108,10,1,18014,3248,118.647
6,"+1","PITBULL","Time Of Our Lives f/Ne-Yo",9738,155,1235,-27,61.379,0.651,77,12,6,9738,1573,61.379
7,"-1","SAM SMITH","I'm Not The Only One",9594,-311,-2155,-35,54.843,-0.997,141,13,4,14636,2111,89.299
8,"+1","TAYLOR SWIFT","Style",9470,402,2014,197,67.601,2.373,39,8,8,9470,2014,67.601
9,"-1","NICK JONAS","Jealous",9119,-265,-2024,64,61.793,-2.3,155,52,1,16139,1846,98.442
10,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",9055,110,716,-63,59.847,0.68,103,40,9,9055,1413,59.847
11,"=","MAROON 5","Sugar",8420,196,1575,-38,54.397,1.7,33,6,11,8420,2223,54.397
12,"=","ELLA HENDERSON","Ghost",7546,-38,175,-185,39.873,-0.41,155,23,11,7584,1207,40.289
13,"=","FALL OUT BOY","Centuries",7404,31,369,-46,38.475,0.263,149,16,12,7404,756,38.475
14,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",6605,261,1545,-35,42.382,1.228,19,2,14,6605,3932,42.382
15,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",6158,-161,-1658,188,38.62,-1.355,129,70,3,15619,1751,93.102
16,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",5720,55,802,-84,36.668,1.528,55,45,16,5720,1280,36.668
17,"-1","SELENA GOMEZ","The Heart Wants What It Wants",5395,-483,-2664,-230,35.011,-2.357,99,65,7,10523,2058,67.628
18,"+1","ELLIE GOULDING","Love Me Like You Do",5321,173,930,118,30.977,1.071,34,4,18,5321,1496,30.977
19,"-1","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5137,-266,-688,-281,24.491,-1.422,71,44,16,5829,1306,31.259
20,"=","ONE DIRECTION","Night Changes",4851,79,373,36,23.288,0.345,90,60,19,4851,1221,23.288
21,"=","ONEREPUBLIC","I Lived",4501,-211,-667,-223,19.115,-0.72,91,53,17,5193,1083,23.7
22,"=","USHER","I Don't Mind f/Juicy J",4484,65,596,-3,27.762,0.414,68,20,22,4484,788,27.762
23,"=","MAROON 5","Animals",4113,-73,-792,86,26.689,-0.137,143,74,1,17381,3186,114.705
24,"=","KELLY CLARKSON","Heartbeat Song",3338,44,417,-45,14.08,0.059,30,38,24,3338,1093,14.08
25,"=","NE-YO","She Knows f/Juicy J",3335,86,502,-23,19.092,0.239,47,26,24,3335,670,19.092
26,"=","NICK JONAS","Chains",3039,84,751,-23,16.23,0.512,33,49,26,3039,802,16.23
27,"=","NATALIE LA ROSE","Somebody f/Jeremih",2906,113,957,-3,18.604,0.818,40,22,27,2906,960,18.604
28,"=","VANCE JOY","Riptide",2554,85,292,69,12.05,0.312,108,32,27,2554,292,12.05
29,"=","TOVE LO","Talking Body",1784,47,309,-15,10.132,0.289,29,88,29,1784,390,10.132
30,"=","JESSIE J","Masterpiece",1603,9,220,-70,5.683,0.11,31,249,30,1603,587,5.683
31,"=","I LOVE MAKONNEN","Tuesday f/Drake",1503,-45,-667,104,5.065,-0.218,85,120,22,3199,633,13.27
32,"+1","NICKI MINAJ","Truffle Butter f/Drake...",1486,80,483,26,7.255,0.576,26,15,32,1486,483,7.255
33,"+1","FLO RIDA","GDFR f/Sage The Gemini",1417,54,539,-22,6.232,0.376,35,17,33,1417,561,6.232
34,"+6","ARIANA GRANDE","One Last Time",1253,203,1021,137,8.068,1.043,6,182,34,1253,1021,8.068
35,"+3","IMAGINE DRAGONS","I Bet My Life",1243,30,202,-30,3.842,0.08,39,36,35,1243,436,3.842
36,"=","BECKY G","Can't Stop Dancin'",1195,-100,-396,-102,3.537,-0.223,80,274,32,1624,431,5.176
