"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",15161,-325,-394,-294,116.247,-3.57,81,"9",1,15607,3842,121.911
2,"=","BRUNO MARS","Locked Out Of Heaven",14971,100,598,8,114.169,0.28,75,"1",2,14971,2790,114.169
3,"=","RIHANNA","Diamonds",13195,26,185,-31,96.164,0.422,80,"5",3,13195,2812,96.67
4,"=","NE-YO","Let Me Love You",11384,-152,-807,-120,84.53,-1.14,128,"37",4,12234,1345,90.373
5,"=","MAROON 5","One More Night",10802,-182,-1195,-69,81.897,-1.842,150,"19",1,15401,1593,119.954
6,"=","FLO RIDA","I Cry",10223,102,592,17,76.373,0.362,91,"12",6,10223,1268,76.373
7,"=","LUMINEERS","Ho Hey",10057,189,1740,-94,78.198,1.785,90,"3",7,10057,1921,78.198
8,"=","FUN.","Some Nights",8676,-122,-1034,8,59.979,-1.113,188,"17",2,13297,1295,93.147
9,"=","PHILLIP PHILLIPS","Home",8357,112,706,48,53.681,0.358,157,"10",9,8357,1033,53.681
10,"=","JUSTIN BIEBER","Beauty And A Beat f/...",7684,50,372,-67,60.483,0.211,58,"7",10,7684,1998,60.483
11,"=","PINK","Try",6763,90,566,-37,45.427,0.969,48,"11",11,6763,1515,45.427
12,"=","ED SHEERAN","The A Team",6489,122,509,45,52.444,0.645,118,"26",12,6489,868,52.444
13,"+2","TAYLOR SWIFT","I Knew You Were Trou...",6241,243,1719,-83,45.197,2.091,26,"2",13,6241,2452,45.197
14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",6205,168,868,40,49.884,0.596,97,"13",14,6205,904,49.884
15,"-2","NICKI MINAJ","Va Va Voom",6042,-75,-249,-44,39.392,-0.977,57,"34",12,6322,1566,45.452
16,"=","TAYLOR SWIFT","We Are Never Ever Ge...",4396,-109,-899,64,27.909,-0.854,123,"35",2,13523,4592,90.881
17,"=","PITBULL","Don't Stop The Party",4133,62,287,43,30.255,0.338,69,"18",17,4133,567,30.255
18,"=","KELLY CLARKSON","Catch My Breath",3645,97,444,24,21.528,0.459,50,"40",18,3645,767,21.528
19,"=","THE SCRIPT","Hall Of Fame f/will....",3510,-2,159,-65,18.054,-0.076,90,"29",18,3512,493,18.171
20,"=","ONE DIRECTION","Little Things",3470,89,1079,-69,21.911,0.386,27,"45",20,3470,1166,21.911
21,"=","CALVIN HARRIS","Sweet Nothing f/Flor...",3314,137,826,57,30.606,0.74,30,"25",21,3314,875,30.606
22,"=","ALICIA KEYS","Girl On Fire",3187,141,873,58,28.534,0.643,53,"27/39",22,3187,873,28.534
23,"=","IMAGINE DRAGONS","It's Time",3012,110,376,94,20.129,0.774,83,"24",23,3012,446,20.129
24,"+1","WILL.I.AM & BRITNEY ...","Scream And Shout",3007,229,1307,128,23.928,1.312,20,"4",24,3007,1307,23.928
25,"-1","MAROON 5","Daylight",2941,114,811,-5,18.809,0.56,22,"50",24,2941,1039,18.809
26,"=","ONEREPUBLIC","Feel Again",2436,-198,-1252,-70,16.569,-0.769,100,"46",18,4153,813,25.014
27,"=","ELLIE GOULDING","Anything Could Happe...",2321,-77,-115,-93,12.813,-0.536,83,"21",25,2455,455,14.156
28,"=","BRIDGIT MENDLER","Ready Or Not",2297,-61,-242,-44,12.159,-0.633,103,"58",23,2567,336,15.584
29,"=","HUNTER HAYES","Wanted",2197,18,240,-20,12.025,-0.103,62,"32",29,2197,368,12.589
30,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2107,16,79,-5,16.817,0.482,33,"130",30,2107,615,16.817
31,"=","CHER LLOYD","Oath f/Becky G",1942,-75,-173,-70,8.515,-0.432,69,"105",28,2120,343,11.061
32,"+1","CHRIS WALLACE","Remember When (Push ...",1532,-5,74,5,7.551,0.305,125,"355",32,1537,131,7.551
33,"-1","PSY","Gangnam Style",1495,-99,-570,-12,9.938,-0.585,97,"8",10,7746,1695,59.817
34,"+1","THE READY SET","Give Me Your Hand",1325,42,89,41,4.249,0.143,48,"--",34,1325,324,4.249
35,"-1","MIGUEL","Adorn",1286,-20,-43,-47,8.149,-0.042,62,"94",34,1329,248,9.94
36,"+1","OF MONSTERS AND MEN","Little Talks",1093,28,139,17,4.978,0.183,27,"23",36,1093,189,4.978
