"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Love Yourself",18789,"-19",-192,"+15",122.976,"-0.137",73,"4",1,19000,4103,123.696
2,"=","TWENTY ONE PILOTS","Stressed Out",18425,"+181",1296,"+72",118.503,"+1.210",92,"2",2,18425,2702,118.503
3,"=","THE WEEKND","In The Night",15401,"-85",-359,"-198",82.469,"-0.220",95,"39",3,15760,3011,89.68
4,"=","THE CHAINSMOKERS","Roses f/Rozes",13765,"+88",422,"+68",80.58,"+0.126",141,"13",4,13765,2023,81.081
5,"=","JUSTIN BIEBER","Sorry",13723,"+62",-495,"+57",101.923,"-0.336",116,"11",1,19494,3902,127.324
6,"=","FLO RIDA","My House",11373,"+149",1587,"-8",66.98,"+1.210",119,"1",6,11373,1978,66.98
7,"=","DAYA","Hide Away",10770,"+11",251,"-52",60.904,"-0.084",183,"23",7,10770,883,60.988
8,"=","ALESSIA CARA","Here",10149,"-400",-3044,"-20",61.849,"-2.224",211,"40",1,17621,1489,109.076
9,"=","DNCE","Cake By The Ocean",10045,"+81",741,"-8",56.24,"+0.633",138,"14",9,10045,1111,56.24
10,"+1","SELENA GOMEZ","Hands To Myself",9285,"+126",1060,"-4",59.209,"+1.529",43,"10",10,9285,1952,59.209
11,"-1","SELENA GOMEZ","Same Old Love",9199,"-211",-1717,"+70",62.544,"-0.910",153,"41",1,18836,1774,120.08
12,"=","ADELE","When We Were Young",8168,"+0",135,"-144",41.361,"-0.403",61,"12",12,8168,1962,41.764
13,"=","TAYLOR SWIFT","Out Of The Woods",8049,"-26",-263,"-21",42.791,"-0.924",43,"57",12,8338,2806,46.244
14,"+2","G-EAZY","Me Myself And I f/Bebe Rexha",7276,"+166",1196,"-46",42.731,"+1.470",39,"7/79",14,7276,1836,42.731
15,"=","CHARLIE PUTH","One Call Away",7235,"+96",596,"-9",36.166,"+0.315",98,"8",15,7235,819,36.166
16,"-2","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6989,"-274",-1475,"-217",32.876,"-1.663",83,"17",10,8533,1989,43.062
17,"=","ADELE","Hello",6563,"-110",-1652,"+91",47.976,"-0.795",115,"6",1,19167,4705,124.831
18,"=","ELLIE GOULDING","Something In The Way You Move",6361,"+65",403,"-125",32.552,"+0.538",38,"81",17,6361,1673,32.552
19,"+1","RIHANNA","Work f/Drake",5660,"+108",1391,"-224",32.138,"+0.122",19,"3/91",19,5660,3999,33.644
20,"-1","ROBIN SCHULZ","Sugar f/Francesco Yates",5604,"+29",291,"-72",30.691,"+0.541",80,"77",19,5604,1193,30.691
21,"=","ZAYN","Pillowtalk",5412,"+278",2269,"-79",31.33,"+1.258",17,"5/58",21,5412,2441,31.33
22,"=","JASON DERULO","Get Ugly",4950,"+65",198,"+67",17.958,"+0.282",64,"38",19,4950,1110,19.08
23,"=","MIKE POSNER","I Took A Pill In Ibiza",4877,"+296",1399,"+173",31.877,"+2.079",31,"19",23,4877,1399,31.877
24,"=","TORI KELLY","Hollow",3862,"-58",-10,"-86",12.913,"-0.330",99,"210",22,3920,501,13.353
25,"=","RACHEL PLATTEN","Stand By You",3349,"+20",101,"+12",15.899,"-0.240",108,"20",25,3349,493,16.884
26,"=","TRAVI$ SCOTT","Antidote",2526,"-126",-763,"-118",10.002,"-0.363",78,"47",24,3360,545,13.354
27,"=","DAVID GUETTA","Bang My Head f/Sia",2438,"-9",-201,"-42",10.765,"-0.240",67,"176",27,2648,395,12.851
28,"=","TROYE SIVAN","Youth",2373,"+130",253,"+101",8.247,"+0.955",43,"95",28,2373,501,8.247
29,"=","DJ SNAKE","Middle f/Bipolar Sunshine",2327,"+123",514,"+80",14.477,"+0.478",29,"92",29,2327,514,14.477
30,"+1","SHAWN HOOK","Sound Of Your Heart",2014,"+95",223,"+67",6.918,"+0.643",36,"350",30,2014,576,6.918
31,"-1","BORNS","Electric Love",1963,"+25",-43,"-60",6.184,"+0.046",78,"126",30,2006,225,6.287
32,"=","LUKAS GRAHAM","7 Years",1884,"+34",382,"-40",8.642,"+0.344",29,"9",32,1884,422,8.642
33,"=","DEMI LOVATO","Confident",1772,"-62",-905,"+133",13.939,"-0.774",137,"90",9,9049,1761,48.443
34,"=","ONE DIRECTION","Perfect",1762,"+26",-529,"+262",11.01,"-0.125",120,"63",10,8635,1211,42.552
35,"+1","ALESSIA CARA","Wild Things",1724,"+138",677,"+85",8.631,"+0.730",15,"263",35,1724,677,8.631
36,"-1","JUSTIN TIMBERLAKE","Drink You Away",1616,"-30",-189,"-49",5.545,"-0.135",59,"117",33,1819,390,6.581
37,"=","ZARA LARSSON & MNEK","Never Forget You",1608,"+125",838,"+90",10.619,"+0.813",12,"125",37,1608,838,10.619
38,"=","ONE DIRECTION","History",1172,"+38",287,"+8",3.347,"+0.106",15,"98",38,1172,559,3.347
39,"+2","PITBULL","El Taxi f/Sensato & O. Garcia",925,"+51",39,"+64",5.662,"+0.141",31,"434",39,937,219,6.285
40,"+4","KYGO","Stole The Show f/Parson James",888,"+69",314,"+57",4.232,"+0.166",12,"303",40,888,314,4.232
41,"-2","DIPLO & SLEEPY TOM","Be Right There",862,"-118",-708,"-89",3.294,"-0.636",84,"478",33,1769,271,10.721
42,"-2","FALL OUT BOY","Irresistible f/Demi Lovato",858,"-33",-396,"+123",4.286,"-0.348",110,"120",21,4199,560,17.263
43,"-1","DRAKE & FUTURE","Jumpman",856,"-14",-77,"-22",2.815,"-0.101",24,"37",42,933,339,3.134
44,"+3","COLDPLAY","Adventure Of A Lifetime",825,"+54",315,"+31",4.995,"+0.216",29,"15",44,825,315,4.995
45,"+3","EMPIRE OF THE SUN","Walking On A Dream",823,"+65",197,"+42",4.071,"+0.080",10,"211",45,823,369,4.284
46,"+4","ZENDAYA","Something New f/Chris Brown",773,"+84",520,"+10",3.63,"+0.257",3,"142",46,773,520,3.63
47,"+2","NATHAN SYKES","Over And Over Again f/A.Grande",751,"+14",95,"-16",2.382,"+0.071",20,"596",47,751,243,2.382
48,"--","AUDIODAMN!","Radar",503,"--",-10,"--",0.673,"--",11,"--",48,513,175,0.673
49,"--","DUKE DUMONT","Ocean Drive",462,"--",183,"--",1.966,"--",1,"803",49,462,183,1.966
50,"--","FETTY WAP","Again",452,"--",119,"--",1.54,"--",2,"85",50,452,119,1.54
