"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ADELE","Hello",19007,"+83",1360,"-236",124.136,"+0.351",38,"1",1,19007,4705,124.136
2,"=","DRAKE","Hotline Bling",15832,"-101",-65,"-156",97.845,"-0.454",77,"4",2,16016,2377,99.499
3,"=","SHAWN MENDES","Stitches",15179,"-135",-1281,"+79",99.987,"-0.582",192,"9",1,17999,2130,108.715
4,"+1","SELENA GOMEZ","Same Old Love",13897,"+195",1691,"+108",81.655,"+0.744",76,"7",4,13897,1774,81.655
5,"-1","TAYLOR SWIFT","Wildest Dreams",13580,"-292",-1792,"-314",85.157,"-1.822",95,"20",1,18848,3531,112.715
6,"=","ELLIE GOULDING","On My Mind",13032,"+33",797,"-93",80.139,"+1.066",74,"25",5,13032,3457,80.139
7,"=","JUSTIN BIEBER","Sorry",12824,"+340",2483,"+192",90.662,"+2.607",39,"2/58",7,12824,3902,90.662
8,"=","ALESSIA CARA","Here",12246,"+64",556,"+59",76.194,"+0.248",134,"12",7,12246,1451,76.194
9,"=","ELLE KING","Ex's and Oh's",12048,"+126",306,"+126",70.944,"+0.478",108,"6",7,12048,1468,70.944
10,"=","THE WEEKND","The Hills",10595,"-123",-1153,"+72",68.065,"-0.169",120,"18",2,17451,2705,105.256
11,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",10577,"+195",1105,"+109",61.692,"+1.379",154,"8",11,10577,1248,61.692
12,"=","JUSTIN BIEBER","What Do You Mean?",9644,"-265",-1214,"-158",70.535,"-1.922",94,"10",1,18691,5900,114.523
13,"=","ARIANA GRANDE","Focus",8006,"+0",365,"-96",41.506,"-0.352",31,"26",13,8006,5117,41.927
14,"=","DEMI LOVATO","Confident",7735,"+52",120,"+43",37.836,"+0.149",60,"5",13,7735,1761,38.001
15,"=","THE WEEKND","In The Night",6640,"+347",2337,"-140",47.924,"+2.036",18,"62",15,6640,3011,47.924
16,"=","ONE DIRECTION","Perfect",5784,"+90",689,"-84",27.611,"+0.260",43,"15",16,5784,1185,27.611
17,"+1","DAYA","Hide Away",5585,"+24",530,"-57",27.322,"+0.671",106,"27",17,5585,746,27.322
18,"-1","R. CITY","Locked Away f/Adam Levine",5559,"-70",-219,"+26",35.581,"-0.505",143,"61",1,17400,2155,103.625
19,"+1","FETTY WAP","679 f/Remy Boyz...",5152,"-51",-33,"-91",28.542,"-0.150",85,"21",19,5210,769,28.742
20,"-1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5086,"-135",-812,"-107",24.933,"-0.716",61,"34",16,5917,1343,29.88
21,"=","X AMBASSADORS","Renegades",4763,"-315",-2210,"-41",23.529,"-1.228",112,"57",8,9986,1573,48.866
22,"=","ONE DIRECTION","Drag Me Down",4259,"-155",-948,"+120",29.36,"-0.436",122,"42",5,10402,3358,53.211
23,"=","THE CHAINSMOKERS","Roses f/Rozes",3883,"+172",725,"+52",20.076,"+1.263",64,"23",23,3883,911,20.076
24,"=","GWEN STEFANI","Used To Love You",3732,"+30",619,"-71",15.364,"+0.123",32,"51",24,3732,1038,15.364
25,"=","5 SECONDS OF SUMMER","Hey Everybody!",3459,"-49",56,"-100",12.691,"-0.221",50,"367",23,3540,1074,12.912
26,"=","DNCE","Cake By The Ocean",3183,"-20",78,"-59",11.726,"-0.445",61,"79",24,3203,578,12.378
27,"=","FALL OUT BOY","Irresistible f/Demi Lovato",2729,"+149",482,"+97",12.462,"+1.069",33,"181",27,2729,560,12.462
28,"+1","TWENTY ONE PILOTS","Stressed Out",2163,"+86",764,"+6",9.376,"+0.282",15,"44",28,2163,764,9.376
29,"-1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2156,"-79",-773,"+101",20.131,"+0.013",127,"77",14,7390,1033,48.997
30,"=","HALSEY","New Americana",1812,"+10",73,"+17",5.895,"-0.279",64,"131",29,1812,363,6.347
31,"=","NELLY","The Fix f/Jeremih",1778,"+26",206,"-12",7.211,"+0.096",44,"65",30,1778,341,7.211
32,"=","CHARLIE PUTH","One Call Away",1745,"+63",312,"+22",9.594,"+0.437",21,"37",32,1745,506,9.594
33,"=","TORI KELLY","Hollow",1618,"+39",347,"+20",4.905,"+0.093",22,"594",33,1618,501,4.905
34,"+3","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",1443,"+185",1028,"+127",9.193,"+0.968",6,"70",34,1443,1028,9.193
35,"-1","FLO RIDA","My House",1405,"-36",54,"-47",3.908,"-0.196",42,"24",33,1444,246,4.149
36,"=","PENTATONIX","Can't  Sleep Love",1375,"+64",128,"+43",4.794,"+0.661",53,"--",36,1375,266,4.794
37,"-2","SHAGGY","Only Love f/Pitbull",1316,"-5",-6,"-17",6.895,"-0.106",62,"586",35,1335,233,7.123
38,"=","CHRIS BROWN","Zero",1240,"-4",48,"-9",5.161,"+0.081",34,"102",38,1244,374,5.497
39,"=","NICO & VINZ","That's How You Know f/B. Rexha",1127,"-66",-316,"-62",3.256,"-0.160",103,"323",32,1468,160,3.918
40,"=","MACKLEMORE & RYAN LEWIS","Downtown",1126,"-40",-275,"+41",5.34,"-0.190",95,"43",8,8714,3957,42.27
41,"=","RACHEL PLATTEN","Stand By You",1060,"+15",131,"+7",4.393,"+0.033",31,"35",41,1060,191,4.401
42,"+1","POST MALONE","White Iverson",997,"+41",229,"+1",4.989,"+0.243",15,"30",42,997,240,4.989
43,"+1","TINASHE","Player f/Chris Brown",981,"+59",146,"+116",6.256,"+0.273",15,"426",43,981,316,6.431
44,"+2","SIA","Alive",894,"+9",-85,"+42",2.625,"+0.074",55,"89",41,1029,408,3.071
45,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",886,"+1",71,"-8",1.954,"+0.046",48,"31",45,891,86,1.954
46,"+4","DAWIN","Dessert",764,"+28",118,"+20",4.178,"-0.021",7,"162",46,764,118,4.401
47,"+1","ROBIN SCHULZ","Sugar f/Francesco Yates",762,"-8",228,"-65",6.598,"-0.142",3,"417",47,770,293,6.74
48,"+1","DIPLO & SLEEPY TOM","Be Right There",753,"-10",123,"-10",3.918,"+0.040",7,"411",48,763,133,3.918
49,"--","BORNS","Electric Love",717,"--",210,"--",1.749,"--",1,"--",49,717,210,1.749
50,"--","TRAVI$ SCOTT","Antidote",689,"--",246,"--",4.073,"--",1,"--",50,689,246,4.073
