"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ONEREPUBLIC","Counting Stars",16524,"+115",1279,"+17",113.696,"+0.707",93,"5",1,16524,2609,113.696
2,"+1","PITBULL","Timber f/Ke$ha",16403,"+224",1536,"+156",111.699,"+2.384",91,"3",2,16403,2001,111.699
3,"-1","EMINEM","The Monster f/Rih...",16207,"-95",606,"-174",116.214,"-0.276",76,"9/49",1,16414,2904,117.022
4,"=","IMAGINE DRAGONS","Demons",11424,"-165",-1117,"+85",73.343,"-1.436",134,"13",1,14595,1982,96.313
5,"=","ELLIE GOULDING","Burn",10654,"+225",1532,"+41",76.591,"+1.364",99,"14",5,10654,1574,76.591
6,"=","ZEDD","Stay The Night f/...",10071,"+151",618,"+141",64.318,"+0.952",106,"39",5,10071,1238,64.445
7,"=","LADY GAGA","Do What U Want f/...",9833,"+123",825,"-96",59.8,"+1.551",76,"35",7,9833,1408,59.8
8,"=","ONE DIRECTION","Story Of My Life",9270,"+85",1045,"-40",59.963,"+1.508",75,"10",8,9270,1292,59.963
9,"=","PASSENGER","Let Her Go",9083,"+204",826,"+123",52.455,"+1.548",106,"6",9,9083,1223,52.455
10,"=","AVICII","Wake Me Up",8721,"-29",-681,"+47",67.791,"-0.642",170,"16",1,17010,2103,116.977
11,"+1","KATY PERRY","Dark Horse",8275,"+265",2157,"-78",58.745,"+2.372",52,"1",11,8275,2235,58.745
12,"-1","NEIGHBOURHOOD","Sweater Weather",8119,"-2",-1,"-73",45.648,"+0.250",198,"23",7,8300,869,45.648
13,"=","LORDE","Team",7273,"+144",1078,"+67",49.038,"+1.570",51,"8",13,7273,1348,49.038
14,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",7258,"+147",511,"+64",39.457,"+1.302",121,"26",12,7258,764,39.457
15,"=","A GREAT BIG WORLD","Say Something w/C...",7123,"+221",1164,"+87",47.155,"+2.288",52,"4/79",15,7123,1506,47.155
16,"+2","BASTILLE","Pompeii",5716,"+189",804,"+94",36.716,"+1.551",66,"7",16,5716,1030,36.716
17,"=","MILEY CYRUS","Wrecking Ball",5444,"-287",-1229,"-363",33.767,"-1.687",124,"25",1,15459,2954,107.57
18,"+2","JOHN NEWMAN","Love Me Again",4528,"+181",455,"+156",24.177,"+1.821",101,"22",18,4528,570,24.177
19,"+2","BEYONCE","XO",4303,"+209",1232,"+10",27.387,"+1.036",24,"57",19,4303,1464,27.387
