"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Shake It Off",17531,"+8",455,"-71",110.021,"-0.121",56,"2",1,17531,9016,110.142
2,"=","IGGY AZALEA","Black Widow f/Rita Ora",17264,"+99",610,"-156",113.745,"+0.972",106,"20",2,17264,2437,113.745
3,"=","MEGHAN TRAINOR","All About That Bass",16954,"-92",-726,"-59",111.968,"-0.499",97,"3",1,17875,3030,116.17
4,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",14190,"+52",1296,"-141",91.368,"-0.097",76,"5",4,14190,4716,91.465
5,"=","ARIANA GRANDE","Break Free f/Zedd",12467,"-134",-1584,"-41",79.374,"-0.384",100,"27",4,14321,2327,87.942
6,"=","JEREMIH","Don't Tell 'Em f/YG",11855,"+84",1161,"-56",70.696,"+0.585",85,"17",6,11855,1458,70.696
7,"=","TOVE LO","Habits (Stay High)",10662,"+126",1095,"-33",72.147,"+0.841",112,"6",7,10662,1460,72.147
8,"=","ED SHEERAN","Don't",9509,"+98",536,"-3",57.213,"+0.569",92,"16",8,9509,1458,57.213
9,"+1","ECHOSMITH","Cool Kids",8286,"+93",388,"+49",44.593,"+0.878",127,"14",9,8286,978,44.593
10,"-1","CHARLI XCX","Boom Clap",8284,"-72",-1732,"+190",54.068,"-0.857",121,"39",1,16743,2210,108.049
11,"=","CALVIN HARRIS","Blame f/John Newman",7416,"+144",1286,"-120",42.493,"+0.565",35,"28",11,7416,1988,42.493
12,"=","COLDPLAY","A Sky Full Of Stars",6548,"-58",-156,"-127",38.945,"-0.561",106,"35",12,6757,946,41.834
13,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",6418,"-53",-1723,"+476",53.151,"-0.330",137,"18",6,11598,1590,74.965
14,"+1","MAROON 5","Animals",6043,"+209",1425,"-161",37.108,"+1.575",20,"4",14,6043,2460,37.108
