"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",15299,-174,-742,-41,100.439,-1.148,114,"3",1,16771,2544,113.5
2,"=","ZEDD","Clarity f/Foxes",13933,-126,-58,-270,90.575,-0.983,167,"23",2,14188,1183,92.157
3,"=","MAROON 5","Love Somebody",13722,-2,-209,-27,83.665,-0.712,108,"46",2,13931,1278,87.913
4,"=","CAPITAL CITIES","Safe And Sound",11050,76,939,-28,74.002,0.195,132,"14",4,11050,1083,74.002
5,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",10870,83,331,41,68.823,-0.241,99,"13",5,10870,1815,71.324
6,"+1","CALVIN HARRIS F/E...","I Need Your Love",10763,27,249,1,72.069,0.322,148,"41",5,10763,1386,72.137
7,"-2","IMAGINE DRAGONS","Radioactive",10595,-199,-1469,27,72.03,-2.041,140,"15",2,14606,2069,92.777
8,"=","LANA DEL REY","Summertime Sadnes...",9643,146,1234,-70,67.291,0.327,59,"17/22",8,9643,1923,67.291
9,"=","MILEY CYRUS","We Can't Stop",9404,38,434,-30,54.311,0.453,87,"9",9,9404,1276,54.311
10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9162,-197,-480,-230,52.086,-1.439,156,"21",8,9705,992,59.103
11,"=","KATY PERRY","Roar",8988,282,1475,111,63.644,2.117,20,"1",11,8988,6098,63.644
12,"=","BRUNO MARS","Treasure",8040,-358,-1725,-177,45.046,-1.597,112,"27/74",5,11434,2114,69.467
13,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6690,-16,-59,57,34.404,-0.308,50,"30",13,6823,3722,40.113
14,"+1","JAY Z","Holy Grail f/Just...",6470,123,822,12,40.455,0.711,58,"8",14,6470,2095,40.455
15,"+1","AVICII","Wake Me Up",6417,264,1903,63,44.546,1.265,35,"5",15,6417,1903,44.546
16,"-2","DAFT PUNK","Get Lucky",6287,-167,-1012,-32,45.029,-0.701,131,"20",2,14968,2173,99.686
17,"=","JASON DERULO","The Other Side",5794,-265,-1677,2,37.44,-1.382,134,"75",5,11323,2399,66.105
18,"=","LADY GAGA","Applause",5663,90,956,-108,34.384,0.254,19,"4",17,5663,3922,34.384
19,"=","ONE DIRECTION","Best Song Ever",5165,1,399,-118,23.988,0.239,42,"16",17,5165,1660,23.988
20,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4238,11,48,-22,24.008,-0.041,95,"37",19,4258,462,24.14
21,"=","ENRIQUE IGLESIAS","Turn The Night Up",4111,14,206,-7,20.305,-0.145,40,"72",21,4111,2260,24.628
22,"=","PARAMORE","Still Into You",4095,78,211,46,22.778,0.899,114,"35",20,4095,711,22.778
23,"=","TAYLOR SWIFT","Everything Has .....",3966,-15,242,-89,21.902,-0.091,48,"49",23,3983,990,21.993
24,"=","SELENA GOMEZ","Come & Get It",3587,-99,-492,-37,24.018,-0.532,144,"45",1,14547,2034,86.045
25,"=","LORDE","Royals",3478,238,1538,66,27.711,1.943,19,"6",25,3478,1538,27.711
26,"=","BONNIE MCKEE","American Girl",2997,13,197,-32,14.886,-0.173,55,"108",25,2997,740,15.059
27,"=","DRAKE","Hold On We're Goi...",2691,148,1083,48,16.745,1.051,20,"--",27,2691,1083,16.745
