"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","OMI","Cheerleader",18710,-6,367,-94,108.725,-0.473,97,"4/74",1,18752,2755,109.867
2,"=","THE WEEKND","Can't Feel My Face",18206,42,643,-132,108.204,0.372,60,"1",2,18206,4549,108.204
3,"=","TAYLOR SWIFT","Bad Blood",16149,-145,-1144,39,99.548,-1.648,81,"33/58",1,19566,6848,120.08
4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14507,-5,53,-23,77.499,0.536,156,"27",4,14593,1718,77.499
5,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",13182,113,1498,-161,81.267,1.214,89,"11",5,13182,2026,81.267
6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",11600,180,1575,-180,61.846,1.105,46,"9",6,11600,4663,61.846
7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11399,13,375,-72,72.42,0.493,118,"19",7,11399,1280,72.42
8,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",10806,-468,-2861,-109,69.823,-2.091,152,"48",2,16451,2042,99.313
9,"=","RACHEL PLATTEN","Fight Song",9698,119,540,115,52.093,0.286,81,"5",9,9698,1603,52.093
10,"=","DEMI LOVATO","Cool For The Summer",9637,131,590,36,52.052,1.058,37,"16",10,9637,4704,52.052
11,"=","WALK THE MOON","Shut Up And Dance",9175,-98,-954,93,64.116,-0.906,174,"21",2,17842,2567,102.857
12,"+1","ED SHEERAN","Photograph",8513,118,610,54,52.252,-0.132,84,"20",12,8513,1005,52.444
13,"-1","ANDY GRAMMER","Honey, I'm Good",8362,-98,-1276,167,42.547,-0.892,163,"18",8,10607,1319,57.373
14,"=","WIZ KHALIFA","See You Again f/Charlie Puth",7976,-135,-1220,-27,50.197,-0.583,126,"36",1,19208,3713,118.768
15,"=","FALL OUT BOY","Uma Thurman",7941,56,719,-91,45.829,0.991,109,"17",15,7941,1055,45.829
16,"+1","ZEDD","Beautiful Now f/Jon Bellion",5378,94,611,-2,24.357,0.191,71,"97",16,5378,915,24.357
17,"-1","TORI KELLY","Should've Been Us",5320,8,453,-50,22.943,0.069,65,"51",16,5320,919,22.943
18,"=","5 SECONDS OF SUMMER","She's Kinda Hot",4714,54,703,-184,23.342,0.185,21,"23",18,4714,3244,23.786
19,"=","SILENTO","Watch Me",4553,37,582,-95,20.985,0.357,54,"6",19,4553,832,20.985
20,"=","R. CITY","Locked Away f/Adam Levine",4535,177,1481,-42,29.661,1.123,28,"12",20,4535,1523,29.661
21,"=","OMARION","Post To Be f/Chris Brown&Jhene",4266,30,245,-18,25.808,0.024,75,"75",19,4266,598,25.808
22,"=","JASON DERULO","Cheyenne",4200,86,959,-36,17.762,0.212,36,"130",22,4200,1150,17.762
23,"=","FLO RIDA","I Don't Like It, I Love It",4173,62,505,-1,20.928,0.097,68,"45",21,4173,667,20.928
24,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3515,76,530,5,17.172,0.189,51,"8",24,3515,581,17.172
25,"+2","ONE DIRECTION","Drag Me Down",3373,456,3358,441,23.809,2.413,7,"3",25,3373,3358,23.809
26,"=","ADAM LAMBERT","Ghost Town",3365,22,153,17,12.665,0.082,96,"81",25,3365,661,13.073
27,"-2","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3360,-58,-421,-49,22.702,-0.365,153,"69",6,11556,1606,64.807
28,"=","SAM SMITH","Like I Can",2822,-54,-66,-121,11.636,-0.254,69,"108",26,2919,605,12.191
29,"=","SHAWN MENDES","Stitches",2756,21,242,0,10.878,-0.073,77,"30",28,2756,452,10.951
30,"=","JIDENNA","Classic Man",2387,27,254,9,9.473,0.042,61,"70",30,2387,351,9.473
31,"=","KAYA STEWART","In Love With A Boy",2047,-164,-401,-178,5.817,-0.537,52,"1080",27,2469,940,8.627
32,"+1","AFROJACK","SUMMERTHING! f/Mike Taylor",2042,36,303,3,9.608,0.206,33,"136",32,2042,444,9.608
33,"-1","NATALIE LA ROSE","Around The World f/Fetty Wap",2037,-14,73,-22,7.654,-0.209,55,"177",32,2051,472,8.389
34,"=","SIA","Elastic Heart f/The Weeknd...",1864,-133,-1666,147,13.797,-0.301,145,"83",13,7499,909,45.191
35,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",1812,-140,-433,-150,7.778,-1.054,63,"149",32,2245,341,12.432
36,"=","PITBULL","Fun f/Chris Brown",1790,-153,-2094,300,7.799,-0.428,103,"76",17,5742,746,28.354
37,"=","LITTLE MIX","Black Magic",1770,19,354,-48,5.644,0.287,21,"104",37,1770,588,5.644
38,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1518,85,572,31,11.643,0.374,12,"62",38,1518,572,11.643
39,"-1","FETTY WAP","Trap Queen",1416,-22,-167,-24,8.806,-0.233,131,"40",18,4535,816,23.245
40,"=","ALESSIA CARA","Here",1317,33,321,-13,4.969,0.038,19,"72",40,1317,334,4.969
41,"=","NATHAN SYKES","Kiss Me Quick",1184,20,112,-6,3.669,0.096,39,"607",41,1184,352,3.669
