"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","THE WEEKND","Earned It",17034,16,405,-122,101.114,-0.403,79,"4",1,17051,2820,102.104
2,"=","ELLIE GOULDING","Love Me Like You Do",16790,-198,-1172,-129,105.322,-1.438,118,"18",1,18696,2216,120.696
3,"=","NATALIE LA ROSE","Somebody f/Jeremih",14429,-312,-1168,-239,80.337,-0.882,124,"23",3,15912,2141,87.237
4,"=","JASON DERULO","Want To Want Me",13600,115,881,-44,80.035,0.977,60,"3",4,13600,4301,80.035
5,"=","WIZ KHALIFA","See You Again f/Charlie Puth",13228,462,3360,-2,94.715,2.623,35,"1/57",5,13228,3607,94.715
6,"=","WALK THE MOON","Shut Up And Dance",12675,389,1768,162,81.856,2.83,83,"2",6,12675,2103,81.856
7,"+1","ARIANA GRANDE","One Last Time",12008,21,92,-30,71.904,0.202,90,"36",6,12152,2135,76.95
8,"-1","MAROON 5","Sugar",11857,-266,-2568,351,83.128,-1.061,117,"15/54",1,18530,2244,117.81
9,"=","NICK JONAS","Chains",11655,48,659,-153,64.865,0.808,117,"25",8,11655,1317,64.865
10,"=","FLO RIDA","GDFR f/Sage The Gemini",11226,-47,-53,-94,58.572,-0.268,119,"17",7,11307,1433,61.931
11,"=","TAYLOR SWIFT","Style",9681,-138,-1169,75,65.212,-1.401,123,"32",1,18488,3111,115.714
12,"=","TOVE LO","Talking Body",8174,142,667,-25,48.678,1.076,113,"11",12,8174,1043,48.678
13,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",7008,102,1007,-106,44.678,1.09,61,"7",13,7008,1113,44.678
14,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",6694,199,1399,-17,35.79,0.944,62,"16",14,6694,1416,35.79
15,"=","MEGHAN TRAINOR","Dear Future Husband",5769,63,242,5,27.326,0.233,49,"13",15,5769,1246,27.326
16,"=","ZEDD","I Want You To Know f/S. Gomez",4995,-418,-2952,-36,26.156,-2.005,74,"81",11,9109,3786,52.698
17,"+1","FIFTH HARMONY","Worth It f/Kid Ink",4852,177,619,103,22.573,0.791,65,"14",17,4852,892,22.573
18,"-1","ECHOSMITH","Bright",4726,36,145,-4,20.705,0.109,95,"27",17,4726,965,20.705
19,"+1","FETTY WAP","Trap Queen",3484,111,793,40,20.878,0.624,40,"6/82",19,3484,816,20.878
20,"+1","ANDY GRAMMER","Honey, I'm Good",3177,132,641,94,15.239,0.707,72,"5",20,3177,641,15.239
21,"-2","SAM SMITH","Lay Me Down",3162,-410,-1584,-315,13.579,-1.91,87,"44/77",18,4887,1008,24.788
22,"=","GEORGE EZRA","Budapest",3015,101,348,88,12.838,0.388,67,"26",21,3015,440,12.838
23,"+1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",2776,91,450,-12,15.895,0.902,75,"65",23,2776,464,15.895
24,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",2729,63,623,-61,14.211,0.224,27,"21",24,2729,763,14.211
25,"-2","RYN WEAVER","OctaHate",2717,17,165,-5,9.23,-0.001,61,"87",23,2717,649,9.231
26,"=","SHEPPARD","Geronimo",2558,5,263,-5,10.249,-0.183,78,"28",26,2558,732,10.444
27,"+5","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",2292,369,2292,369,18.347,1.802,4,"9",27,2292,2292,18.347
28,"=","SIA","Elastic Heart f/The Weeknd...",2011,49,353,47,14.379,0.324,54,"52",28,2011,439,14.379
