"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
39,"+1","SEAN PAUL She Doesn't Mind",545,"+1",-3,"+2",1.999,"+0.043",43,"239",38,560,158,2.09
40,"+3","RIHANNA Birthday Cake",479,"+6",34,"-7",1.742,"+0.056",22,"42",40,479,116,1.742
41,"+1","MADONNA Girl Gone Wild",477,"-16",-32,"-41",1.026,"-0.070",22,"667",39,537,245,1.342
42,"+2","NEON TREES Everybody Talks",450,"+18",162,"+2",1.389,"+0.103",14,"53",42,450,162,1.389
43,"+2","KIRKO BANGZ Drank In My Cup",396,"+3",37,"-22",3.029,"-0.043",20,"69",42,400,184,3.45
44,"+2","JASON MRAZ I Won't Give Up",315,"+21",90,"+1",1.317,"+0.018",8,"--",44,315,129,1.317
45,"+3","COLDPLAY Paradise",260,"+7",55,"-2",1.405,"+0.021",33,"57",38,892,255,2.679
46,"+1","NICKI MINAJ Right By My Side f/Chris Bro...",257,"+1",22,"-22",1.019,"+0.084",8,"128",46,257,92,1.019
47,"+2","FAR EAST MOVEMENT Live My Life f/Justin ...",246,"-7",-94,"-2",0.698,"-0.016",32,"598",43,418,80,1.436
48,"+2","THE CAB La La",237,"-2",4,"-1",0.32,"+0.009",17,"627",46,240,82,0.356
49,"--","ANDY GRAMMER Fine By Me",217,"--",29,"--",0.717,"--",1,"79",49,217,29,0.717
50,"--","T-PAIN Turn All The Lights On f/Ne-Yo",214,"--",-8,"--",0.572,"--",12,"626",49,222,62,0.584
