"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAGIC!","Rude",17706,-56,-250,-125,115.844,-0.259,111,"9",1,17959,2371,118.65
2,"+1","SAM SMITH","Stay With Me",16601,214,1214,63,105.735,0.933,85,"8",2,16601,2202,105.735
3,"-1","NICO & VINZ","Am I Wrong",16557,-126,-687,-20,107.957,-0.921,126,"23",1,17731,2409,119.274
4,"=","DISCLOSURE","Latch f/Sam Smith",15096,177,985,94,90.711,0.319,184,"26",4,15096,1542,90.711
5,"=","ARIANA GRANDE","Problem f/Iggy Azalea",12521,-306,-1702,-113,80.807,-1.861,97,"17",1,17403,2576,116.283
6,"=","CHARLI XCX","Boom Clap",10681,214,1336,58,67.044,2.044,52,"13",6,10681,1942,67.044
7,"=","MAROON 5","Maps",10487,48,623,-80,57.474,0.288,50,"6",6,10487,4866,57.474
8,"=","IGGY AZALEA","Fancy f/Charlie XCX",8978,-241,-1309,-110,63.566,-2.334,137,"25/53",1,17156,2440,116.166
9,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",8917,41,358,-47,50.499,0.203,72,"49",9,8917,1152,50.499
10,"-1","CALVIN HARRIS","Summer",8817,-322,-2091,-91,55.758,-1.779,137,"40",3,14953,1917,95.785
11,"=","ONEREPUBLIC","Love Runs Out",8755,-54,-44,-175,44.523,0.006,95,"28",9,8849,1336,45.354
12,"=","ARIANA GRANDE","Break Free f/Zedd",7589,144,1026,-38,45.548,0.997,31,"21",12,7589,2327,45.548
13,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",7128,190,1181,77,46.037,1.297,68,"16",13,7128,1347,46.037
14,"=","SIA","Chandelier",6939,57,803,-86,41.919,0.692,107,"12",13,6939,1217,41.919
15,"=","PHARRELL WILLIAMS","Come Get It Bae",6799,-41,29,-152,28.596,-0.114,74,"64",12,6864,993,29
16,"=","IGGY AZALEA","Black Widow f/Rita Ora",6044,263,1207,217,34.544,1.124,37,"18",16,6044,1396,34.544
17,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5797,154,1233,-29,51.221,0.62,72,"35",17,5797,1299,51.221
18,"=","BECKY G","Shower",5178,3,265,-112,22.867,-0.004,81,"15",16,5178,853,23.02
19,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4721,622,4716,617,37.498,3.919,7,"3",19,4721,4716,37.498
20,"=","KIESZA","Hideaway",3230,32,368,-83,23.338,0.348,37,"62",20,3230,714,23.338
21,"=","RITA ORA","I Will Never Let You Down",3181,15,245,-76,13.941,0.022,72,"104",21,3181,643,13.941
22,"+1","MEGHAN TRAINOR","All About That Bass",3130,204,1290,70,16.164,1.088,28,"4",22,3130,1290,16.164
23,"-1","TIESTO","Wasted",2971,-178,-855,-180,12.317,-0.886,84,"66",19,3825,775,19.749
24,"+1","ED SHEERAN","Don't",2594,114,782,75,11.483,0.413,23,"60",24,2594,795,11.483
25,"+2","5 SECONDS OF SUMMER","Amnesia",2413,68,604,-50,10.471,0.09,20,"50",25,2413,912,10.471
26,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2404,55,343,16,12.041,0.189,19,"72",26,2404,1589,12.041
27,"-3","KONGOS","Come With Me Now",2392,-315,-1574,-112,9.583,-1.243,109,"30",14,5298,652,21.39
28,"=","ECHOSMITH","Cool Kids",2303,94,398,34,11.455,0.617,58,"27",27,2303,398,11.455
29,"=","TINASHE","2 On f/Schoolboy Q",2101,0,326,-77,11.038,0.091,57,"67",29,2101,403,11.038
30,"=","INGRID MICHAELSON","Girls Chase Boys",2092,58,254,12,9.128,0.155,58,"54",28,2092,420,9.128
31,"+1","MADDEN BROTHERS","We Are Done",2015,67,256,41,6.025,-0.078,53,"--",31,2015,424,6.103
32,"-1","AFROJACK","Ten Feet Tall f/Wrabel",1665,-299,-1657,-159,6.165,-0.999,128,"--",19,3920,633,17.363
33,"+1","JASON DERULO","Wiggle f/Snoop Dogg",1655,-110,-748,54,7.402,-0.47,88,"42",10,7555,1666,36.719
34,"-1","AJR","I'm Ready",1645,-181,-856,-151,5.227,-0.526,116,"43",24,2537,461,8.111
35,"=","COLDPLAY","A Sky Full Of Stars",1552,28,176,-23,7.622,0.035,37,"48",35,1552,318,7.924
36,"=","TOVE LO","Habits (Stay High)",1458,33,165,27,6.58,0.275,43,"106",36,1458,231,6.58
