"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",18367,"-59",456,"-125",107.401,"+0.137",87,"21/56",1,18426,4663,107.401
2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",16622,"-239",-1234,"-63",98.677,"-1.273",130,"30",1,18151,2026,108.966
3,"=","DEMI LOVATO","Cool For The Summer",14976,"+64",778,"-91",81.702,"-0.251",78,"31",3,14976,4704,81.953
4,"=","THE WEEKND","Can't Feel My Face",14647,"-158",-749,"-58",97.619,"-0.778",101,"5",1,18773,4549,114.623
5,"=","R. CITY","Locked Away f/Adam Levine",13923,"+184",1328,"+47",89.276,"+1.592",69,"6",5,13923,2124,89.276
6,"=","ED SHEERAN","Photograph",13873,"+152",1365,"+18",85.183,"-0.006",125,"24",5,13873,1365,85.189
7,"=","FALL OUT BOY","Uma Thurman",11238,"+7",439,"-42",59.135,"+0.211",150,"32",7,11238,1338,59.135
8,"+1","THE WEEKND","The Hills",9929,"+446",2491,"+240",63.335,"+2.283",46,"2/78",8,9929,2491,63.335
9,"-1","OMI","Cheerleader",9512,"-189",-1375,"+7",58.937,"-1.351",138,"23/72",1,18752,2755,109.867
10,"=","JUSTIN BIEBER","What Do You Mean?",8986,"+298",2269,"+37",57.374,"+1.907",20,"1",10,8986,5900,57.374
11,"=","TAYLOR SWIFT","Wildest Dreams",8470,"+314",2160,"+101",49.618,"+1.867",21,"4",11,8470,3531,49.618
12,"=","SHAWN MENDES","Stitches",8247,"+163",1703,"+2",49.647,"+1.770",118,"7",12,8247,1703,49.647
13,"=","ONE DIRECTION","Drag Me Down",7930,"+88",555,"+43",38.759,"+0.500",48,"20",11,7930,3358,38.759
14,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7221,"-271",-1717,"-58",47.958,"-1.184",159,"29",5,12189,1280,76.227
15,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6757,"+29",551,"-27",33.748,"-0.049",92,"10",15,6757,722,33.805
16,"=","MACKLEMORE & RYAN LEWIS","Downtown",6555,"+153",1623,"-79",36.397,"+0.578",21,"8/60",16,6555,3957,36.397
17,"=","HAILEE STEINFELD","Love Myself",6217,"+60",588,"-21",31.877,"+0.075",37,"15",17,6217,2308,31.877
18,"=","TAYLOR SWIFT","Bad Blood",5864,"-83",-1046,"+103",35.608,"-0.707",122,"77/96",1,19566,6848,120.08
19,"=","RACHEL PLATTEN","Fight Song",5513,"-411",-2739,"+35",24.343,"-1.642",122,"16",8,10402,1603,52.805
20,"=","NICK JONAS","Levels",4968,"+180",1759,"-32",24.961,"+0.711",25,"28",20,4968,1791,24.961
21,"=","5 SECONDS OF SUMMER","She's Kinda Hot",4233,"-378",-1813,"-265",16.7,"-1.778",62,"71",13,6392,3244,28.242
22,"=","ADAM LAMBERT","Ghost Town",4061,"-39",-22,"-100",20.211,"-0.430",137,"111",22,4169,661,21.776
23,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",3670,"+69",721,"-8",20.115,"+0.441",53,"36",23,3670,729,20.115
24,"=","LITTLE MIX","Black Magic",3335,"+44",173,"+21",11.36,"+0.110",62,"52",24,3335,673,11.36
25,"+1","X AMBASSADORS","Renegades",3316,"+187",1295,"+50",18.044,"+0.706",38,"26",25,3316,1295,18.044
26,"+3","ELLE KING","Ex's and Oh's",2883,"+164",991,"+96",14.015,"+0.739",34,"14",26,2883,991,14.015
27,"=","ALESSIA CARA","Here",2873,"+69",473,"+18",10.981,"+0.252",60,"39",27,2873,473,10.981
28,"-3","ZEDD","Beautiful Now f/Jon Bellion",2757,"-384",-2636,"-100",13.369,"-1.647",112,"117",12,6485,915,29.773
29,"-1","FLO RIDA","I Don't Like It, I Love It",2477,"-278",-1954,"-177",8.755,"-1.254",109,"25",17,4921,667,21.143
30,"=","ROBIN THICKE","Back Together f/Nicki Minaj",2196,"+26",433,"-25",6.183,"+0.077",31,"445",30,2196,471,6.183
31,"+2","MAJOR LAZER","Powerful f/Ellie Goulding",2108,"+160",1042,"+50",13.993,"+0.720",12,"125",31,2108,1042,13.993
32,"-1","SILENTO","Watch Me",2000,"-89",-681,"-2",8.584,"-0.498",95,"9",18,4939,832,21.988
