"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","CHARLI XCX","Boom Clap",16717,"+29",937,"-77",105.231,"+0.482",87,"19",1,16717,2210,105.231
2,"+1","MEGHAN TRAINOR","All About That Bass",14179,"+420",3030,"+62",82.964,"+2.272",63,"15",2,14179,3030,82.964
3,"-1","MAROON 5","Maps",14018,"+149",1215,"-11",76.151,"+0.651",85,"8",2,14018,4866,76.151
4,"=","SAM SMITH","Stay With Me",12796,"-194",-1759,"+194",77.935,"-1.464",120,"16",1,17277,2202,112.938
5,"=","ARIANA GRANDE","Break Free f/Zedd",12023,"+149",1615,"-91",76.025,"+0.725",66,"9",5,12023,2327,76.025
6,"=","TAYLOR SWIFT","Shake It Off",11919,"+257",1775,"-38",78.257,"+1.142",22,"1",6,11919,9016,78.257
7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",11523,"-1",1336,"-254",70.876,"-0.344",103,"10",7,11524,1590,71.22
8,"+1","IGGY AZALEA","Black Widow f/Rita Ora",10670,"+188",1472,"+46",70.404,"+1.268",72,"7",8,10670,1492,70.404
9,"-1","MAGIC!","Rude",10465,"-321",-2055,"-15",67.42,"-2.358",146,"23",1,17959,2371,118.65
10,"=","SIA","Chandelier",9385,"-38",116,"-121",62.732,"-0.681",142,"13",10,9423,1217,63.413
11,"=","NICO & VINZ","Am I Wrong",9032,"-278",-1461,"-67",58.677,"-1.892",161,"44",1,17731,2409,119.274
12,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",8916,"+11",546,"-117",66.54,"-0.246",107,"28",12,8916,1299,66.786
13,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",8558,"+78",721,"-43",51.406,"+0.048",42,"4",13,8558,4716,51.406
14,"+1","JEREMIH","Don't Tell 'Em f/YG",6556,"+175",1374,"-74",45.079,"+1.007",51,"20",14,6556,1458,45.079
15,"-1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6005,"-387",-2143,"-107",40.75,"-2.427",107,"50",7,9530,1152,57.524
16,"=","ECHOSMITH","Cool Kids",5704,"+52",749,"-112",30.154,"+0.290",93,"18",16,5704,978,30.154
17,"+2","KATY PERRY","This Is How We Do",5551,"+128",780,"+29",28.666,"+0.392",34,"30",17,5551,1638,28.666
18,"=","TOVE LO","Habits (Stay High)",5527,"+83",847,"-23",30.838,"+0.140",78,"21/90",18,5527,1161,30.838
19,"-2","ARIANA GRANDE","Problem f/Iggy Azalea",5432,"-115",-1159,"+114",35.775,"-1.055",132,"29",1,17403,2576,116.283
20,"+1","ED SHEERAN","Don't",5306,"+152",947,"+115",27.528,"+0.200",58,"25",20,5306,947,27.528
21,"-1","KIESZA","Hideaway",5245,"-35",310,"-111",29.49,"-1.086",72,"39",17,5280,788,31.241
22,"=","5 SECONDS OF SUMMER","Amnesia",4853,"-6",321,"-115",21.726,"-0.126",55,"27",18,4859,912,21.852
23,"=","COLDPLAY","A Sky Full Of Stars",4253,"+57",773,"-72",29.438,"+0.009",72,"33",23,4253,918,29.438
24,"=","INGRID MICHAELSON","Girls Chase Boys",3542,"+6",353,"-19",14.898,"-0.008",93,"63",24,3542,499,14.906
25,"=","TINASHE","2 On f/Schoolboy Q",2944,"+39",197,"+17",15.388,"+0.265",92,"92",25,2944,403,15.388
26,"=","PITBULL","Fireball f/John Ryan",2764,"+0",402,"-133",14.956,"-0.119",37,"22",26,2764,739,15.075
27,"=","NICKI MINAJ","Anaconda",2556,"+41",441,"-3",11.04,"+0.198",35,"6/77",27,2556,974,11.04
28,"=","ONEREPUBLIC","Love Runs Out",1904,"-100",-844,"+94",11.095,"-0.358",130,"46",9,8849,1336,45.354
29,"=","JASON DERULO","Trumpets",1872,"+95",699,"-7",8.248,"+0.458",15,"31",29,1872,717,8.248
30,"+1","MR PROBZ","Waves",1836,"+129",645,"+69",12.43,"+0.439",58,"57",30,1836,645,12.43
31,"+1","THE 1975","Girls",1624,"+15",228,"-32",4.581,"-0.020",50,"--",31,1624,385,4.601
32,"-2","RITA ORA","I Will Never Let You Down",1535,"-236",-1165,"-101",6.66,"-0.986",107,"136",20,3585,643,15.988
33,"=","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",1322,"-16",26,"-27",7.467,"-0.089",58,"78",33,1359,337,7.57
34,"=","JAKE MILLER","First Flight Home",1319,"+2",164,"-23",3.586,"-0.032",43,"--",34,1319,212,3.618
35,"=","MKTO","American Dream",1084,"+10",164,"-24",4.421,"+0.035",27,"--",35,1084,259,4.421
36,"=","KIM CESARION","Undressed",1068,"+21",176,"-4",4.192,"+0.005",29,"198",36,1068,217,4.192
37,"=","LIL JON","Bend Ova f/Tyga",973,"+4",267,"-39",4.009,"+0.089",24,"--",37,973,306,4.009
38,"=","RIXTON","Wait On Me",935,"+13",151,"-46",2.906,"+0.148",18,"--",38,935,352,2.906
39,"+3","CHILDISH GAMBINO","V. 3005",881,"+25",175,"+7",5.499,"-0.101",33,"--",39,881,190,5.803
40,"=","BEBE REXHA","Can't Stop Drinking About You",878,"+6",189,"-16",2.805,"+0.072",18,"--",40,878,292,2.805
41,"+2","MARY LAMBERT","Secrets",824,"+29",178,"-8",3.225,"+0.130",10,"106",41,824,260,3.225
42,"-1","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",787,"-70",-563,"+43",4.234,"-0.140",54,"105",26,2686,1589,13.043
