"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","Payphone f/Wiz Khali...",13758,"-56",-119,"-28",100.376,"-0.899",98,"15",1,14353,3415,107.136
2,"=","KATY PERRY","Wide Awake",13451,"+147",1242,"-124",92.977,"+2.308",62,"2",2,13451,2824,92.977
3,"=","RIHANNA","Where Have You Been",12919,"-10",273,"-41",92.119,"-0.580",99,"17",2,12929,1884,95.69
4,"+1","ELLIE GOULDING","Lights",12282,"+106",936,"+104",91.665,"+0.842",164,"8",4,12282,1482,91.665
5,"-1","CARLY RAE JEPSEN","Call Me Maybe",12103,"-154",-727,"+30",88.672,"-1.335",134,"3",1,14563,1711,111.23
6,"=","USHER","Scream",9494,"-21",261,"+2",66.935,"+0.102",88,"16",6,9515,2323,68.266
7,"+1","DAVID GUETTA","Titanium f/Sia",9018,"+127",1048,"+57",62.77,"+0.100",106,"7",7,9018,1048,63.661
8,"-1","GOTYE","Somebody That I Used...",8972,"-161",-698,"-28",61.494,"-1.304",144,"12",1,14242,2018,106.819
9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7398,"+55",543,"-28",50.604,"+0.516",86,"25",9,7398,1254,50.604
10,"=","DEMI LOVATO","Give Your Heart A Br...",7132,"+40",419,"-3",45.794,"-0.266",145,"19",10,7132,1250,46.27
11,"+2","CHER LLOYD","Want U Back",5822,"+55",650,"-38",34.705,"+0.241",72,"9",11,5822,1103,34.705
12,"+4","PINK","Blow Me (One Last Ki...",5552,"+274",1723,"-216",37.85,"+1.491",19,"6",12,5552,2737,37.85
13,"+2","ONE DIRECTION","One Thing",5395,"+16",16,"+61",28.303,"-0.034",78,"33",13,5425,975,29.694
14,"+3","HAVANA BROWN","We Run The Night f/P...",5213,"-27",272,"-96",37.658,"+0.084",162,"35",14,5240,544,37.658
15,"+3","FLO RIDA","Whistle",4948,"+170",1233,"+21",35.379,"+1.493",48,"1",15,4948,1247,35.379
16,"+3","OWL CITY & CARLY RAE...","Good Time",4410,"+64",505,"-93",29.589,"+0.718",27,"10",16,4410,1961,29.589
17,"+3","THE WANTED","Chasing The Sun",4008,"+63",652,"-4",22.107,"+0.730",80,"36",17,4008,656,22.107
18,"+3","GYM CLASS HEROES","Fighter f/Ryan Tedde...",3495,"-263",-1743,"-146",21.107,"-1.246",84,"27",13,5862,1441,35.394
19,"+3","NEON TREES","Everybody Talks",3087,"+45",346,"-39",19.658,"+0.192",105,"13",19,3087,510,19.658
20,"+3","PITBULL","Back In Time",2959,"-56",-679,"+88",16.312,"-0.320",116,"43",14,6235,925,42.751
21,"+3","RITA ORA","How We Do (Party)",2571,"-124",-792,"-63",11.609,"-0.866",88,"98",21,3424,620,16.657
22,"+4","GROUPLOVE","Tongue Tied",2424,"-12",197,"-67",14.101,"+0.084",90,"52",22,2436,433,14.101
23,"+4","KELLY CLARKSON","Dark Side",2394,"+59",477,"-10",15.031,"+0.159",44,"41",23,2394,493,15.031
24,"+1","JUSTIN BIEBER","Boyfriend",2344,"-201",-1066,"-30",12.057,"-1.015",119,"40",9,7937,4726,51.515
25,"+3","JASON MRAZ","I Won't Give Up",2193,"+20",101,"+17",13.923,"+0.282",99,"14",25,2193,276,13.923
26,"+3","JUSTIN BIEBER","As Long As You Love ...",2141,"+77",852,"-27",14.477,"+0.498",18,"26",26,2141,879,14.477
27,"+3","OUTASIGHT","Now Or Never",1978,"-47",139,"-89",10.022,"+0.143",74,"227",27,2025,320,10.022
28,"+3","B.O.B","Both Of Us f/Taylor ...",1834,"-142",-949,"-85",11.141,"-0.903",71,"53",23,3144,577,17.595
29,"+4","FUN.","Some Nights",1665,"+73",389,"+47",9.896,"+0.472",43,"5",29,1665,389,9.896
30,"+2","ALEX CLARE","Too Close",1632,"+23",253,"-20",9.28,"+0.195",55,"21",30,1632,279,9.28
31,"+3","ADELE","Rumour Has It",1310,"-9",-147,"+22",6.811,"-0.091",141,"107",8,8497,1514,56.313
32,"+3","SAMMY ADAMS","Only One",1227,"-31",-43,"-47",5.098,"+0.085",65,"245",32,1295,230,6.013
33,"+3","NO DOUBT","Settle Down",1157,"+142",1156,"+141",11.839,"+1.200",5,"31",33,1157,1156,11.839
34,"+3","MATCHBOX TWENTY","She's So Mean",999,"+17",60,"+27",4.117,"+0.014",36,"72",34,1026,574,4.492
35,"+5","MAROON 5","One More Night",974,"+118",742,"+93",6.35,"+0.766",5,"68",35,974,742,6.35
36,"+2","LINKIN PARK","Burn It Down",969,"+10",114,"+5",3.536,"+0.023",47,"64",36,969,217,3.536
37,"+2","CHRIS BROWN","Don't Wake Me Up",947,"+30",259,"+37",5.452,"+0.295",36,"77",37,947,259,5.452
38,"+3","NICKI MINAJ","Pound The Alarm",943,"+87",579,"+102",5.203,"+0.618",7,"267",38,943,579,5.203
39,"+3","SEAN KINGSTON","Back 2 Life (Live It...",818,"-31",-64,"-56",3.55,"-0.115",43,"--",37,881,305,4.543
