"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TWENTY ONE PILOTS","Stressed Out",18671,"-134",-434,"-97",120.69,"-0.478",115,"6",1,19140,2702,124.646
2,"=","JUSTIN BIEBER","Love Yourself",17618,"-225",-1105,"-169",119.519,"-0.185",96,"7",1,19000,4103,124.28
3,"=","FLO RIDA","My House",17300,"+276",1558,"+0",100.284,"+1.808",142,"5",3,17300,2285,100.284
4,"=","THE CHAINSMOKERS","Roses f/Rozes",14545,"-89",78,"-106",77.442,"-0.565",164,"17",3,14687,2023,83.872
5,"=","SELENA GOMEZ","Hands To Myself",13587,"+197",1182,"+78",86.864,"+1.405",66,"18",5,13587,1952,86.864
6,"=","DNCE","Cake By The Ocean",12249,"+56",673,"-42",74.018,"+0.494",161,"9",6,12249,1111,74.018
7,"=","G-EAZY","Me Myself And I f/Bebe Rexha",12135,"+277",1300,"+18",72.374,"+1.210",62,"12/92",7,12135,1836,72.374
8,"=","JUSTIN BIEBER","Sorry",11438,"-245",-715,"-183",87.14,"-1.622",139,"26",1,19494,3902,127.324
9,"=","ZAYN","Pillowtalk",9853,"+193",966,"+11",60.724,"+1.723",40,"10/74",9,9853,2441,60.724
10,"+1","RIHANNA","Work f/Drake",9521,"+134",1100,"+17",60.398,"+0.636",42,"4/55",10,9521,3999,60.398
11,"-1","CHARLIE PUTH","One Call Away",9446,"+13",795,"-136",48.848,"+0.110",121,"13",10,9446,931,48.848
12,"=","MIKE POSNER","I Took A Pill In Ibiza",9053,"+167",1111,"+31",56.257,"+0.763",54,"8",12,9053,1578,56.257
13,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",7806,"-28",319,"-150",44.173,"-0.007",103,"49",13,7836,1193,44.484
14,"=","ELLIE GOULDING","Something In The Way You Move",7686,"+5",288,"-59",38.402,"-0.036",61,"77",14,7696,1673,38.605
15,"=","THE WEEKND","In The Night",7219,"-210",-2035,"+247",44.357,"-1.017",118,"109",3,15760,3011,89.68
16,"=","ZARA LARSSON & MNEK","Never Forget You",5931,"+98",1088,"-115",32.813,"+0.519",35,"11",16,5931,1534,32.813
17,"=","LUKAS GRAHAM","7 Years",5538,"+191",1383,"-9",27.136,"+0.871",52,"2",17,5538,1392,27.136
18,"=","DJ SNAKE","Middle f/Bipolar Sunshine",5331,"+88",756,"-80",30.147,"+0.313",52,"33",17,5331,1239,30.147
19,"=","ADELE","Hello",4710,"-153",-373,"-128",35.383,"-0.959",138,"27",1,19167,4705,124.831
20,"=","FIFTH HARMONY","Work From Home",4639,"+265",1792,"-222",25.45,"+1.055",12,"14",20,4639,4059,31.106
21,"=","TAYLOR SWIFT","New Romantics",4510,"+150",1490,"-175",22.332,"+0.475",14,"28",20,4510,2558,22.332
22,"=","RACHEL PLATTEN","Stand By You",4011,"-6",42,"-23",18.333,"-0.037",131,"37",19,4017,493,19.073
23,"+3","MEGHAN TRAINOR","NO",3776,"+725",3776,"+725",32.501,"+5.233",5,"3",23,3776,3776,32.501
24,"-1","TROYE SIVAN","Youth",3610,"+52",326,"+52",13.01,"+0.156",66,"50",23,3610,660,13.01
25,"-1","ALESSIA CARA","Wild Things",3511,"+33",264,"-56",14.375,"-0.030",38,"73",24,3511,814,14.479
26,"-1","ADELE","When We Were Young",2929,"-543",-3278,"-219",12.8,"-2.249",84,"41",11,8301,1962,41.764
27,"+1","JUSTIN BIEBER","Company",2833,"+183",1926,"-54",14.243,"+0.278",10,"156",27,2833,2006,14.243
28,"-1","SHAWN HOOK","Sound Of Your Heart",2736,"+69",174,"+76",9.05,"+0.230",59,"242",26,2736,576,9.05
29,"=","ZENDAYA","Something New f/Chris Brown",2548,"+20",283,"-36",10.726,"-0.081",26,"106",27,2548,892,10.862
30,"=","GWEN STEFANI","Make Me Like You",2467,"+32",320,"-64",8.048,"+0.085",20,"87",29,2467,1040,8.048
31,"=","NATHAN SYKES","Over And Over Again f/A.Grande",1821,"-8",90,"-90",5.311,"+0.006",43,"157",30,1852,585,5.408
32,"=","JAMES BAY","Let It Go",1724,"+23",257,"-37",8.204,"+0.144",17,"21",32,1724,885,8.204
33,"+1","KYGO","Stole The Show f/Parson James",1618,"-8",153,"-62",6.769,"+0.122",35,"153",33,1668,374,6.89
34,"-1","ONE DIRECTION","History",1614,"-65",4,"-75",5.313,"-0.293",38,"135",31,1702,559,5.701
35,"=","COLDPLAY","Adventure Of A Lifetime",1358,"-11",49,"-42",5.459,"-0.250",52,"48",35,1369,341,6.099
36,"=","NELLY","Die A Happy Man",1255,"+1",123,"-45",4.123,"-0.182",17,"170",36,1255,555,4.305
37,"=","ONE DIRECTION","Perfect",1059,"-32",-224,"-13",6.836,"-0.336",143,"149",10,8635,1211,42.552
38,"=","RUTH B.","Lost Boy",1044,"-1",89,"-32",3.401,"-0.055",23,"47",38,1045,320,3.456
39,"+3","HAILEE STEINFELD","Rock Bottom f/DNCE",798,"+52",546,"-14",3.194,"+0.193",6,"555",39,798,560,3.194
40,"+1","PANIC! AT THE DISCO","Victorious",790,"+15",53,"+9",2.211,"+0.015",11,"172",40,790,273,2.345
41,"-1","TORY LANEZ","Say It",788,"+5",106,"-5",1.835,"-0.051",17,"126",40,788,285,2.097
42,"-3","JASON DERULO","Get Ugly",732,"-70",-1132,"+257",3.133,"-0.204",87,"150",19,4950,1110,19.08
43,"=","DUKE DUMONT","Ocean Drive",718,"+11",-22,"-2",1.906,"+0.089",24,"397",43,761,183,2.423
44,"+1","JESS GLYNNE","Don't Be So Hard On Yourself",615,"-8",-32,"-10",0.812,"-0.007",18,"1124",44,648,173,0.83
45,"-1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",591,"-72",-684,"+45",2.288,"-0.348",106,"101",10,8533,1989,43.062
46,"+2","DILLON FRANCIS & KYGO","Coming Over f/James Hersey",559,"+41",271,"+37",2.486,"+0.081",3,"1246",46,559,271,2.486
47,"-1","FETTY WAP","Again",553,"-13",-34,"-4",2.124,"-0.043",14,"146",46,609,149,2.167
48,"-1","MAJOR LAZER","Light It Up f/Nyla",531,"+5",51,"-30",2.508,"+0.073",7,"300",47,531,224,2.542
49,"+1","HALSEY","Colors",522,"+26",291,"-13",1.521,"+0.049",3,"321",49,522,304,1.521
50,"--","SIA","Cheap Thrills",465,"--",158,"--",1.416,"--",1,"225",50,465,158,1.416
