"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
25,"-1","DRAKE Headlines",2804,-108,-1199,105,17.082,-0.64,103,"53",16,4778,754,30.781
26,"=","WANTED Glad You Came",2792,132,1254,-76,16.912,0.775,19,"33",26,2792,1330,16.912
27,"=","KELLY CLARKSON Mr. Know It All",2522,-61,-480,32,12.441,-0.302,145,"56",11,6408,1093,34.137
28,"+1","BIG TIME RUSH Music Sounds Better With U",1980,41,350,-17,7.294,0.145,61,"625",28,1980,409,7.294
29,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1823,-121,-1417,115,9.474,-0.772,111,"57",10,6640,1264,34.118
30,"+1","BIG SEAN Dance (A$$)",1779,26,328,-4,13.507,0.459,54,"25",30,1779,341,13.507
31,"-1","LADY GAGA Marry The Night",1706,-170,-1658,110,9.849,-0.836,79,"95",14,5499,1570,30.701
32,"=","WILL.I.AM T.H.E (The Hardest Ever)",1523,16,95,36,5.678,-0.058,50,"48",30,1523,355,5.769
33,"=","JOJO Disaster",1339,14,160,-8,4.65,0.081,75,"426",33,1339,197,4.65
34,"=","LMFAO Sorry For Party Rocking",1315,90,574,27,7.038,0.469,17,"151",34,1315,574,7.038
35,"=","DRAKE Take Care f/Rihanna",1239,56,376,-5,14.182,0.176,20,"20",35,1239,381,14.182
36,"=","WE THE KINGS Say You Like Me",1197,27,86,38,3.097,0.024,130,"346",34,1197,320,3.097
37,"=","COLBIE CAILLAT Brighter Than The Sun",1033,25,139,24,3.305,0.075,82,"44",36,1033,157,3.305
38,"=","COLDPLAY Princess Of China",990,11,76,-18,4.87,0.089,62,"72",36,990,155,4.87
39,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",923,-2,51,-11,3.748,0.053,34,"267",39,925,195,3.748
40,"=","TRAIN Drive By",869,28,294,-23,2.915,0.1,12,"58",40,869,418,2.915
41,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",841,18,162,-12,3.29,0.028,15,"79",40,841,295,3.29
42,"+1","AVICII Levels (ID)",705,24,255,6,4.536,0.253,22,"--",42,705,255,4.536
43,"+1","CHRISTINA PERRI A Thousand Years",677,12,93,5,2.465,0.126,22,"35",43,677,131,2.465
44,"-2","NICKI MINAJ Fly f/Rihanna",666,-38,-208,-33,3.266,-0.254,131,"142",15,4998,987,27.303
45,"=","DEV & ENRIQUE IGLESIAS Naked",589,54,317,13,2.53,0.188,6,"547",45,589,318,2.53
46,"=","MIKE POSNER Looks Like Sex",501,-20,-85,-18,1.997,-0.129,37,"314",43,602,166,2.626
47,"=","DAUGHTRY Crawling Back To You",436,-6,-17,1,1.441,-0.007,91,"424",44,591,134,2
48,"=","CHILDISH GAMBINO Heartbeat",390,21,79,25,2.366,0.178,5,"162",48,390,79,2.366
49,"=","DRAKE Make Me Proud f/Nicki Minaj",329,-5,-28,-12,2.091,-0.088,7,"45",49,357,50,2.567
50,"=","CADY GROVES This Little Girl",317,10,87,-2,0.547,0.024,3,"864",50,317,89,0.547
