"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TWENTY ONE PILOTS","Stressed Out",19081,-18,124,-70,124.063,-0.342,109,"4",1,19140,2702,124.646
2,"=","JUSTIN BIEBER","Love Yourself",18649,-69,-60,9,121.212,0.103,90,"7",1,19000,4103,124.28
3,"=","FLO RIDA","My House",16012,271,1667,-32,91.641,1.67,136,"3",3,16012,2285,91.641
4,"=","THE CHAINSMOKERS","Roses f/Rozes",14526,61,209,-10,79.536,-0.686,158,"16",3,14526,2023,83.872
5,"=","SELENA GOMEZ","Hands To Myself",12541,145,1142,-66,80.681,0.509,60,"15",5,12541,1952,80.681
6,"=","JUSTIN BIEBER","Sorry",12085,-68,-787,46,91.933,-0.724,133,"19",1,19494,3902,127.324
7,"=","DNCE","Cake By The Ocean",11744,169,631,120,70.321,1.213,155,"13",7,11744,1111,70.321
8,"=","G-EAZY","Me Myself And I f/Bebe Rexha",11013,178,1589,-81,67.368,0.648,56,"11",8,11013,1836,67.368
9,"+2","ZAYN","Pillowtalk",9035,154,1209,-106,53.78,1.057,34,"9/67",9,9035,2441,53.78
10,"=","THE WEEKND","In The Night",8941,-309,-2856,210,52.149,-1.36,112,"77",3,15760,3011,89.68
11,"-2","DAYA","Hide Away",8896,-469,-1700,-391,49.557,-2.471,200,"45",7,10878,883,61.74
12,"=","CHARLIE PUTH","One Call Away",8767,114,585,38,46.925,0.563,115,"12",11,8767,819,46.925
13,"=","RIHANNA","Work f/Drake",8535,114,835,-53,50.463,1.717,36,"1/42",13,8535,3999,50.463
14,"=","MIKE POSNER","I Took A Pill In Ibiza",8093,152,1282,-102,49.597,0.891,48,"8",14,8093,1578,49.597
15,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",7579,97,870,-59,44.462,0.235,97,"47",15,7579,1193,44.462
16,"=","ELLIE GOULDING","Something In The Way You Move",7489,101,484,80,37.53,0.154,55,"58",15,7489,1673,37.53
17,"=","ADELE","When We Were Young",5757,-443,-2102,-261,26.216,-2.336,78,"30",11,8301,1962,41.764
18,"+1","ZARA LARSSON & MNEK","Never Forget You",5046,203,1484,6,28.171,1.39,29,"14",18,5046,1519,28.171
19,"-1","ADELE","Hello",5033,-52,-517,48,37.894,-0.526,132,"18",1,19167,4705,124.831
20,"=","DJ SNAKE","Middle f/Bipolar Sunshine",4714,139,1205,-34,26.008,1.021,46,"36",20,4714,1239,26.008
21,"=","LUKAS GRAHAM","7 Years",4349,194,1185,26,21.298,1.149,46,"2",21,4349,1185,21.298
22,"=","RACHEL PLATTEN","Stand By You",3979,11,252,-49,19.047,-0.026,125,"31",19,3979,493,19.073
23,"+3","FIFTH HARMONY","Work From Home",3455,608,3455,608,27.735,3.37,6,"6",23,3455,3455,27.735
24,"-1","TROYE SIVAN","Youth",3346,64,326,-6,12.398,0.413,60,"35",23,3346,660,12.398
25,"=","TAYLOR SWIFT","New Romantics",3332,309,2532,-26,17.772,0.973,8,"48",25,3332,2558,17.772
26,"-2","ALESSIA CARA","Wild Things",3314,67,720,-70,14.2,0.101,32,"112",24,3314,814,14.2
27,"=","SHAWN HOOK","Sound Of Your Heart",2590,25,169,-19,8.504,-0.176,53,"227",26,2590,576,8.781
28,"=","ZENDAYA","Something New f/Chris Brown",2317,52,467,-28,9.251,0.004,20,"141",28,2317,892,9.251
29,"=","GWEN STEFANI","Make Me Like You",2206,58,880,-90,7.65,0.07,14,"91",29,2206,1040,7.65
30,"+1","NATHAN SYKES","Over And Over Again f/A.Grande",1744,13,291,-55,5.272,0.042,37,"198",30,1744,585,5.272
31,"+2","ONE DIRECTION","History",1618,9,156,-12,4.857,0.095,32,"119",31,1618,559,4.857
32,"-2","JASON DERULO","Get Ugly",1604,-259,-2427,40,5.492,-0.729,81,"93",19,4950,1110,19.08
33,"+1","JAMES BAY","Let It Go",1507,41,528,-111,6.841,0.142,11,"21",33,1507,885,6.841
34,"+1","KYGO","Stole The Show f/Parson James",1488,23,198,-13,6.125,0.092,29,"121",34,1488,374,6.128
35,"-3","TAYLOR SWIFT","Out Of The Woods",1416,-260,-2827,269,5.53,-0.865,60,"131",12,8338,2806,46.244
36,"=","COLDPLAY","Adventure Of A Lifetime",1325,17,275,-18,5.97,0.006,46,"37",36,1325,341,5.97
37,"=","ONE DIRECTION","Perfect",1267,-16,-83,16,9.328,-0.235,137,"134",10,8635,1211,42.552
38,"+4","JUSTIN BIEBER","Company",1203,296,1089,259,7.939,1.202,4,"330",38,1203,1089,7.939
39,"-1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",1193,-82,-774,195,5.155,-0.38,100,"83",10,8533,1989,43.062
40,"-1","NELLY","Die A Happy Man",1162,30,360,-60,4.189,-0.068,11,"160",39,1162,555,4.288
41,"=","RUTH B.","Lost Boy",976,21,144,-17,3.158,0.117,17,"49",41,976,320,3.158
42,"-2","TORI KELLY","Hollow",887,-116,-1545,171,2.842,-0.271,116,"235",22,3920,501,13.353
43,"=","EMPIRE OF THE SUN","Walking On A Dream",760,-55,-135,-74,3.671,0.015,27,"147",41,931,369,4.284
44,"=","DUKE DUMONT","Ocean Drive",759,19,128,8,2.381,0.022,18,"457",43,759,183,2.423
45,"=","PANIC! AT THE DISCO","Victorious",748,11,205,-16,2.33,-0.015,5,"152",43,748,273,2.345
46,"=","TORY LANEZ","Say It",701,19,72,1,1.943,0.022,11,"101",45,701,285,2.097
47,"=","JESS GLYNNE","Don't Be So Hard On Yourself",648,1,41,-9,0.784,-0.024,12,"--",46,648,173,0.808
48,"=","FETTY WAP","Again",583,-4,-20,-22,2.096,-0.011,8,"125",47,609,149,2.107
49,"=","MAJOR LAZER","Light It Up f/Nyla",488,8,206,-18,2.442,0.018,3,"286",49,488,224,2.442
50,"=","PITBULL","El Taxi f/Sensato & O. Garcia",400,-16,-202,17,1.773,-0.079,44,"294",39,937,219,6.285
