"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",18065,-62,174,-141,108.313,-0.296,121,"16",1,18151,2026,108.966
2,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",17705,156,1254,-79,102.636,1.194,78,"25/54",2,17705,4663,102.636
3,"=","THE WEEKND","Can't Feel My Face",15549,-62,-1982,332,102.456,0.224,92,"2",1,18773,4549,114.623
4,"=","DEMI LOVATO","Cool For The Summer",13933,74,710,-3,75.679,1.109,69,"18",4,13933,4704,75.679
5,"=","R. CITY","Locked Away f/Adam Levine",12248,99,1320,-228,76.872,1.159,60,"4",5,12248,2124,76.872
6,"=","ED SHEERAN","Photograph",12175,107,531,-36,78.905,0.168,116,"22",5,12175,1171,79.169
7,"=","OMI","Cheerleader",11340,-250,-1924,117,71.372,-1.616,129,"31/47",1,18752,2755,109.867
8,"=","FALL OUT BOY","Uma Thurman",10657,16,952,-156,56.919,0.205,141,"23",8,10700,1338,57.234
9,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",9403,-415,-2309,-344,57.607,-2.204,150,"15",5,12189,1280,76.227
10,"=","RACHEL PLATTEN","Fight Song",9004,-294,-1366,-321,39.792,-1.355,113,"10",8,10402,1603,52.805
11,"=","TAYLOR SWIFT","Bad Blood",7326,-220,-1864,124,42.585,-0.821,113,"62/64",1,19566,6848,120.08
12,"=","ONE DIRECTION","Drag Me Down",7224,127,730,76,34.628,0.524,39,"12",12,7224,3358,34.628
13,"=","THE WEEKND","The Hills",6941,264,2099,-18,48.289,1.844,37,"3/85",13,6941,2117,48.289
14,"+1","SHAWN MENDES","Stitches",6258,176,1294,28,38.995,1.345,109,"7",14,6258,1294,38.995
15,"-1","5 SECONDS OF SUMMER","She's Kinda Hot",6242,-22,-150,-57,26.679,-0.01,53,"43",13,6392,3244,28.242
16,"+2","JUSTIN BIEBER","What Do You Mean?",6150,311,2740,-301,41.907,2.28,11,"1",15,6150,5900,44.962
17,"-1","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6046,25,534,-80,30.496,0.27,83,"9",15,6046,722,30.496
18,"+1","TAYLOR SWIFT","Wildest Dreams",5875,296,2868,-252,36.187,2.046,12,"5",18,5875,3531,36.187
19,"-2","ZEDD","Beautiful Now f/Jon Bellion",5862,-98,-577,-81,26.828,-0.324,103,"83",12,6485,915,29.773
20,"=","HAILEE STEINFELD","Love Myself",5436,93,477,24,30.066,0.419,28,"14",18,5436,2308,30.066
21,"=","JASON DERULO","Cheyenne",4831,-103,-442,-64,18.805,-0.584,68,"87",16,5338,1150,22.966
22,"=","FLO RIDA","I Don't Like It, I Love It",4566,-68,-320,-56,18.489,-0.341,100,"40",17,4921,667,21.143
23,"=","MACKLEMORE & RYAN LEWIS","Downtown",4439,314,1581,-99,27.134,1.578,12,"13/98",23,4439,3957,30.301
24,"=","ADAM LAMBERT","Ghost Town",4015,-11,31,-96,19.715,0.368,128,"105",22,4026,661,19.715
25,"=","LITTLE MIX","Black Magic",3142,-22,-24,-38,10.736,-0.084,53,"56",24,3222,673,11.213
26,"+2","NICK JONAS","Levels",2887,121,800,-42,16.101,0.581,16,"42",26,2887,1484,16.101
27,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2879,29,121,6,18.427,0.386,44,"27",27,2879,614,18.427
28,"-2","SILENTO","Watch Me",2863,-79,-1558,144,12.249,-0.507,86,"6",18,4939,832,21.988
29,"=","TORI KELLY","Should've Been Us",2580,-185,-1733,101,10.518,-0.694,97,"34",15,5839,919,23.381
30,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2379,-89,-442,-61,9.51,-0.713,65,"231",25,2897,444,13.467
31,"=","ALESSIA CARA","Here",2300,34,161,24,9.658,0.101,51,"49",29,2300,370,9.766
