"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","IGGY AZALEA","Fancy f/Charlie XCX",16770,-44,-338,-61,112.903,-1.194,97,"6/26",1,17156,2440,116.166
2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",16644,121,1258,-111,114.638,0.201,57,"5",2,16644,2576,114.638
3,"+1","NICO & VINZ","Am I Wrong",14688,208,2215,-187,102.535,2.085,86,"4",3,14688,2409,102.535
4,"-1","CALVIN HARRIS","Summer",14647,81,988,-82,95.392,0.098,97,"11",3,14647,1917,95.392
5,"=","MAGIC!","Rude",11428,317,1774,-2,80.963,1.732,71,"2",5,11428,2272,80.963
6,"=","PARAMORE","Ain't It Fun",10834,-242,-1326,-70,61.827,-1.503,138,"27",2,14464,1853,84.721
7,"=","KATY PERRY","Birthday",9482,-88,-70,-129,50.931,-0.663,81,"44",7,9576,2209,52.775
8,"+1","DISCLOSURE","Latch f/Sam Smith",9463,170,682,-33,68.592,1.008,144,"10",8,9463,1508,68.592
9,"-1","DJ SNAKE & LIL JON","Turn Down For What",9121,-321,-2026,-27,52.879,-0.969,158,"17",5,12201,1490,74.029
10,"=","MKTO","Classic",8837,31,241,-34,49.44,0.312,207,"19",10,8837,733,49.44
11,"+2","SAM SMITH","Stay With Me",8637,248,1445,102,55.038,1.897,45,"3",11,8637,1606,55.038
12,"-1","JOHN LEGEND","All Of Me",8565,-144,-1331,94,62.948,-0.783,148,"16",1,17233,2520,121.78
13,"-1","RIXTON","Me And My Broken Heart",7949,-453,-2477,-105,43.09,-1.916,116,"37",6,11699,1397,59.689
14,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",7631,-253,-2125,179,48.743,-1.541,123,"40",1,15543,2024,97.949
15,"=","JASON DERULO","Wiggle f/Snoop Dogg",7386,12,303,-121,35.53,0.261,48,"8",15,7386,1666,35.822
16,"=","ED SHEERAN","Sing",6665,-278,-1617,47,35.251,-1.736,79,"13",6,10622,2778,57.807
17,"=","ONEREPUBLIC","Love Runs Out",6160,127,1020,-92,32.48,0.625,55,"15",17,6160,1336,32.48
18,"=","MAROON 5","Maps",5152,368,2855,-196,32.455,1.567,10,"7",18,5152,4866,37.706
19,"=","PHARRELL WILLIAMS","Come Get It Bae",4709,152,851,-31,20.586,0.409,34,"51",18,4709,993,20.586
20,"=","KONGOS","Come With Me Now",4381,69,338,-31,17.296,0.072,69,"23",18,4381,628,17.296
21,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",4283,132,959,-51,20.874,0.729,32,"28",21,4283,1152,20.874
22,"=","JENNIFER LOPEZ","First Love",3808,65,376,24,18.887,0.308,39,"141",20,3808,853,18.887
23,"=","AFROJACK","Ten Feet Tall f/Wrabel",3245,40,300,18,13.492,0.207,88,"149",23,3245,633,13.492
24,"=","LORDE","Tennis Court",3051,18,255,-39,14.142,0.11,58,"79",24,3051,590,14.142
25,"=","SIA","Chandelier",2846,18,396,-19,16.3,0.703,67,"12",25,2846,561,16.3
26,"+1","KATY TIZ","The Big Bang",2662,-55,-128,-57,12.3,-0.374,92,"139",24,2827,878,14.656
27,"+1","TREY SONGZ","Na Na",2565,52,321,50,18.586,0.215,83,"48",27,2565,394,18.586
28,"-2","ONE DIRECTION","You & I",2540,-199,-655,-195,9.779,-0.706,62,"90",21,3204,850,12.022
29,"=","TIESTO","Wasted",2413,127,538,74,14.717,0.314,44,"36",29,2413,538,14.717
30,"=","BECKY G","Shower",2324,79,333,39,10.544,0.226,41,"32",30,2324,632,10.544
