"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","SWEDISH HOUSE MAF...","Don't You Worry C...",14523,-25,-108,-23,109.379,-0.108,177,"26",1,14704,1905,116.982
2,"-1","TAYLOR SWIFT","I Knew You Were T...",14409,-235,-792,-130,115.279,-1.248,106,"11",1,16073,2452,126.481
3,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",13670,94,436,55,100.462,-0.059,107,"2",3,13670,2020,100.521
4,"=","WILL.I.AM & BRITN...","Scream And Shout",12676,-114,-473,-137,93.337,-0.911,100,"10",3,13157,2182,99.406
5,"=","MAROON 5","Daylight",12259,116,1022,-27,91.303,0.946,102,"13",5,12259,1308,91.303
6,"=","CALVIN HARRIS","Sweet Nothing f/F...",9942,27,150,-94,76.983,-0.058,110,"27",6,9942,1126,77.524
7,"=","BRUNO MARS","Locked Out Of Hea...",8958,-141,-832,54,75.028,-0.759,155,"19",1,15928,2790,124.488
8,"=","BRUNO MARS","When I Was Your M...",8663,170,1131,34,67.991,0.953,49,"1",8,8663,1738,67.991
9,"=","LUMINEERS","Ho Hey",8111,-110,-492,-27,61.343,-0.458,170,"17",2,13545,1921,101.636
10,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",8007,135,739,42,59.224,1.622,50,"5",10,8007,6457,59.334
11,"=","KE$HA","C'mon",7670,-94,-546,-101,41.134,-1.066,79,"48",9,8228,1547,54.334
12,"=","IMAGINE DRAGONS","It's Time",7360,54,260,10,48.872,0.534,163,"30",12,7383,983,48.872
13,"=","KELLY CLARKSON","Catch My Breath",6815,-3,160,-79,44.276,0.004,130,"35",13,6870,767,44.758
14,"+1","RIHANNA","Stay f/Mikky Ekko",6596,140,1438,-80,54.93,1.994,37,"4",14,6596,1617,54.93
15,"-1","JUSTIN BIEBER","Beauty And A Beat...",6540,-105,-911,138,48.331,-0.954,138,"54",2,12731,1998,87.772
16,"=","PITBULL","Feel This Moment",6439,153,939,-15,49.232,0.994,58,"8",15,6439,1516,49.232
17,"=","PINK","Try",5167,-234,-904,-180,38.593,-1.983,128,"43",6,9909,1515,66.33
18,"=","OLLY MURS","Troublemaker f/Fl...",4887,87,190,126,32.938,0.197,78,"18",18,4887,766,32.981
19,"+1","ONE DIRECTION","Kiss You",4498,68,410,55,22.914,0.047,42,"63",19,4498,1186,22.914
20,"-1","THE SCRIPT","Hall Of Fame f/wi...",4419,-201,-1091,-103,24.803,-0.672,170,"28",16,5672,564,31.748
21,"=","MUMFORD & SONS","I Will Wait",4346,59,520,-1,29.317,0.603,59,"20",21,4346,747,29.317
22,"=","OF MONSTERS AND M...","Little Talks",4116,82,328,45,26.725,0.631,107,"25",20,4116,655,26.725
23,"=","KREWELLA","Alive",3385,88,845,-41,27.863,0.203,26,"75",23,3385,918,27.863
24,"=","ALICIA KEYS","Girl On Fire",3217,-14,-1125,283,21.418,-0.344,133,"34",9,7658,1171,50.899
25,"=","CHRIS WALLACE","Remember When (Pu...",2850,7,32,19,14.961,-0.187,205,"114",24,2858,332,15.148
26,"=","FALL OUT BOY","My Songs Know Wha...",2845,100,839,-72,14.416,0.19,23,"29",26,2845,1015,14.416
27,"+1","FUN.","Carry On",2534,55,365,-16,14.677,0.385,56,"22",27,2534,495,14.677
28,"-1","NELLY","Hey Porsche",2524,13,76,8,14.908,0.18,46,"37",26,2524,673,14.908
29,"=","HUNTER HAYES","Wanted",2330,-78,-475,-40,14.502,-0.445,142,"41",23,3020,368,18.605
30,"=","ICONA POP","I Love It f/Charl...",2143,20,556,-79,18.279,0.662,25,"45",30,2143,675,18.279
31,"=","PINK","Just Give Me A Re...",1849,160,1157,51,12.737,0.942,13,"15",31,1849,1157,12.737
32,"=","MUSE","Madness",1695,22,359,-16,6.617,0.126,80,"46",32,1695,375,6.617
33,"=","BRITT NICOLE","Gold",1638,-9,69,-15,6.37,-0.021,79,"81",29,1647,314,6.391
34,"=","CHER LLOYD","With Ur Love f/Ju...",1422,13,145,-21,7.299,0.152,23,"199",33,1422,571,7.299
35,"+1","DEMI LOVATO","Heart Attack",1419,188,1354,123,17.606,1.527,5,"6",35,1419,1354,17.606
36,"-1","AFROJACK & CHRIS ...","As Your Friend",1331,-8,49,-28,9.257,-0.073,33,"84",33,1355,362,9.977
37,"=","EMELI SANDE","Next To Me",1290,69,413,31,11.183,0.489,17,"60",36,1290,453,11.183
38,"=","NE-YO","Forever Now",1169,17,178,-11,11.68,0.347,39,"283",35,1169,269,11.68
39,"+1","BAAUER","Harlem Shake",1076,66,433,10,6.06,0.269,12,"3",39,1076,488,6.06
40,"-1","TREY SONGZ","Simply Amazing",1070,20,28,32,6.318,-0.023,37,"148",35,1070,243,6.918
41,"+1","JUSTIN BIEBER","All Around The Wo...",987,68,380,30,7.758,0.446,16,"256",41,987,380,7.758
42,"-1","ONEREPUBLIC","If I Lose Myself",947,7,47,-16,3.064,0.057,28,"230",38,949,318,3.064
43,"=","A$AP ROCKY","F**kin Problems f...",748,7,65,9,3.9,0.119,30,"32",41,748,154,3.9
44,"=","LITTLE MIX","Wings",608,31,203,2,1.989,0.111,10,"219",44,608,203,1.989
45,"=","BENNY BENASSI","Cinema f/Gary Go",558,12,-20,-6,3.33,0.112,23,"250",43,587,155,4.68
46,"=","MIGUEL","Adorn",553,11,167,-6,7.002,-0.04,114,"137",33,1329,248,9.94
47,"+3","TAYLOR SWIFT","22",465,53,278,40,4.622,0.369,2,"154",47,465,278,4.622
48,"-1","STEFANO","Yes To Love",465,10,59,7,0.823,0.025,16,"--",46,465,70,0.823
49,"-1","HOT CHELLE RAE","Hung Up",450,11,75,-2,1.337,0.034,8,"--",48,450,102,1.337
50,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",447,22,194,-17,1.266,0.092,2,"--",49,447,211,1.266
