"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAGIC!","Rude",17762,"-87",-125,"-119",116.103,"-0.199",110,"5",1,17959,2371,118.65
2,"=","NICO & VINZ","Am I Wrong",16683,"-41",-667,"+73",108.878,"-0.437",125,"16",1,17731,2409,119.274
3,"=","SAM SMITH","Stay With Me",16387,"+205",1151,"+4",104.802,"+0.674",84,"4",3,16387,2202,104.802
4,"=","DISCLOSURE","Latch f/Sam Smith",14919,"+129",891,"-63",90.392,"+0.762",183,"19",4,14919,1542,90.392
5,"=","ARIANA GRANDE","Problem f/Iggy Azalea",12827,"-267",-1589,"+43",82.668,"-1.930",96,"9",1,17403,2576,116.283
6,"+1","CHARLI XCX","Boom Clap",10467,"+151",1278,"+14",65,"+1.384",51,"8",6,10467,1942,65
7,"-1","MAROON 5","Maps",10439,"+62",703,"-77",57.186,"+0.364",49,"3",6,10439,4866,57.186
8,"+1","IGGY AZALEA","Fancy f/Charlie XCX",9219,"-116",-1199,"+26",65.9,"-1.884",136,"18/39",1,17156,2440,116.166
9,"-1","CALVIN HARRIS","Summer",9139,"-245",-2000,"+146",57.537,"-1.086",136,"29",3,14953,1917,95.785
10,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",8876,"+46",405,"-50",50.296,"+0.051",71,"41",10,8876,1152,50.296
11,"=","ONEREPUBLIC","Love Runs Out",8809,"+4",131,"-62",44.517,"-0.101",94,"21",9,8849,1336,45.354
12,"=","ARIANA GRANDE","Break Free f/Zedd",7445,"+145",1064,"+23",44.551,"+0.976",30,"15",12,7445,2327,44.551
13,"+2","CLEAN BANDIT","Rather Be f/Jess Glynne",6938,"+238",1104,"+174",44.74,"+1.254",67,"11",13,6938,1347,44.74
14,"=","SIA","Chandelier",6882,"+107",889,"+66",41.227,"+0.353",106,"7",13,6882,1217,41.227
15,"-2","PHARRELL WILLIAMS","Come Get It Bae",6840,"-24",181,"-6",28.71,"-0.091",73,"46",12,6864,993,29
16,"=","IGGY AZALEA","Black Widow f/Rita Ora",5781,"+128",990,"-167",33.42,"+0.961",36,"14",16,5781,1396,33.42
17,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5643,"+154",1262,"-37",50.601,"+0.918",71,"28",17,5643,1299,50.601
18,"=","BECKY G","Shower",5175,"+18",377,"-46",22.871,"-0.149",80,"12",16,5175,853,23.02
19,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4099,"+612",4099,"+612",33.579,"+4.467",6,"1",19,4099,4099,33.579
20,"+1","KIESZA","Hideaway",3198,"+18",451,"-133",22.99,"+0.089",36,"48",20,3198,714,22.99
21,"+1","RITA ORA","I Will Never Let You Down",3166,"+8",321,"-32",13.919,"-0.007",71,"99",21,3166,643,13.926
22,"-2","TIESTO","Wasted",3149,"-146",-675,"-143",13.203,"-0.844",83,"50",19,3825,775,19.749
23,"+1","MEGHAN TRAINOR","All About That Bass",2926,"+171",1220,"+43",15.076,"+1.210",27,"2",23,2926,1220,15.076
24,"-1","KONGOS","Come With Me Now",2707,"-184",-1462,"-50",10.826,"-1.218",108,"25",14,5298,652,21.39
25,"=","ED SHEERAN","Don't",2480,"+136",707,"+19",11.07,"+0.405",22,"54",25,2480,795,11.07
26,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2349,"+72",327,"+49",11.852,"+0.272",18,"52",26,2349,1589,11.852
27,"=","5 SECONDS OF SUMMER","Amnesia",2345,"+151",654,"+51",10.381,"+1.075",19,"58",27,2345,912,10.381
28,"+1","ECHOSMITH","Cool Kids",2209,"+44",364,"+10",10.838,"+0.373",57,"24",27,2209,377,10.838
29,"+2","TINASHE","2 On f/Schoolboy Q",2101,"+97",403,"+45",10.947,"+0.545",56,"62",29,2101,403,10.947
30,"=","INGRID MICHAELSON","Girls Chase Boys",2034,"+18",242,"-18",8.973,"+0.078",57,"44",28,2034,420,8.973
31,"-3","AFROJACK","Ten Feet Tall f/Wrabel",1964,"-218",-1498,"-150",7.164,"-1.029",127,"--",19,3920,633,17.363
32,"+2","MADDEN BROTHERS","We Are Done",1948,"+35",215,"+1",6.103,"+0.166",52,"--",31,1948,424,6.103
33,"-1","AJR","I'm Ready",1826,"-108",-705,"-102",5.753,"-0.373",115,"37",24,2537,461,8.111
34,"-1","JASON DERULO","Wiggle f/Snoop Dogg",1765,"-149",-802,"+148",7.872,"-0.445",87,"32",10,7555,1666,36.719
