"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","FLO RIDA","My House",17737,-112,-353,-79,96.188,0.462,156,"3",1,18123,2285,104.909
2,"=","TWENTY ONE PILOTS","Stressed Out",16247,-155,-987,87,104.33,-0.773,129,"9",1,19140,2702,124.646
3,"=","SELENA GOMEZ","Hands To Myself",15572,6,1031,-215,88.481,-0.487,80,"32",3,15572,1952,89.574
4,"=","JUSTIN BIEBER","Love Yourself",15245,-110,-1169,108,104.867,-0.074,110,"10",1,19000,4103,124.28
5,"=","G-EAZY","Me Myself And I f/Bebe Rexha",14386,223,1179,118,84.149,0.429,76,"14/96",5,14386,1836,84.149
6,"=","DNCE","Cake By The Ocean",13311,228,760,181,85.325,1.443,175,"7",6,13311,1111,85.325
7,"=","ZAYN","Pillowtalk",11854,94,1221,-18,75.258,1.047,54,"15/98",7,11854,2441,75.258
8,"=","RIHANNA","Work f/Drake",11166,58,590,-106,64.642,0.438,56,"5/66",8,11166,3999,65.782
9,"=","MIKE POSNER","I Took A Pill In Ibiza",11022,129,1259,-47,64.58,0.508,68,"11",9,11022,1578,64.58
10,"=","THE CHAINSMOKERS","Roses f/Rozes",10053,-347,-2733,26,55.755,-1.007,178,"30",3,14687,2023,83.872
11,"=","CHARLIE PUTH","One Call Away",9072,-140,-362,-204,47.082,-0.582,135,"13",10,9491,931,51.298
12,"=","MEGHAN TRAINOR","NO",8976,200,2374,-215,52.791,0.763,19,"2",12,8976,5498,52.791
13,"=","LUKAS GRAHAM","7 Years",7833,144,1305,-30,44.497,1.065,66,"1",13,7833,1392,44.497
14,"=","ZARA LARSSON & MNEK","Never Forget You",7656,96,1022,-27,43.78,0.987,49,"8",14,7656,1534,43.78
15,"=","FIFTH HARMONY","Work From Home",7114,59,1353,-119,36.656,-0.07,26,"6",15,7114,4059,36.726
16,"=","DJ SNAKE","Middle f/Bipolar Sunshine",6464,32,503,-74,33.645,0.444,66,"12",16,6464,1239,33.645
17,"+1","TAYLOR SWIFT","New Romantics",5771,81,799,4,27.458,0.47,28,"16",17,5771,2558,27.458
18,"-1","ROBIN SCHULZ","Sugar f/Francesco Yates",5726,-284,-1811,-199,31.82,-0.867,117,"55",13,7836,1193,44.484
19,"+1","JUSTIN BIEBER","Company",5270,124,1306,-52,25.394,0.57,24,"102",19,5270,2006,25.394
20,"-1","THE WEEKND","In The Night",5246,-104,-554,12,31.36,-0.344,132,"117",3,15760,3011,89.68
21,"=","ARIANA GRANDE","Dangerous Woman",5130,282,2159,-220,28.615,0.648,12,"4",21,5130,4214,33.464
22,"+1","TROYE SIVAN","Youth",4557,70,532,13,17.616,0.243,80,"21",22,4557,660,17.616
23,"-1","ELLIE GOULDING","Something In The Way You Move",4121,-379,-3190,-121,15.422,-1.816,75,"113",14,7731,1673,38.605
24,"=","ALESSIA CARA","Wild Things",3982,40,337,28,15.924,0.042,52,"43",24,3982,814,15.924
25,"=","SHAWN HOOK","Sound Of Your Heart",3069,-8,194,6,10.453,-0.11,73,"206",25,3077,576,10.588
26,"=","GWEN STEFANI","Make Me Like You",2816,49,251,48,9.31,0.145,34,"34",26,2816,1040,9.31
27,"=","ZENDAYA","Something New f/Chris Brown",2386,-37,-131,-31,8.618,-0.385,40,"116",27,2568,892,10.907
28,"=","JAMES BAY","Let It Go",2127,37,285,4,9.315,-0.053,31,"17",28,2127,885,9.368
29,"=","NATHAN SYKES","Over And Over Again f/A.Grande",2088,45,159,73,6.709,0.223,57,"168",29,2088,585,6.709
