"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",13745,-48,-422,-10,92.609,-0.275,72,"7",1,14233,1811,95.596
2,"=","LMFAO Party Rock Anthem",13628,84,778,-72,90.836,0.658,72,"1",2,13628,1859,90.836
3,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13445,103,1174,-129,84.108,0.452,55,"2",3,13445,2322,84.108
4,"=","LADY GAGA The Edge Of Glory",11088,-215,-578,-208,66.823,-0.474,72,"12",3,11672,2193,68.045
5,"=","ADELE Rolling In The Deep",10750,-179,-1162,-42,71.092,-0.648,72,"9",1,14295,2273,96.15
6,"=","NICKI MINAJ Super Bass",8846,144,857,19,55.863,0.875,72,"6",6,8846,1188,55.863
7,"=","ONEREPUBLIC Good Life",8103,84,654,-39,45.014,0.34,72,"10",7,8103,898,45.014
8,"=","HOT CHELLE RAE Tonight Tonight",8061,74,801,-1,43.14,0.49,72,"3",7,8061,838,43.14
9,"=","LUPE FIASCO The Show Goes On",7293,-142,-1077,23,43.732,-0.762,72,"41",6,8825,1043,53.459
10,"=","JASON DERULO Don't Wanna Go Home",7234,7,-10,39,37.025,-0.08,70,"16",9,7292,1463,37.775
11,"=","BRITNEY SPEARS I Wanna Go",7078,153,1277,-43,45.769,1.503,38,"8",11,7078,1768,45.769
12,"=","BLACK EYED PEAS Just Can't Get Enough",6323,-108,-755,44,44.039,-0.908,72,"42",2,13366,715,84.474
13,"=","KATY PERRY E.T.",6047,-64,-900,110,42.887,-0.275,72,"50/92",1,14624,0,96.745
14,"=","BRUNO MARS Lazy Song",5022,-125,-1231,53,24.385,-0.557,72,"23",3,11422,1054,61.587
15,"=","LIL WAYNE How To Love",4909,165,1081,-6,27.836,1.06,47,"4",15,4909,1328,27.836
16,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4475,49,392,-4,23.579,0.354,72,"25",16,4475,615,23.579
17,"+1","NICOLE SCHERZINGER Right There",4411,28,121,38,19.213,-0.104,56,"26",16,4411,720,21.085
18,"-2","BRITNEY SPEARS Till The World Ends",4357,-71,-780,96,32.077,-0.2,72,"54",3,11896,966,75.819
19,"=","THE BAND PERRY If I Die Young",4332,19,224,-35,23.809,0.331,72,"13",17,4332,655,23.809
20,"=","BEYONCE Best Thing I Never Had",4152,69,479,27,20.404,0.124,44,"17",20,4152,856,20.404
21,"=","RIHANNA California King Bed",3595,-123,-260,-122,14.662,-0.431,67,"24",19,3856,616,16.018
