"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","KATY PERRY","Dark Horse",16806,149,1677,-220,114.683,1.243,81,"2",1,16806,2780,114.683
2,"=","ONEREPUBLIC","Counting Stars",15369,-49,-393,92,109.759,0.028,122,"16",1,16524,2609,113.696
3,"=","PITBULL","Timber f/Ke$ha",14883,-283,-1309,-180,101.055,-1.35,120,"10",1,16901,2001,117.778
4,"=","ELLIE GOULDING","Burn",14753,-48,145,-91,93.849,-0.318,128,"31",3,14810,1623,95.425
5,"=","ONE DIRECTION","Story Of My Life",12645,76,357,-47,80.841,-0.203,104,"22",5,12645,1527,82.164
6,"=","LORDE","Team",11687,206,1250,64,81.009,1.097,80,"11",6,11687,1641,81.009
7,"+1","A GREAT BIG WORLD","Say Something w/C. Aguilera",10172,71,486,-35,62.614,-0.058,81,"7",7,10172,1506,62.915
8,"+1","PASSENGER","Let Her Go",9824,-88,158,-77,58.028,-0.263,135,"6",7,9912,1223,59.781
9,"-2","EMINEM","The Monster f/Rihanna",9807,-317,-1897,0,72.825,-1.821,105,"32",1,16414,2904,117.022
10,"=","BASTILLE","Pompeii",9163,182,1056,16,62.868,1.025,95,"5",10,9163,1135,62.868
11,"=","JASON DERULO","Talk Dirty f/2 Chainz",8384,90,1017,-215,53.405,0.186,44,"4",11,8384,2775,53.405
12,"=","BRUNO MARS","Young Girls",6772,36,425,-108,37.41,0.38,60,"48",12,6772,938,37.41
13,"=","JOHN NEWMAN","Love Me Again",6422,51,224,-11,34.774,-0.15,130,"40",13,6422,697,35.821
14,"=","PHARRELL WILLIAMS","Happy",6261,309,2140,28,50.354,2.667,24,"1",14,6261,2145,50.354
15,"+1","MILEY CYRUS","Adore You",5884,15,474,-66,27.74,-0.115,47,"18",15,5884,1542,27.855
16,"-1","ZEDD","Stay The Night f/H. Williams",5715,-205,-2384,190,40.61,-1.498,135,"78",5,10105,1238,64.483
17,"=","CASH CASH","Take Me Home f/Bebe Rexha",4870,56,540,-42,30.719,0.078,86,"68",17,4870,1074,30.719
18,"=","DEMI LOVATO","Neon Lights",4736,81,554,4,26.974,0.358,75,"26",18,4736,671,26.974
19,"=","ALOE BLACC","The Man",4574,302,1583,67,27.39,1.32,20,"9",19,4574,1722,27.39
20,"=","ZENDAYA","Replay",4299,45,285,30,17.73,0.325,117,"50",20,4299,472,17.73
21,"+1","AVICII","Hey Brother",3821,128,584,77,23.538,0.919,68,"24",21,3821,748,23.538
22,"-1","LADY GAGA","Do What U Want f/R. Kelly",3696,-410,-3109,126,16.835,-1.611,105,"92",7,9983,1408,60.79
23,"=","CALVIN HARRIS","Thinking About You",3608,76,221,-2,22.25,0.36,102,"171",23,3608,605,22.25
24,"=","SARA BAREILLES","Brave",3275,-11,-73,-29,17.408,-0.055,163,"41",21,3348,380,19.453
25,"=","AMERICAN AUTHORS","Best Day Of My Life",3117,96,741,-5,14.857,0.432,64,"23",25,3117,746,14.857
26,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3062,60,222,46,17.664,0.048,29,"43",26,3062,1848,20.193
27,"+1","THE 1975","Chocolate",2910,28,202,-18,13.27,0.217,79,"109",26,2910,389,13.27
28,"-1","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",2713,-235,-2236,65,15.981,-1.054,150,"63",12,7258,764,39.457
29,"=","BEYONCE","XO",2447,-375,-2335,-196,10.431,-1.875,53,"72",16,5121,1464,29.475
30,"=","KID INK","Show Me f/Chris Brown",2220,56,494,-7,16.321,0.634,37,"30",30,2220,601,16.321
31,"=","MARTIN GARRIX","Animals",2145,74,454,61,21,1.126,72,"45",30,2145,454,21
32,"+1","BEYONCE","Drunk In Love f/Jay Z",1668,150,731,106,11.632,1.11,23,"13",32,1668,731,11.632
33,"-1","NAUGHTY BOY","La La La f/Sam Smith",1588,5,407,-62,5.03,-0.002,30,"300",32,1588,469,5.032
34,"=","MKTO","Classic",1481,1,77,-32,4.694,0.079,72,"96",32,1481,209,4.694
35,"=","CHRIS WALLACE","Keep Me Crazy",1447,-14,98,-4,4.132,-0.037,160,"--",31,1461,138,4.169
36,"=","NONONO","Pumpin Blood",1213,14,75,14,4.523,0.037,63,"--",34,1213,237,4.523
37,"=","JOHN LEGEND","All Of Me",1153,109,522,63,7.569,0.564,13,"8",37,1153,522,7.569
38,"=","DJ SNAKE & LIL JON","Turn Down For What",1070,42,198,30,5.604,0.443,23,"19",37,1070,353,5.604
39,"=","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",868,30,-1,23,4.591,0.093,21,"368",37,869,349,4.591
40,"=","CAMRYN","LoveSick",718,-8,3,-22,0.826,-0.019,49,"--",39,726,125,0.944
41,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",671,49,434,16,2.714,0.256,7,"180",41,671,434,2.714
42,"+1","DISCLOSURE","Latch f/Sam Smith",636,41,318,23,4.101,0.096,9,"143",42,636,318,4.101
43,"-2","DAUGHTRY","Waiting For Superman",616,-7,-5,-33,1.921,-0.018,22,"88",41,631,191,1.978
44,"=","FRAY","Love Don't Die",557,3,-34,15,1.974,0.008,37,"44",40,603,64,2.064
45,"=","ICONA POP","Just Another Night",533,30,155,9,1.369,0.106,10,"--",44,533,159,1.369
46,"=","KARMIN","I Want It All",508,25,173,-17,1.526,0.149,9,"--",44,508,311,1.526
47,"=","PANIC! AT THE DISCO","Miss Jackson f/Lolo",431,-11,-76,-13,1.326,-0.023,34,"204",43,513,83,1.459
48,"+1","PARAMORE","Ain't It Fun",419,90,303,82,1.382,0.24,3,"325",48,419,303,1.382
49,"-1","NEON TREES","Sleeping With A Friend",378,11,135,-17,2.494,0.051,6,"219",48,378,157,2.494
50,"=","COLBY O'DONIS","State Of Mind",322,3,21,1,0.516,-0.001,12,"--",46,322,21,0.542
