"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",16330,"-46",11,"-33",112.091,"-0.188",92,"4",1,16503,2448,112.279
2,"=","JUSTIN TIMBERLAKE","Mirrors",15524,"-136",-415,"-143",106.964,"-1.037",84,"10",1,16201,3114,111.865
3,"=","ICONA POP","I Love It f/Charl...",14282,"-26",210,"-143",92.086,"-0.116",126,"18",3,14326,1359,93.264
4,"=","SELENA GOMEZ","Come & Get It",12408,"+159",1312,"+13",78.427,"+0.513",66,"7",4,12408,2034,78.427
5,"=","PINK","Just Give Me A Re...",10802,"-210",-1219,"-33",74.957,"-1.131",114,"9",1,15624,1949,106.133
6,"=","DAFT PUNK","Get Lucky",9366,"+199",1266,"-26",63.191,"+1.452",53,"3",6,9366,1817,63.191
7,"=","FLORIDA-GEORGIA L...","Cruise",9208,"+42",452,"-43",46.813,"+0.169",80,"5/24",7,9208,1411,46.813
8,"+1","FALL OUT BOY","My Songs Know Wha...",8861,"+100",483,"+31",51.475,"+0.629",124,"6",8,8861,1015,51.475
9,"-1","DEMI LOVATO","Heart Attack",8566,"-525",-2786,"-233",51.744,"-2.990",106,"33",4,12179,2482,74.905
10,"+1","JASON DERULO","The Other Side",7920,"+92",470,"+61",45.603,"+0.647",56,"23",10,7920,2399,45.603
11,"+1","ARIANA GRANDE","The Way f/Mac Mil...",7666,"+24",402,"+15",40.232,"+0.351",75,"15",11,7666,1373,40.232
12,"-2","RIHANNA","Stay f/Mikky Ekko",7626,"-225",-1124,"-80",49.431,"-1.515",138,"30",1,15599,1920,102.136
13,"+1","IMAGINE DRAGONS","Radioactive",7490,"+200",1689,"-3",44.053,"+1.385",62,"2",13,7490,1692,44.053
14,"-1","BRUNO MARS","Treasure",7441,"+69",1128,"-141",47.605,"+0.257",34,"16",13,7441,2114,47.605
15,"=","ROBIN THICKE","Blurred Lines f/P...",7186,"+285",1988,"+16",53.464,"+2.349",36,"1",15,7186,2498,53.464
16,"=","ZEDD","Clarity f/Foxes",6547,"+86",1100,"-77",49.596,"+0.692",89,"11",16,6547,1177,49.596
17,"=","MARIAH CAREY","#Beautiful f/Migu...",6403,"+44",231,"+30",34.883,"+0.009",39,"17",14,6403,3429,35
18,"+2","MAROON 5","Love Somebody",4632,"+123",1102,"-4",26.897,"+0.699",30,"20",18,4632,1161,26.897
19,"-1","EMELI SANDE","Next To Me",4631,"-225",-530,"-239",20.524,"-1.379",118,"38",17,5214,560,24.65
20,"-1","AVRIL LAVIGNE","Here's To Never G...",4506,"-81",-259,"-76",19.168,"-0.606",64,"8",18,4774,1758,21.911
21,"+1","CALVIN HARRIS F/E...","I Need Your Love",4478,"+83",508,"+6",31.567,"+0.813",70,"29",21,4478,579,31.567
22,"-1","WILL.I.AM F/JUSTI...","#thatpower",4245,"-257",-2284,"+94",19.332,"-1.186",82,"39",9,7421,1416,38.399
23,"=","ED SHEERAN","Lego House",3869,"-28",146,"-58",21.082,"+0.037",96,"41",23,3897,788,21.082
24,"=","ANNA KENDRICK","Cups (Pitch Perfe...",3672,"+101",461,"+60",25.625,"+0.753",78,"21",24,3672,599,25.625
25,"=","KE$HA","Crazy Kids",2561,"+28",172,"-23",12.204,"+0.178",43,"63",25,2561,529,12.204
26,"=","JENNIFER LOPEZ F/...","Live It Up",2514,"+10",-104,"+30",12.753,"-0.334",37,"84",25,2662,1818,17.613
27,"=","CHRIS BROWN","Fine China",2200,"-114",-240,"-112",7.092,"-0.563",56,"85",27,2489,533,10.241
28,"=","NIKKI WILLIAMS","Glowing",2038,"-6",72,"-31",12.143,"+0.054",68,"184",28,2044,309,12.316
29,"+1","CAPITAL CITIES","Safe And Sound",2014,"+85",367,"+20",13.905,"+0.652",54,"43",29,2014,419,13.905
30,"-1","KREWELLA","Alive",1899,"-131",-907,"-18",18.962,"-0.697",127,"121",9,7991,1026,53.493
