"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16077,"+71",1793,"-299",111.77,"+0.526",42,"2",1,16077,6098,111.77
2,"=","CAPITAL CITIES","Safe And Sound",13366,"-155",115,"-369",84.478,"-0.906",154,"19",2,13601,1309,86.941
3,"=","LANA DEL REY","Summertime Sadnes...",12545,"-74",878,"-185",84.256,"-0.223",81,"22/31",3,12619,1923,84.479
4,"=","AVICII","Wake Me Up",11428,"+22",1662,"-278",78.932,"+0.914",57,"4",4,11428,2103,78.932
5,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",9760,"-254",-1182,"-222",58.373,"-1.729",121,"32",5,11178,1815,71.324
6,"+1","ROBIN THICKE","Blurred Lines f/P...",9668,"-316",-2305,"+38",59.868,"-2.255",136,"11",1,16771,2544,113.5
7,"-2","ZEDD","Clarity f/Foxes",9621,"-404",-2704,"-169",62.695,"-2.269",189,"33",2,14188,1183,92.157
8,"+2","LORDE","Royals",9503,"+74",1802,"-182",65.107,"+0.703",41,"1",8,9503,2237,65.107
9,"=","JAY Z","Holy Grail f/Just...",9417,"-38",818,"-232",63.223,"+0.495",80,"12",9,9455,2095,63.223
10,"-2","CALVIN HARRIS F/E...","I Need Your Love",9247,"-315",-1408,"-351",53.806,"-2.224",170,"75",5,10846,1386,72.137
11,"=","LADY GAGA","Applause",8951,"+17",1045,"-265",62.33,"+1.016",41,"6",11,8951,3922,62.33
12,"=","MAROON 5","Love Somebody",7007,"-406",-2355,"+18",47.804,"-2.350",130,"65",2,13931,1278,87.913
13,"=","DRAKE","Hold On We're Goi...",6770,"+100",1206,"-99",42.426,"+1.393",42,"7",13,6770,1610,42.426
14,"+1","PARAMORE","Still Into You",5638,"+33",558,"-6",35.348,"+0.296",136,"30",14,5638,711,35.348
15,"-1","MILEY CYRUS","We Can't Stop",5636,"-425",-2198,"-184",29.442,"-2.511",109,"18",9,9405,1276,55.184
16,"=","TAYLOR SWIFT","Everything Has .....",4550,"+9",92,"-21",23.858,"-0.150",70,"50",16,4550,990,24.085
17,"=","ROBIN THICKE","Give It 2 U f/Ken...",4496,"-18",660,"-231",27.305,"+0.142",49,"47",17,4514,1340,27.305
18,"=","SELENA GOMEZ","Slow Down",4439,"+79",750,"-62",26.295,"+0.155",35,"48",18,4439,1167,26.295
19,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4266,"-72",-86,"-22",22.117,"-0.308",117,"40",19,4407,462,24.14
20,"=","ONE DIRECTION","Best Song Ever",3896,"-288",-1217,"-189",17.262,"-1.742",64,"27",16,5307,1660,25.473
21,"+2","MILEY CYRUS","Wrecking Ball",3875,"+393",2565,"+59",30.845,"+2.377",11,"3",21,3875,2565,30.845
22,"-1","BRUNO MARS","Treasure",3754,"-267",-1399,"-156",22.533,"-1.361",134,"63/97",5,11434,2114,69.467
23,"-1","EMINEM","Berzerk",3669,"+50",529,"-9",19.16,"-0.058",26,"9/69",22,3669,1757,19.256
24,"=","BRUNO MARS","Gorilla",3501,"+227",1781,"-63",23.12,"+1.723",13,"51",24,3501,1872,23.12
25,"+1","BRITNEY SPEARS","Work Bitch",3487,"+450",3487,"+450",29.745,"+3.066",7,"13",25,3487,3487,29.745
26,"+1","AWOLNATION","Sail",3085,"+59",305,"+29",14.457,"+0.235",122,"16",24,3085,305,14.457
27,"-2","BONNIE MCKEE","American Girl",3043,"-32",-57,"-31",13.161,"-0.539",77,"79",23,3167,740,15.059
28,"=","TEGAN & SARA","Closer",2960,"+69",316,"-30",15.629,"+0.617",98,"140",25,2960,570,15.629
29,"=","PINK","True Love f/Lily ...",2525,"+25",165,"-38",11.653,"+0.185",63,"83",28,2525,503,11.653
30,"+2","NEIGHBOURHOOD","Sweater Weather",1905,"+1",77,"-10",7.006,"+0.095",85,"55",30,1905,262,7.006
31,"+2","KREWELLA","Live For The Nigh...",1862,"+0",61,"-66",7.731,"-0.105",62,"303",31,1869,288,7.836
32,"+2","FIFTH HARMONY","Miss Movin' On",1850,"+11",106,"-56",7.932,"+0.015",75,"114",31,1850,324,8.021
33,"-3","JUSTIN TIMBERLAKE","Take Back The Nig...",1700,"-322",-1941,"+9",9.352,"-1.402",72,"52",13,6823,3722,40.113
34,"-3","ENRIQUE IGLESIAS","Turn The Night Up",1648,"-342",-1616,"-205",6.176,"-1.518",62,"137",21,4111,2260,24.628
35,"=","ARMIN VAN BUUREN","This Is What It F...",1483,"-50",51,"-115",12.79,"-0.227",59,"108",35,1550,249,13.184
36,"=","CODY SIMPSON","Pretty Brown Eyes",1349,"-50",-140,"-55",4.25,"-0.166",72,"163",34,1551,328,5.087
37,"=","IMAGINE DRAGONS","Demons",1266,"+89",530,"+34",7.968,"+0.790",21,"37",37,1266,530,7.968
38,"+2","JASON DERULO","Marry Me",1095,"+91",611,"+24",5.331,"+0.698",8,"350",38,1095,611,5.331
39,"-1","J. COLE","Crooked Smile f/T...",1083,"+44",256,"+28",3.898,"+0.284",34,"117",37,1083,256,3.898
40,"-1","FALL OUT BOY","Alone Together",1026,"+11",218,"-20",4.695,"+0.080",34,"321",38,1026,251,4.695
41,"=","ICONA POP","All Night",871,"+9",75,"+0",4.183,"+0.480",35,"96",39,872,207,4.183
42,"=","DAFT PUNK","Lose Yourself To ...",797,"+0",87,"+18",2.336,"-0.033",25,"322",41,797,249,2.369
43,"+1","THE WANTED","We Own The Night",671,"+29",93,"+44",2.759,"+0.170",28,"--",42,671,193,2.759
44,"-1","FLO RIDA","Can't Believe It ...",640,"-97",-482,"-63",2.141,"-0.399",49,"154",36,1206,479,5.365
45,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",583,"+8",120,"-11",2.759,"+0.106",8,"126",45,583,187,2.759
46,"+1","MIKA","Popular Song f/Ar...",568,"+20",-31,"+28",1.168,"+0.119",35,"253",41,610,210,1.399
47,"-1","SARA BAREILLES","Brave",563,"+1",39,"-7",2.471,"-0.005",21,"28",45,563,147,2.476
48,"=","CHRIS WALLACE","Keep Me Crazy",552,"+13",102,"+1",0.919,"+0.018",20,"--",47,552,111,0.919
49,"--","RIHANNA","What Now",551,"--",443,"--",1.743,"--",1,"--",49,551,443,1.743
50,"-1","NEW POLITICS","Harlem",524,"+6",72,"-5",1.63,"+0.096",18,"345",47,524,105,1.63
