"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17299,-104,640,-238,115.796,-0.487,64,"5",1,17403,2576,116.283
2,"=","IGGY AZALEA","Fancy f/Charlie XCX",16205,-226,-583,-197,108.311,-0.589,104,"7/28",1,17156,2440,116.166
3,"=","NICO & VINZ","Am I Wrong",16090,184,1391,-34,110.395,0.922,93,"6",3,16090,2409,110.395
4,"=","CALVIN HARRIS","Summer",14729,-34,84,-107,93.426,-0.101,104,"13",3,14765,1917,95.785
5,"=","MAGIC!","Rude",13174,181,1754,-126,90.16,1.246,78,"3",5,13174,2272,90.16
6,"=","DISCLOSURE","Latch f/Sam Smith",10332,15,868,-153,71.597,-0.048,151,"11",6,10332,1508,71.645
7,"=","SAM SMITH","Stay With Me",10011,142,1364,-115,66.66,1.254,52,"4",7,10011,1606,66.66
8,"=","PARAMORE","Ain't It Fun",9297,-178,-1559,44,57.391,-0.958,145,"36",2,14464,1853,84.721
9,"=","MKTO","Classic",9015,-104,169,-144,53.669,0.03,214,"23",9,9119,733,53.669
10,"=","KATY PERRY","Birthday",8219,-355,-1271,-273,38.929,-2.54,88,"65",7,9576,2209,52.775
11,"=","JASON DERULO","Wiggle f/Snoop Dogg",7527,-28,137,-41,36.046,-0.673,55,"8",11,7555,1666,36.719
12,"=","ONEREPUBLIC","Love Runs Out",6934,-18,771,-147,37.97,0.073,62,"15",12,6952,1336,37.97
13,"+1","MAROON 5","Maps",6850,125,1700,-240,41.427,0.547,17,"9",13,6850,4866,41.427
14,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",6646,-112,-1001,125,42.692,-0.701,130,"52",1,15543,2024,97.949
15,"=","RIXTON","Me And My Broken Heart",5823,-140,-2143,297,31.277,-0.896,123,"57",6,11699,1397,59.689
16,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",5245,161,962,31,26.256,0.934,39,"39",16,5245,1152,26.256
17,"-1","PHARRELL WILLIAMS","Come Get It Bae",5190,-10,479,-163,23.201,0.137,41,"38",16,5200,993,23.201
18,"=","KONGOS","Come With Me Now",4928,80,544,11,19.372,0.346,76,"24",18,4928,652,19.372
19,"=","ED SHEERAN","Sing",4479,-264,-2192,11,21.902,-1.112,86,"17",6,10622,2778,57.807
20,"=","JENNIFER LOPEZ","First Love",4168,17,359,-48,21.729,-0.021,46,"170",20,4168,853,21.75
21,"=","AFROJACK","Ten Feet Tall f/Wrabel",3605,66,356,24,14.759,0.257,95,"117",21,3605,633,14.759
22,"=","CHARLI XCX","Boom Clap",3590,180,1552,-12,20.676,1.168,19,"10",22,3590,1564,20.676
23,"=","LORDE","Tennis Court",3351,47,297,27,15.327,0.161,65,"85",22,3351,590,15.327
24,"=","SIA","Chandelier",3295,51,446,30,20.891,0.615,74,"12",23,3295,561,20.891
25,"=","BECKY G","Shower",3145,44,818,-35,13.998,0.05,48,"27",25,3145,853,13.998
26,"=","TIESTO","Wasted",3080,47,665,-78,16.069,0.201,51,"42",25,3080,775,16.069
27,"=","TREY SONGZ","Na Na",2743,30,178,-20,17.212,0.007,90,"26",27,2743,394,18.704
28,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",2431,186,1209,55,18.229,1.142,35,"54",28,2431,1209,18.229
29,"=","KATY TIZ","The Big Bang",2046,-103,-621,-53,7.059,-0.675,99,"188",24,2827,878,14.656
30,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2000,52,481,-6,23.065,0.223,39,"87",30,2000,487,23.065
31,"-1","AJR","I'm Ready",1972,8,64,7,6.162,0.029,83,"46",30,1972,346,6.162
32,"=","RITA ORA","I Will Never Let You Down",1868,28,449,-41,7.287,0.174,39,"--",32,1868,513,7.287
33,"=","ONE DIRECTION","You & I",1571,-117,-972,80,7.315,-0.343,69,"115",21,3204,850,12.022
34,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1365,-77,-692,13,6.584,-0.335,60,"67",28,2309,1126,13.019
35,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1197,55,337,9,6.774,0.217,18,"43",35,1197,370,6.774
36,"=","ECHOSMITH","Cool Kids",1074,28,191,7,3.883,0.074,25,"95",36,1074,377,3.883
37,"+1","MADDEN BROTHERS","We Are Done",1057,49,275,16,3.878,-0.109,20,"--",37,1057,424,4.087
38,"-1","HAIM","Forever",941,-89,-466,-40,2.24,-0.231,72,"--",35,1596,291,5.196
39,"=","NEON TREES","Sleeping With A Friend",836,-11,-640,126,4.603,-0.034,148,"186",18,4374,507,18.342
40,"=","AVICII","Addicted To You",827,9,93,0,2.453,0.075,30,"--",40,827,175,2.453
41,"=","CHROMEO","Jealous (I Ain't With It)",774,27,166,16,2.98,0.134,32,"--",41,774,166,2.98
42,"+1","TINASHE","2 On f/Schoolboy Q",743,10,86,-15,2.791,0.066,24,"60",42,743,231,2.791
43,"-1","CHRIS BROWN","Loyal f/Lil' Wayne",741,6,-18,21,4.613,0.073,97,"83",40,854,230,7.37
44,"+1","TOVE LO","Habits (Stay High)",695,35,175,20,2.829,0.103,10,"94",44,695,224,2.829
