"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRITNEY SPEARS I Wanna Go",12718,-104,-27,-101,78.615,-1.192,86,"21",1,12853,1768,82.422
2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",12210,-91,-1078,100,74.974,-0.775,103,"26",1,14935,2322,96.531
3,"=","LMFAO Party Rock Anthem",11190,-95,-475,16,75.144,-0.748,120,"7/97",1,14043,1859,94.193
4,"=","NICKI MINAJ Super Bass",11187,-80,-456,75,70.2,-0.638,120,"15",3,12009,1188,73.23
5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10909,94,787,19,70.912,0.892,74,"13",5,10909,1599,70.912
6,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10508,210,1893,25,65.393,1.757,61,"2",6,10508,1893,65.393
7,"=","PITBULL Give Me Everything f/Ne-Yo",8362,-71,-196,110,60.703,-0.861,120,"17",1,14233,1811,95.596
8,"=","ONEREPUBLIC Good Life",8116,-103,-745,115,51.478,-0.319,120,"24",6,9571,978,57.364
9,"=","HOT CHELLE RAE Tonight Tonight",8061,-158,-1180,97,45.887,-0.684,120,"19",5,10036,838,54.593
10,"=","FOSTER THE PEOPLE Pumped Up Kicks",7910,166,1201,74,47.39,1.026,56,"3",10,7910,1302,47.39
11,"=","RIHANNA Cheers (Drink To That)",6963,74,518,-10,39.282,0.189,42,"9",11,6963,1594,39.282
12,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",6925,152,1166,-52,43.52,1.076,71,"6",12,6925,1218,43.52
13,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",6876,80,559,48,40.464,0.72,86,"8",12,6876,1017,40.464
14,"=","LIL WAYNE How To Love",6558,-115,-994,81,38.9,-0.409,95,"11",9,8047,1328,45.275
15,"=","LADY GAGA You And I",5752,117,1143,-34,34.618,0.579,30,"5",15,5752,1553,34.618
16,"=","THE BAND PERRY If I Die Young",5167,-223,-685,-166,29.06,-1.108,120,"16",11,6052,768,32.555
17,"=","IYAZ Pretty Girls",4512,46,498,34,22.06,0.13,95,"46",17,4512,659,22.06
18,"+1","DEV In The Dark",4250,153,1132,-32,30.184,0.842,41,"30",18,4250,1224,30.184
19,"+1","ADELE Someone Like You",4092,162,1310,-35,26.145,1.492,32,"1",19,4092,1346,26.145
20,"-2","LADY GAGA The Edge Of Glory",4072,-133,-993,65,22.165,-0.804,120,"55",3,11672,2193,68.045
21,"=","JASON DERULO It Girl",3114,151,1048,70,13.95,0.943,21,"33",21,3114,1048,13.95
22,"=","THE SCRIPT Nothing",3001,62,572,1,14.489,0.355,40,"42",21,3001,722,14.489
23,"=","KELLY ROWLAND Motivation f/Lil Wayne",2719,4,125,-14,15.134,-0.145,65,"54",21,2719,415,15.279
24,"=","ALEXANDRA STAN Mr. Saxobeat",2618,80,567,28,22.621,0.619,46,"45",24,2618,567,22.621
25,"=","AFROJACK Take Over Control f/Eva Simons",2542,58,435,27,21.601,0.513,80,"69",25,2542,435,21.601
26,"=","ANDY GRAMMER Keep Your Head Up",2405,1,115,-19,9.627,0.119,74,"70",25,2405,355,9.627
27,"=","MARTIN SOLVEIG & DRAGONETTE Hello",2339,-9,69,-45,15.024,-0.151,120,"89",18,4031,605,23.761
28,"=","DAVID GUETTA Without You f/Usher",2015,172,1133,14,13.351,0.958,12,"18",28,2015,1133,13.351
29,"+1","NEW BOYZ Better With The Lights Off",1571,59,359,11,4.92,0.211,34,"68",29,1571,366,4.92
30,"-1","PITBULL Rain Over Me",1562,-149,-1215,1,6.998,-0.59,60,"50",19,3403,813,19.382
31,"=","COLDPLAY Every Teardrop Is A Waterfall",1245,-95,-682,-19,6.615,-0.555,75,"53",26,2154,446,11.589
32,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1241,-99,-1400,171,5.867,-0.342,120,"--",12,5432,615,27.03
33,"=","MATT NATHANSON Faster",1118,32,162,18,3.546,0.108,58,"109",33,1118,166,3.546
34,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1024,33,239,16,8.168,0.073,22,"57",34,1024,297,8.168
35,"-1","WIZ KHALIFA No Sleep",1005,-2,147,-28,3.537,0.018,25,"107",34,1007,246,3.537
36,"+1","LMFAO Sexy And I Know It",957,81,413,41,5.706,0.483,12,"36",36,957,413,5.706
37,"-1","SWEDISH HOUSE MAFIA Save The World",945,15,112,-4,4.776,0.077,34,"240",36,945,229,4.776
38,"+3","KELLY CLARKSON Mr. Know It All",890,121,761,27,4.841,0.33,4,"4",38,890,761,4.841
39,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",816,40,239,12,2.81,0.178,16,"37",39,816,306,2.81
40,"+2","PATRICK STUMP This City f/Lupe Fiasco",809,61,309,19,4.061,0.24,11,"327",40,809,309,4.061
41,"-3","DEMI LOVATO Skyscraper",808,16,70,-1,3.865,0.164,27,"40",38,808,141,3.865
42,"-3","CHRIS BROWN She Ain't You",757,-34,-793,160,3.048,-0.359,109,"127",16,4328,635,24.246
43,"=","GAVIN DEGRAW Not Over You",660,5,190,-21,2.038,-0.013,14,"66",43,660,243,2.051
44,"=","SKYLAR GREY Invisible",641,10,82,5,1.479,0.05,20,"--",44,641,131,1.479
45,"+3","LLOYD Dedication To My Ex...",562,27,227,8,3.1,-0.099,5,"860",45,562,227,3.199
46,"-1","BEYONCE Best Thing I Never Had",550,-48,-787,96,2.787,-0.196,92,"52",15,4574,856,22.192
47,"-1","BLACK EYED PEAS Don't Stop The Party",537,-37,-675,96,2.661,-0.081,68,"275",24,2690,492,10.42
48,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",517,-51,-714,147,2.466,-0.173,95,"181",19,3899,611,20.698
49,"=","BREATHE CAROLINA Blackout",475,2,81,-11,0.952,0.021,14,"343",49,475,92,0.952
50,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",441,-12,-63,-1,2.077,-0.011,58,"81",43,621,147,2.434
