"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","KATY PERRY","Dark Horse",16969,"-99",-387,"-90",120.823,"-0.343",110,"3",1,17515,2780,123.167
2,"=","LORDE","Team",16146,"+84",613,"-23",107.043,"+0.279",109,"9",2,16146,1641,107.043
3,"=","PHARRELL WILLIAMS","Happy",14830,"+428",2233,"+104",104.19,"+2.317",53,"1",3,14830,2386,104.19
4,"=","BASTILLE","Pompeii",14504,"+165",1238,"-75",99.754,"+1.043",124,"7",3,14504,1804,99.754
5,"=","JASON DERULO","Talk Dirty f/2 Chainz",12902,"+110",965,"-51",81.562,"+1.082",73,"4",5,12902,2775,81.562
6,"+1","ONEREPUBLIC","Counting Stars",9714,"-89",-794,"+99",74.095,"-0.732",151,"19",1,16524,2609,113.696
7,"-1","ONE DIRECTION","Story Of My Life",9390,"-555",-2584,"-356",58.87,"-1.764",133,"26",3,12896,1527,82.164
8,"=","BRUNO MARS","Young Girls",8306,"+8",-68,"-37",45.611,"-0.226",89,"62",8,8405,938,46.994
9,"=","ELLIE GOULDING","Burn",8123,"-155",-1917,"+122",57.508,"-1.365",157,"38",2,14810,1623,95.425
10,"+1","JOHN LEGEND","All Of Me",7801,"+366",1933,"+121",58.245,"+2.901",42,"2",10,7801,1933,58.245
11,"-1","ALOE BLACC","The Man",7641,"+118",534,"+81",41.944,"+0.661",49,"5",10,7641,1722,41.944
12,"+1","DEMI LOVATO","Neon Lights",6864,"+138",496,"+99",38.341,"+0.507",104,"34",12,6864,675,38.341
13,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",6807,"-466",-2564,"-202",38.853,"-2.604",110,"18",7,10605,1506,64.936
14,"=","BEYONCE","Drunk In Love f/Jay Z",6611,"+67",818,"-105",41.511,"-0.090",52,"14",14,6611,1663,41.601
15,"=","CASH CASH","Take Me Home f/Bebe Rexha",6502,"+36",267,"+5",36.2,"+0.594",115,"52",14,6502,1074,36.2
16,"=","AVICII","Hey Brother",6415,"+71",589,"-58",39.182,"+1.125",97,"13",16,6415,816,39.182
17,"=","EMINEM","The Monster f/Rihanna",6142,"-111",-717,"+24",46.371,"-0.875",134,"51",1,16414,2904,117.022
18,"=","AMERICAN AUTHORS","Best Day Of My Life",6020,"+103",812,"-93",33.134,"+0.587",93,"10",18,6020,978,33.134
19,"=","MARTIN GARRIX","Animals",5214,"+144",734,"+42",36.04,"+0.416",101,"20",19,5214,993,36.04
20,"=","ZENDAYA","Replay",4325,"-240",-484,"-221",18.138,"-0.889",146,"76",18,4830,472,20.776
21,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4172,"+3",19,"+15",20.539,"+0.016",58,"30",21,4176,1848,20.539
22,"=","NAUGHTY BOY","La La La f/Sam Smith",3728,"+68",433,"-32",18.637,"+0.499",59,"53",22,3728,697,18.637
23,"=","KID INK","Show Me f/Chris Brown",3592,"+9",124,"-37",20.388,"-0.370",66,"23",23,3621,644,21.33
24,"=","JOHN NEWMAN","Love Me Again",3321,"-249",-2342,"+20",14.131,"-1.570",159,"56",13,6684,697,35.821
25,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",3110,"+355",1818,"+202",23.868,"+2.072",17,"33",25,3110,1818,23.868
26,"=","THE CHAINSMOKERS","#Selfie",2868,"+197",995,"+56",19.056,"+1.162",23,"6",26,2868,996,19.056
27,"=","PARAMORE","Ain't It Fun",2653,"+51",528,"-50",16.802,"+0.413",32,"42",25,2653,887,16.802
28,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2345,"+66",512,"+23",10.192,"+0.330",36,"65",28,2345,512,10.192
29,"=","MKTO","Classic",2304,"+78",231,"+70",8.327,"+0.266",101,"49",28,2304,279,8.327
30,"=","DJ SNAKE & LIL JON","Turn Down For What",1867,"+38",337,"-18",11.368,"+0.144",52,"12",30,1867,355,11.368
31,"+1","TIESTO","Red Lights",1679,"+92",516,"+41",13.924,"+0.636",19,"--",31,1679,516,13.924
32,"-1","CALVIN HARRIS","Thinking About You",1632,"-122",-879,"+69",6.74,"-0.343",131,"300",22,3761,605,22.25
33,"=","DISCLOSURE","Latch f/Sam Smith",1587,"+13",211,"-62",7.526,"+0.053",38,"87",33,1587,344,7.526
34,"=","NONONO","Pumpin Blood",1563,"+2",-27,"-13",5.604,"+0.010",92,"231",32,1617,237,5.839
35,"+1","B.O.B","John Doe f/Priscilla",1453,"+71",565,"-15",8.678,"+0.291",22,"190",35,1453,644,8.678
36,"+1","EMINEM","Headlights",1307,"+55",327,"-5",6.351,"+0.100",25,"107",36,1307,363,6.351
37,"-2","MILEY CYRUS","Adore You",1254,"-267",-1833,"-21",4.401,"-0.893",76,"36",15,5927,1542,27.855
38,"=","RIXTON","Me And My Broken Heart",1006,"+66",490,"+19",6.953,"+0.313",10,"--",38,1006,512,6.953
39,"=","NEON TREES","Sleeping With A Friend",914,"+21",114,"-11",4.662,"+0.305",35,"109",39,914,192,4.662
40,"+1","ZEDD","Find You f/M. Koma & M. Bryant",872,"+23",192,"-15",4.965,"-0.191",17,"201",40,872,262,5.156
41,"+2","MARIAH CAREY","You're Mine (Eternal)",854,"+56",218,"+29",3.239,"+0.124",13,"--",41,854,328,3.239
42,"-2","ICONA POP","Just Another Night",851,"-4",44,"-14",2.119,"-0.052",39,"--",40,855,159,2.189
43,"-1","KARMIN","I Want It All",846,"+2",60,"-3",2.268,"-0.048",38,"--",39,846,311,2.341
44,"=","PITBULL","Wild Wild Love f/GRL",816,"+46",334,"+1",8.331,"+0.241",10,"54",44,816,386,8.331
45,"=","DAUGHTRY","Waiting For Superman",641,"-26",-76,"-17",2.191,"-0.057",51,"112",41,739,191,2.329
46,"+1","LITTLE MIX","Move",621,"+19",93,"+6",1.788,"+0.094",12,"315",46,621,281,1.788
47,"+2","HOT CHELLE RAE","Don't Say Goodnight",571,"+27",127,"+8",2.596,"+0.103",5,"--",47,571,225,2.596
48,"=","SOMO","Ride",571,"+24",125,"-8",2.001,"+0.058",12,"81",48,571,195,2.001
49,"+1","TIMEFLIES","All The Way",473,"-7",71,"-25",1.452,"-0.085",5,"--",49,480,96,1.537
50,"--","CHRISTINA PERRI","Human",464,"--",102,"--",1.213,"--",1,"27",50,464,102,1.213
