"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","G-EAZY","Me Myself And I f/Bebe Rexha",16077,"+99",445,"+48",96.799,"+1.442",93,"29",1,16077,1836,96.799
2,"+1","DNCE","Cake By The Ocean",14782,"+19",416,"-32",90.109,"-0.984",192,"20",2,14782,1185,92.113
3,"-1","SELENA GOMEZ","Hands To Myself",14602,"-464",-1559,"-673",82.617,"-1.852",97,"50",1,16291,1952,91.457
4,"+1","JUSTIN BIEBER","Love Yourself",14290,"-94",-741,"-153",97.874,"-1.096",127,"23",1,19000,4103,124.28
5,"-1","FLO RIDA","My House",14256,"-140",-1357,"+48",88.649,"-0.352",173,"8",1,18123,2285,104.909
6,"=","ZAYN","Pillowtalk",14035,"+154",929,"+47",82.456,"-0.031",71,"14/99",6,14035,2441,83.181
7,"+1","MIKE POSNER","I Took A Pill In Ibiza",13032,"+94",427,"-39",82.221,"+0.954",85,"9",7,13032,1578,82.221
8,"-1","TWENTY ONE PILOTS","Stressed Out",12915,"-121",-1309,"+3",85.508,"-1.253",146,"21",1,19140,2702,124.646
9,"=","MEGHAN TRAINOR","NO",11411,"+175",918,"+48",65.923,"+1.200",36,"4",9,11411,5498,65.923
10,"=","LUKAS GRAHAM","7 Years",10978,"+187",1122,"-82",63.783,"+1.054",83,"3",10,10978,1694,63.783
11,"+1","FIFTH HARMONY","Work From Home",9736,"+192",1391,"-3",52.894,"+1.870",43,"6",11,9736,4059,52.894
12,"-1","RIHANNA","Work f/Drake",9619,"-420",-1859,"-320",55.713,"-2.008",73,"18",8,11661,3999,67.246
13,"=","ZARA LARSSON & MNEK","Never Forget You",9027,"+121",647,"+35",51.552,"+0.510",66,"17",12,9027,1534,51.552
14,"=","DJ SNAKE","Middle f/Bipolar Sunshine",7526,"+81",390,"+50",39.112,"+0.439",83,"33",14,7526,1239,39.112
15,"=","ARIANA GRANDE","Dangerous Woman",7069,"+58",637,"-95",37.574,"+0.242",29,"13",15,7069,4214,37.574
16,"=","JUSTIN BIEBER","Company",6324,"+57",579,"-21",31.297,"+0.174",41,"87",16,6324,2006,31.297
17,"=","TROYE SIVAN","Youth",5157,"-17",167,"-100",19.248,"-0.044",97,"58",17,5174,660,19.999
18,"+1","NICK JONAS","Close f/Tove Lo",4826,"+221",2139,"+943",23.335,"+0.843",15,"31",18,4826,3392,24.152
19,"-1","TAYLOR SWIFT","New Romantics",4782,"-225",-1014,"-190",23.552,"-1.066",45,"10",17,5862,2558,28.461
20,"+1","ALESSIA CARA","Wild Things",4568,"+34",385,"-36",16.776,"-0.001",69,"70",20,4568,814,16.777
21,"-1","CHARLIE PUTH","One Call Away",4302,"-261",-1774,"+25",23.561,"-1.104",152,"25",10,9491,931,51.298
22,"=","THE CHAINSMOKERS","Don't Let Me Down f/Daya",4146,"+228",1334,"+77",24.6,"+1.444",27,"15",22,4146,1334,24.6
23,"+1","GWEN STEFANI","Make Me Like You",3172,"+47",146,"+31",10.059,"+0.142",51,"104",23,3172,1040,10.059
24,"+1","JAMES BAY","Let It Go",3123,"+57",577,"-18",15.419,"+0.386",48,"28",24,3123,885,15.419
25,"-2","SHAWN HOOK","Sound Of Your Heart",3091,"-49",-132,"-42",9.251,"-0.194",90,"158",22,3274,576,10.588
26,"=","IGGY AZALEA","Team",2740,"+63",656,"-61",9.731,"+0.155",20,"60",26,2740,1132,9.731
27,"+1","RUTH B.","Lost Boy",2397,"+49",226,"-11",10.12,"+0.233",54,"26",27,2397,437,10.12
28,"-1","ROBIN SCHULZ","Sugar f/Francesco Yates",2372,"-44",-797,"+77",17.945,"-0.593",134,"170",13,7836,1193,44.484
29,"+1","NATHAN SYKES","Over And Over Again f/A.Grande",2098,"-45",-103,"-43",6.216,"-0.091",74,"342",27,2248,585,6.953
30,"-1","JASON DERULO","If It Ain't Love",1750,"-472",815,"-1377",10.071,"-7.127",8,"140",29,2222,2192,17.198
31,"=","PANIC! AT THE DISCO","Victorious",1585,"+1",186,"-13",4.474,"-0.002",42,"55",30,1585,273,4.476
32,"+1","HAILEE STEINFELD","Rock Bottom f/DNCE",1352,"+26",37,"+20",3.575,"+0.080",37,"167",32,1352,560,3.575
33,"-1","NELLY","Die A Happy Man",1301,"-68",-229,"-86",4.176,"-0.182",48,"264",31,1530,555,4.651
34,"=","DEMI LOVATO","Stone Cold",1289,"-2",122,"+6",6.342,"+0.123",19,"92",34,1291,688,6.342
35,"=","MAJOR LAZER","Light It Up f/Nyla",1270,"+14",159,"-32",4.88,"+0.129",38,"174",33,1270,288,4.88
36,"=","GRACE","You Don't Own Me f/G-Eazy",1233,"+55",302,"+21",5.389,"+0.066",22,"118",36,1233,307,5.389
37,"=","FLUME","Never Be Like You f/Kai",1198,"+22",139,"-17",6.293,"+0.194",25,"95",36,1198,284,6.293
38,"=","SIA","Cheap Thrills",1143,"+28",159,"+11",4.25,"+0.214",32,"65",38,1143,234,4.25
39,"=","DILLON FRANCIS & KYGO","Coming Over f/James Hersey",962,"-49",-230,"-48",2.978,"-0.148",34,"1111",35,1201,283,4.369
40,"+1","HALSEY","Colors",902,"+16",1,"+10",2.478,"+0.074",34,"309",40,918,304,2.498
