"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Love Yourself",18971,7,18,-44,123.6,-0.096,69,"4",1,19000,4103,123.696
2,"=","TWENTY ONE PILOTS","Stressed Out",17606,134,928,-73,113.925,1.191,88,"3",2,17606,2702,113.925
3,"=","THE WEEKND","In The Night",15690,-21,24,-74,84.005,-0.692,91,"50",3,15760,3011,89.68
4,"=","JUSTIN BIEBER","Sorry",13993,-96,-182,-89,104.638,-0.103,112,"14",1,19494,3902,127.324
5,"=","THE CHAINSMOKERS","Roses f/Rozes",13553,45,533,-61,81.013,0.065,137,"15",5,13553,2023,81.081
6,"=","ALESSIA CARA","Here",11778,-457,-2742,-119,71.072,-2.18,207,"46",1,17621,1489,109.076
7,"=","DAYA","Hide Away",10669,25,435,-54,60.121,0.761,179,"31",7,10669,883,60.121
8,"+1","FLO RIDA","My House",10521,203,1538,-95,61.241,1.295,115,"1",8,10521,1978,61.241
9,"-1","SELENA GOMEZ","Same Old Love",10167,-317,-1892,-60,68.188,-2.129,149,"48",1,18836,1774,120.08
10,"=","DNCE","Cake By The Ocean",9659,115,906,-22,52.767,0.963,134,"18",10,9659,1111,52.767
11,"=","SELENA GOMEZ","Hands To Myself",8603,130,873,-100,52.761,1.22,39,"13",11,8603,1952,52.761
12,"+1","TAYLOR SWIFT","Out Of The Woods",8309,19,160,-88,45.66,0.025,39,"58",12,8338,2806,46.244
13,"-1","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",8147,-190,-371,-218,39.296,-1.334,79,"25",10,8533,1989,43.062
14,"=","ADELE","When We Were Young",8095,-6,184,-53,39.784,0.416,57,"16",12,8101,1962,39.784
15,"=","ADELE","Hello",7439,-248,-1582,-35,55.1,-1.401,111,"7",1,19167,4705,124.831
16,"=","CHARLIE PUTH","One Call Away",6927,34,662,-90,34.752,0.319,94,"11",16,6927,819,34.752
17,"=","G-EAZY","Me Myself And I f/Bebe Rexha",6552,160,1247,-111,37.899,0.7,35,"9",17,6552,1836,37.899
18,"=","ELLIE GOULDING","Something In The Way You Move",6190,64,817,-97,30.975,0.097,34,"96",17,6190,1673,30.975
19,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",5447,50,525,-28,29.202,0.305,76,"71",19,5447,1193,29.202
20,"+1","RIHANNA","Work f/Drake",5026,193,1922,1088,30.024,0.75,15,"2",20,5026,3999,33.644
21,"-1","JASON DERULO","Get Ugly",4827,-18,129,-67,18.124,-0.124,60,"53",19,4845,1110,19.08
22,"+1","ZAYN","Pillowtalk",4155,325,2107,-96,24.459,1.843,13,"5/95",22,4155,2441,24.459
23,"+1","MIKE POSNER","I Took A Pill In Ibiza",4001,186,1066,-2,27.172,0.753,27,"20",23,4001,1205,27.172
24,"-2","TORI KELLY","Hollow",3898,20,110,26,13.353,0.016,95,"240",22,3898,501,13.353
25,"=","RACHEL PLATTEN","Stand By You",3282,19,133,-49,16.841,-0.043,104,"29",25,3282,493,16.884
26,"=","TRAVI$ SCOTT","Antidote",3138,-58,-220,-61,12.07,-0.221,74,"63",24,3360,545,13.354
27,"=","DAVID GUETTA","Bang My Head f/Sia",2598,-26,12,-56,12.05,-0.225,63,"142",27,2648,395,12.851
28,"=","DEMI LOVATO","Confident",2169,-162,-1337,11,17.173,-1.006,133,"89",9,9049,1761,48.443
29,"=","TROYE SIVAN","Youth",2143,9,207,-55,7.171,-0.022,39,"115",29,2143,501,7.193
30,"=","ONE DIRECTION","Perfect",2010,-78,-1087,204,13.019,-0.723,116,"69",10,8635,1211,42.552
31,"+1","DJ SNAKE","Middle f/Bipolar Sunshine",2000,53,435,-15,13.196,-0.022,25,"74",31,2000,511,13.218
32,"-1","BORNS","Electric Love",1990,0,113,-3,6.24,0.02,74,"127",31,2006,225,6.287
33,"=","SHAWN HOOK","Sound Of Your Heart",1830,-1,173,-51,5.794,0.023,32,"431",33,1831,576,5.794
34,"=","JUSTIN TIMBERLAKE","Drink You Away",1779,-3,-35,2,6.208,-0.011,55,"113",33,1819,390,6.581
