"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","ELLIE GOULDING","Love Me Like You Do",17969,45,659,-10,117.961,0.012,97,"7",1,17969,2216,117.961
2,"-1","MAROON 5","Sugar",17765,-247,-600,-165,114.672,-0.268,96,"12/54",1,18530,2244,117.81
3,"=","TAYLOR SWIFT","Style",15458,-552,-1759,-372,98.923,-2.355,102,"23",1,18488,3111,115.714
4,"=","NATALIE LA ROSE","Somebody f/Jeremih",14596,78,1522,-255,82.9,1.086,103,"14",4,14596,2141,82.9
5,"=","THE WEEKND","Earned It",12785,253,1819,7,82.93,1.537,58,"5",5,12785,2421,82.93
6,"=","MARK RONSON","Uptown Funk f/Bruno Mars",12180,-321,-1195,-201,84.882,-1.509,158,"3",1,19386,3126,125.545
7,"=","ARIANA GRANDE","One Last Time",11511,-24,708,-159,74.735,0.328,69,"31",7,11535,2135,74.735
8,"=","ED SHEERAN","Thinking Out Loud",10671,-305,-2210,29,61.105,-1.908,131,"10",1,18914,3319,118.241
9,"=","JASON DERULO","Want To Want Me",9935,75,825,-36,61.304,0.787,39,"6",9,9935,4301,61.304
10,"=","FLO RIDA","GDFR f/Sage The Gemini",9761,120,868,29,53.643,0.632,98,"27/85",10,9761,1433,53.643
11,"=","ZEDD","I Want You To Know f/S. Gomez",8980,-81,209,-137,52.163,0.047,53,"61",11,9061,3786,52.163
12,"=","NICK JONAS","Chains",8956,-49,279,-120,51.325,0.191,96,"11",11,9005,1264,51.325
13,"=","WALK THE MOON","Shut Up And Dance",7643,256,1985,-29,49.464,1.917,62,"2",13,7643,2103,49.464
14,"=","PITBULL","Time Of Our Lives f/Ne-Yo",6838,-129,-1816,188,49.304,-0.968,140,"39",4,15799,2867,94.608
15,"+1","TOVE LO","Talking Body",6020,31,612,-113,34.863,0.589,92,"21",15,6020,1043,34.863
16,"-1","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",5824,-409,-2165,-191,28.57,-2.116,82,"15",6,11254,3932,65.756
17,"=","TORI KELLY","Nobody Love",5545,-61,175,-82,25.733,-0.578,66,"74",16,5612,1398,26.444
18,"=","CALVIN HARRIS","Outside f/Ellie Goulding",4815,-216,-1615,139,37.131,-0.581,118,"84",8,9077,1280,60.662
19,"=","SAM SMITH","Lay Me Down",4694,8,236,-46,23.902,0.228,66,"44/65",19,4740,1008,23.902
20,"+1","MEGHAN TRAINOR","Dear Future Husband",4306,57,619,-52,20.43,0.37,28,"19",20,4306,1246,20.43
21,"-1","VANCE JOY","Riptide",4179,-175,-346,-107,23.423,-1.074,171,"38",18,4593,802,26.356
22,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",3971,78,867,-56,21.651,0.56,40,"9",22,3971,1023,21.651
23,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3423,30,646,-76,20.913,0.22,41,"33",23,3423,902,20.913
24,"+2","WIZ KHALIFA","See You Again f/Charlie Puth",3334,439,2038,226,25.08,3.167,14,"1/50",24,3334,2038,25.08
25,"=","ECHOSMITH","Bright",3218,78,348,45,13.714,0.346,74,"37",24,3218,426,13.714
26,"+1","FIFTH HARMONY","Worth It f/Kid Ink",2911,43,431,-35,13.29,0.136,44,"24",26,2911,557,13.29
27,"-3","ONE DIRECTION","Night Changes",2789,-354,-1783,-105,16.43,-1.611,153,"99",13,6928,1221,36.976
28,"=","LUNCHMONEY LEWIS","Bills",2538,-19,135,-47,8.882,-0.1,54,"34",27,2557,672,9.683
29,"=","CHRIS BROWN & TYGA","Ayo",2351,-40,-121,-38,10.817,-0.273,59,"82",27,2477,346,11.871
30,"=","GEORGE EZRA","Budapest",2239,38,317,17,8.673,0.089,46,"30",30,2239,438,8.673
31,"=","RYN WEAVER","OctaHate",2032,2,363,-115,5.995,0.046,40,"141",31,2032,649,5.995
32,"=","SHEPPARD","Geronimo",2002,24,537,-76,7.822,-0.039,57,"47",32,2002,732,7.861
33,"=","ANDY GRAMMER","Honey, I'm Good",1932,22,282,-26,7.89,0.01,51,"13",33,1932,308,7.89
34,"=","NATE RUESS","Nothing Without Love",1807,-30,206,-74,9.406,0.031,15,"152",34,1837,1078,9.406
35,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",1754,-67,-104,-62,4.54,-0.243,60,"42",33,1883,475,5.855
36,"=","NICKI MINAJ","Truffle Butter f/Drake...",1743,-27,-558,85,12.077,-0.19,89,"36",24,3035,577,17.071
37,"=","LIFE OF DILLON","Overload",1685,-13,7,-58,4.677,-0.007,50,"145",35,1719,486,4.787
38,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1682,-6,71,-24,8.064,-0.053,54,"181",36,1688,233,8.117
39,"=","FETTY WAP","Trap Queen",1644,52,420,-38,10.289,0.372,19,"4",39,1644,506,10.289
40,"=","KELLY CLARKSON","Heartbeat Song",1282,-105,-1308,88,6.867,-0.427,93,"46",18,4797,1093,21.689
41,"=","USHER","I Don't Mind f/Juicy J",1220,-36,-484,98,7.259,-0.33,131,"127",15,6241,911,35.105
42,"=","R5","Let's Not Be Alone Tonight",1058,7,-2,-8,2.795,0.033,21,"316",42,1060,490,2.795
43,"=","SIA","Elastic Heart f/The Weeknd...",993,19,39,28,7.793,0.036,33,"64",43,993,202,8.46
44,"=","MARTIN GARRIX","Don't Look Down f/Usher",912,7,560,-67,5.116,0.144,5,"178",44,912,627,5.116
45,"=","CARLY RAE JEPSEN","I Really Like You",869,34,156,22,2.616,0.213,16,"20",45,869,216,2.616
46,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",862,53,344,28,6.078,0.239,6,"25",46,862,344,6.078
47,"-1","RIHANNA","Bitch Better Have My Money",822,-5,98,-38,3.015,-0.037,18,"16",42,1136,1136,10.863
48,"=","ALESSO","Cool",802,2,106,12,3.041,-0.079,14,"348",47,802,273,3.12
49,"=","KATY TIZ","Whistle (While You Work)",696,11,124,-7,1.771,0.056,5,"472",48,696,133,1.771
50,"=","DILLON FRANCIS & DJ SNAKE","Get Low",591,21,324,-29,3.368,0.338,20,"62",47,591,353,3.368
