"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",15544,118,409,-17,121.468,0.734,73,"3",1,15544,2452,121.468
2,"=","BRUNO MARS","Locked Out Of Hea...",12982,-231,-1160,-112,103.857,-1.859,122,"9",1,15928,2790,124.488
3,"=","JUSTIN BIEBER","Beauty And A Beat...",12633,-68,41,-89,87.598,-0.174,105,"18",3,12731,1998,87.772
4,"=","LUMINEERS","Ho Hey",11953,-167,-1265,-23,91.691,-0.764,137,"7",2,13545,1921,101.636
5,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",11897,239,1463,36,88.934,1.351,144,"8",5,11897,1463,88.934
6,"=","WILL.I.AM & BRITN...","Scream And Shout",10253,280,2128,89,78.06,1.867,67,"2",6,10253,2128,78.06
7,"=","PINK","Try",9844,10,282,-76,66.33,0.265,95,"16",6,9844,1515,66.33
8,"+3","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",7515,313,1543,199,66.517,2.517,74,"1",8,7515,1543,66.517
9,"-1","FLO RIDA","I Cry",7486,-150,-1889,178,56.484,-1.32,138,"38",4,11195,1268,84.885
10,"-1","ALICIA KEYS","Girl On Fire",7484,20,322,-74,50.34,0.095,100,"22/97",9,7484,1171,50.899
11,"+1","MAROON 5","Daylight",7326,191,959,70,50.469,1.464,69,"10",11,7326,1101,50.469
12,"-2","ED SHEERAN","The A Team",7118,-137,-993,-57,46.172,-0.564,165,"40",8,8381,1183,56.912
13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6714,8,905,-184,48.734,-0.45,17,"12",12,6714,6457,59.334
14,"=","KE$HA","C'mon",6672,100,783,24,47.045,0.036,46,"26",14,6672,1547,47.045
15,"=","CALVIN HARRIS","Sweet Nothing f/F...",6636,90,499,-74,59.104,0.575,77,"14",14,6636,875,59.104
16,"+1","PITBULL","Don't Stop The Pa...",6285,-4,36,5,36.334,-0.443,116,"30",12,6363,675,41.893
17,"-1","RIHANNA","Diamonds",6250,-171,-1525,38,43.842,-1.617,127,"44",2,13317,2812,96.67
18,"=","KELLY CLARKSON","Catch My Breath",5383,21,257,-12,34.772,0.015,97,"21",18,5383,767,34.772
19,"+1","IMAGINE DRAGONS","It's Time",5220,58,547,-4,41.487,0.386,130,"23",19,5220,833,41.487
20,"-1","KE$HA","Die Young",5046,-139,-771,-32,45.07,-0.444,128,"58",1,15607,3842,121.911
21,"=","THE SCRIPT","Hall Of Fame f/wi...",4554,39,159,-21,23.916,0.291,137,"28",18,4554,493,23.916
22,"=","ONE DIRECTION","Little Things",3388,-402,-1640,-378,18.535,-1.658,74,"59",17,5162,1166,29.586
23,"=","OLLY MURS","Troublemaker f/Fl...",2897,101,760,-3,19.284,0.529,45,"36",23,2897,763,19.284
24,"=","HUNTER HAYES","Wanted",2742,36,82,38,15.419,0.276,109,"32",23,2742,368,15.419
25,"=","OF MONSTERS AND M...","Little Talks",2416,58,333,13,15.239,0.19,74,"24",25,2416,349,15.239
26,"=","CHRIS WALLACE","Remember When (Pu...",2363,55,294,75,11.185,-0.005,172,"136",25,2363,294,11.566
27,"=","BRUNO MARS","When I Was Your M...",2306,227,1346,80,18.642,1.93,16,"11",27,2306,1346,18.642
28,"+1","MUMFORD & SONS","I Will Wait",1721,104,530,76,14.055,0.497,26,"35",28,1721,530,14.055
29,"-1","LUDACRIS F/USHER/...","Rest Of My Life",1498,-194,-1322,-104,8.753,-1.081,80,"130",23,3244,615,24.425
30,"=","THE READY SET","Give Me Your Hand",1465,-67,-127,-61,5.152,-0.198,95,"166",28,1598,324,5.631
31,"=","JONN HART","Who Booty f/Frenc...",1427,17,60,8,5.19,0.002,59,"106",30,1427,252,5.857
32,"=","CONOR MAYNARD","Turn Around f/Ne-...",1276,-34,-72,-13,4.731,-0.044,85,"185",30,1369,281,5.078
33,"+1","NELLY","Hey Porsche",1211,78,570,-13,7.741,0.417,13,"--",33,1211,583,7.741
34,"-1","NICKI MINAJ","Va Va Voom",1180,-25,-347,20,9.551,-0.55,104,"113",12,6322,1566,45.452
35,"=","BRITT NICOLE","Gold",1128,46,314,2,3.908,0.139,46,"217",34,1128,314,3.908
36,"=","SKYLAR GREY","C'mon Let Me Ride...",1030,39,353,-6,4.539,0.172,18,"--",35,1030,381,4.539
37,"+2","ONE DIRECTION","Kiss You",1009,186,698,147,6.111,0.879,9,"101",37,1009,698,6.111
38,"-1","PITBULL","Feel This Moment",1004,65,447,37,12.818,0.81,25,"60",37,1004,447,12.818
39,"-1","FUN.","Carry On",871,18,263,-26,4.375,0.049,23,"73",37,871,289,4.375
40,"=","MUSE","Madness",714,24,197,5,1.992,0.133,47,"69",39,714,197,1.992
41,"=","NEON TREES","Lessons In Love (...",608,14,84,-4,1.74,-0.004,53,"308",38,608,88,1.865
42,"+3","RIHANNA","Stay f/Mikky Ekko",532,108,351,88,5.164,0.501,4,"123",42,532,351,5.164
43,"-1","AUSTIN MAHONE","Say You're Just A...",484,13,82,-18,1.613,0.002,13,"--",42,484,148,1.675
44,"-1","KENDRICK LAMAR","Swimming Pools (D...",481,12,153,-13,2.207,-0.072,13,"42",43,481,166,2.279
45,"+1","NE-YO","Forever Now",455,38,211,14,6.762,0.532,6,"--",45,455,211,6.762
46,"-2","C. AGUILERA & B. ...","Just A Fool",425,-8,-27,-6,1.919,-0.005,43,"--",39,510,106,2.295
47,"+2","TREY SONGZ","Simply Amazing",397,38,185,17,2.374,0.012,4,"--",47,397,185,2.374
