"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","NICO & VINZ","Am I Wrong",17634,24,599,-112,117.707,0.506,106,"8",1,17634,2409,117.707
2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17115,-75,-155,-84,113.363,-1.308,77,"4",1,17403,2576,116.283
3,"=","MAGIC!","Rude",16864,168,1748,-175,113.383,1.11,91,"2",3,16864,2371,113.383
4,"=","CALVIN HARRIS","Summer",14697,-22,-228,3,89.924,-0.53,117,"19",3,14953,1917,95.785
5,"=","IGGY AZALEA","Fancy f/Charlie XCX",13220,-214,-1803,101,96.172,-1.809,117,"6/30",1,17156,2440,116.166
6,"=","SAM SMITH","Stay With Me",12107,215,1140,151,82.417,1.692,65,"3",6,12107,1606,82.417
7,"=","DISCLOSURE","Latch f/Sam Smith",11983,134,936,-9,79.691,0.318,164,"12",6,11983,1508,79.691
8,"+1","MAROON 5","Maps",8344,106,752,-6,49.324,0.574,30,"7",8,8344,4866,49.324
9,"+1","ONEREPUBLIC","Love Runs Out",8198,62,725,-63,43.861,0.294,75,"11",9,8198,1336,43.861
10,"-2","MKTO","Classic",8157,-166,-711,-116,50.879,-1.675,227,"29",8,9119,733,57.275
11,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6809,84,721,-32,36.894,0.9,52,"37",11,6809,1152,36.894
12,"-1","JASON DERULO","Wiggle f/Snoop Dogg",6480,-264,-1005,-284,27.504,-1.273,68,"14",10,7555,1666,36.719
13,"=","CHARLI XCX","Boom Clap",6242,161,1390,-31,38.901,1.663,32,"9",13,6242,1646,38.901
14,"=","PHARRELL WILLIAMS","Come Get It Bae",6011,44,464,-12,24.759,0.184,54,"32",14,6011,993,24.759
15,"=","KONGOS","Come With Me Now",5281,-17,91,-92,21.141,-0.014,89,"17",15,5298,652,21.155
16,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",4804,-115,-1012,15,32.984,-0.832,143,"78",1,15543,2024,97.949
17,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",4552,94,1179,-71,30.283,0.486,48,"26",17,4552,1347,30.283
18,"=","SIA","Chandelier",4307,77,596,16,27.318,0.42,87,"10",18,4307,625,27.318
19,"=","BECKY G","Shower",4099,4,572,-50,17.756,0.249,61,"15",19,4099,853,17.756
20,"=","AFROJACK","Ten Feet Tall f/Wrabel",3904,15,8,30,17.153,0.106,108,"135",20,3920,633,17.363
21,"=","TIESTO","Wasted",3747,43,372,20,19.749,0.158,64,"40",21,3747,775,19.749
22,"=","RIXTON","Me And My Broken Heart",3587,-88,-778,98,20.967,-0.395,136,"61",6,11699,1397,59.689
23,"+2","LORDE","Tennis Court",3569,-49,-15,-95,15.653,-0.292,78,"84",22,3658,590,16.188
24,"-1","KATY PERRY","Birthday",3434,-199,-2437,265,15.581,-1.01,101,"110",7,9576,2209,52.775
25,"-1","JENNIFER LOPEZ","First Love",3423,-207,-726,-187,16.538,-1.431,59,"--",19,4214,853,22.02
26,"+1","ARIANA GRANDE","Break Free f/Zedd",3241,311,2050,56,22.657,1.846,11,"16",26,3241,2050,22.657
27,"-1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",3082,106,597,10,30.16,1.11,52,"57",26,3082,597,30.16
28,"=","TREY SONGZ","Na Na",2783,-37,-39,-49,17.737,-0.269,103,"59",27,2847,394,18.704
29,"=","RITA ORA","I Will Never Let You Down",2663,61,595,3,10.967,0.568,52,"159",29,2663,643,10.967
30,"+2","IGGY AZALEA","Black Widow f/Rita Ora",2552,102,1031,-84,16.538,0.707,17,"34",30,2552,1171,16.538
