"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ED SHEERAN","Thinking Out Loud",18484,-148,-194,-154,115.133,-0.629,95,"5",1,18914,3319,118.241
2,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18172,-65,-978,38,119.039,-0.82,122,"3",1,19386,3126,125.545
3,"=","TAYLOR SWIFT","Style",18052,-11,994,-432,111.936,0.062,66,"11",3,18063,3111,111.936
4,"+1","MAROON 5","Sugar",15767,221,1796,-107,100.667,0.786,60,"8",4,15767,2244,100.667
5,"-1","PITBULL","Time Of Our Lives f/Ne-Yo",15655,-40,693,-300,94.102,-0.506,104,"16",4,15695,2867,94.608
6,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11092,38,214,-85,63.462,0.199,46,"6",6,11092,3932,63.578
7,"=","ELLIE GOULDING","Love Me Like You Do",10788,246,1385,14,70.706,2.54,61,"1",7,10788,1757,70.706
8,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",9891,-300,-815,-251,60.173,-2.372,130,"63",6,10755,1413,68.631
9,"=","CALVIN HARRIS","Outside f/Ellie Goulding",8565,2,191,-117,57.909,-0.69,82,"43",9,8565,1280,58.599
10,"=","TAYLOR SWIFT","Blank Space",7673,-179,-1514,-31,58.338,-1.645,135,"25",1,18014,3248,118.647
11,"=","NATALIE LA ROSE","Somebody f/Jeremih",7286,169,1142,-60,42.668,0.813,67,"15",11,7286,1409,42.668
12,"=","ARIANA GRANDE","One Last Time",7142,165,1190,-45,42.052,1.308,33,"32",12,7142,2135,42.052
13,"+1","NICK JONAS","Chains",6749,93,683,-87,38.889,0.242,60,"18",13,6749,1264,38.889
14,"-1","MEGHAN TRAINOR","Lips Are Movin",6440,-404,-2644,-65,34.97,-1.486,143,"33",4,13569,1988,75.882
15,"=","ONE DIRECTION","Night Changes",6379,66,122,62,33.238,0.571,117,"64",15,6407,1221,33.238
16,"=","USHER","I Don't Mind f/Juicy J",6180,8,223,-49,34.432,-0.266,95,"41",15,6180,911,35.105
17,"+1","ZEDD","I Want You To Know f/S. Gomez",5566,215,2045,-70,37.18,0.92,17,"24",17,5566,3786,37.18
18,"-1","NE-YO","She Knows f/Juicy J",5403,-40,-56,-184,23.36,-0.321,74,"40",17,5524,1028,24.954
19,"=","ELLA HENDERSON","Ghost",4699,-313,-2359,-50,23.802,-1.466,182,"44",11,8217,1207,40.362
20,"=","KELLY CLARKSON","Heartbeat Song",4507,67,258,83,19.845,0.046,57,"28",20,4507,1093,19.845
21,"=","VANCE JOY","Riptide",4120,-58,143,-156,21.309,-0.135,135,"50",21,4178,802,21.444
22,"=","FLO RIDA","GDFR f/Sage The Gemini",3947,118,736,30,20.48,0.33,62,"10",22,3947,985,20.48
23,"=","TORI KELLY","Nobody Love",3694,108,488,47,18.542,0.073,30,"78",23,3694,1398,18.542
24,"+1","TOVE LO","Talking Body",2909,32,65,9,17.756,0.278,56,"47",24,2958,589,17.921
25,"-1","NICKI MINAJ","Truffle Butter f/Drake...",2894,-9,133,-34,15.629,0.027,53,"19",24,2903,577,15.629
26,"=","SAM SMITH","Lay Me Down",2768,16,217,-41,12.642,0.173,30,"45",26,2768,1008,12.642
27,"=","THE WEEKND","Earned It",2634,167,781,61,19.577,1.384,22,"9",27,2634,894,19.577
28,"+4","JASON DERULO","Want To Want Me",2034,471,2034,471,21.564,3.879,3,"12",28,2034,2034,21.564
29,"-1","IMAGINE DRAGONS","I Bet My Life",1905,14,42,-3,7.601,0.179,66,"67",28,1905,436,7.601
30,"-1","WHO IS FANCY","Goodbye",1682,19,307,-41,9.478,0.02,26,"122",29,1682,427,9.545
31,"-1","LUNCHMONEY LEWIS","Bills",1586,-14,292,-34,7.439,-0.202,18,"145",30,1600,672,7.641
32,"+1","ECHOSMITH","Bright",1573,10,224,-27,5.876,0.153,38,"116",32,1573,405,5.876
33,"+2","WALK THE MOON","Shut Up And Dance",1506,19,256,-31,7.715,0.101,26,"14",33,1506,365,7.715
34,"-3","JESSIE J","Masterpiece",1466,-105,-332,-69,5.296,-0.374,58,"26",29,1834,587,6.61
35,"-1","SELENA GOMEZ","The Heart Wants What It Wants",1459,-47,-463,88,9.44,0.062,126,"134",7,10523,2058,67.628
36,"=","CHRIS BROWN & TYGA","Ayo",1355,58,333,16,6.479,0.339,23,"53",35,1355,336,6.479
37,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",1066,25,145,5,3.313,0.091,24,"354",36,1066,298,3.313
38,"=","CASH CASH","Surrender",981,-4,-36,-26,4.191,-0.011,53,"528",37,1031,224,4.443
39,"=","FIFTH HARMONY","Worth It f/Kid Ink",977,28,394,-24,4.732,0.017,8,"102",38,977,418,4.732
40,"=","GEORGE EZRA","Budapest",885,46,300,19,2.843,0.115,10,"74",40,885,300,2.843
41,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",843,35,119,37,3.86,0.114,18,"392",39,843,182,3.86
42,"=","ANDY GRAMMER","Honey, I'm Good",752,14,138,-5,2.221,0.017,15,"39",42,752,151,2.221
43,"=","LIFE OF DILLON","Overload",747,12,63,-9,1.745,0.032,14,"391",43,747,364,1.745
44,"=","RIXTON","Hotel Ceiling",719,0,176,-37,1.332,0.019,9,"741",44,719,216,1.332
45,"=","CHARLI XCX","Doing It",702,4,68,-15,1.309,-0.006,13,"--",45,702,126,1.315
46,"=","KALIN & MYLES","Trampoline",692,-3,-78,11,2.624,-0.013,22,"149",41,784,333,3.136
47,"=","OLLY MURS","Wrapped Up f/Travie McCoy",624,-49,-198,-40,1.36,-0.078,39,"99",40,837,309,1.853
48,"+1","RYN WEAVER","OctaHate",605,34,185,2,1.541,0.095,4,"309",48,605,252,1.541
49,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",598,23,117,16,5.836,0.076,5,"162",47,598,137,5.836
