"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",13873,48,194,-88,100.267,0.786,91,"6",1,13873,1593,100.267
2,"=","JUSTIN BIEBER","As Long As You Love ...",12381,100,670,73,83.919,0.539,104,"18",2,12381,1300,83.919
3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",11977,89,1319,-150,76.972,0.762,64,"11",3,11977,4592,76.972
4,"=","FUN.","Some Nights",11186,17,711,-227,74.324,-0.106,129,"7",4,11186,1295,74.43
5,"=","PINK","Blow Me (One Last Ki...",10727,-229,-1712,-58,78.114,-0.854,105,"50",1,12762,2737,90.315
6,"=","OWL CITY & CARLY RAE...","Good Time",10441,-41,-187,-47,69.094,-0.51,113,"25",4,10627,1961,71.832
7,"=","ALEX CLARE","Too Close",9687,152,737,45,61.003,0.224,141,"12",7,9687,1328,61.003
8,"=","NEON TREES","Everybody Talks",8420,-174,-1062,4,49.963,-1.001,191,"34",3,10891,1632,66.269
9,"=","CHRIS BROWN","Don't Wake Me Up",7982,187,1062,71,56.059,1.525,122,"27",9,7982,1062,56.059
10,"=","PSY","Gangnam Style",6851,99,934,-42,52.22,1.025,38,"3",10,6851,1695,52.22
11,"+1","KE$HA","Die Young",6618,165,1201,-87,47.553,1.045,22,"4",11,6618,3842,47.553
12,"-1","FLO RIDA","Whistle",6202,-316,-1853,-108,39.462,-1.901,134,"29",1,12179,1412,76.089
13,"=","NE-YO","Let Me Love You",6172,157,829,61,53.856,1.91,69,"16",13,6172,834,53.856
14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",5910,63,263,38,38.216,0.909,49,"38",13,5910,1803,38.216
15,"=","RIHANNA","Diamonds",5421,163,1203,-62,39.125,1.262,21,"9",15,5421,2812,39.125
16,"=","ONE DIRECTION","Live While We're You...",4744,43,544,-72,25.796,-0.256,27,"20",16,4744,2151,26.785
17,"+1","BRUNO MARS","Locked Out Of Heaven",4523,287,2071,740,31.299,1.435,16,"15",17,4523,2790,31.299
18,"-1","TRAIN","50 Ways To Say Goodb...",4484,92,353,51,24.681,0.309,74,"21",17,4484,717,24.681
19,"=","CHRISTINA AGUILERA","Your Body",3807,18,70,6,22.571,0.124,33,"41",19,3816,2059,22.991
20,"=","DAVID GUETTA","I Can Only Imagine f...",3760,-16,27,-11,23.32,-0.282,80,"71",19,3797,589,24.197
21,"+1","USHER","Numb",3598,40,97,57,20.031,0.19,45,"67",21,3598,1028,20.031
22,"-1","NICKI MINAJ","Pound The Alarm",3455,-289,-1589,-86,22.077,-1.251,93,"65",11,6583,1036,45.522
23,"=","PHILLIP PHILLIPS","Home",2723,44,412,-7,18.454,0.564,98,"14",23,2723,420,18.454
24,"=","LINKIN PARK","Burn It Down",2648,-11,-66,-11,12.319,-0.049,133,"101",23,2714,475,12.585
25,"=","ONEREPUBLIC","Feel Again",2511,62,300,90,12.445,0.004,41,"49",25,2511,813,12.445
26,"+1","FLO RIDA","I Cry",2368,116,616,43,16.529,1.284,32,"17",26,2368,616,16.529
27,"-1","KARMIN","Hello",2082,-290,-2056,-159,10.517,-1.531,71,"96",16,4491,1012,25.698
28,"=","ED SHEERAN","The A Team",1965,50,197,26,16.43,0.411,59,"39",28,1965,276,16.43
29,"=","TREY SONGZ","2 Reasons f/T.I.",1786,25,202,-16,10.178,-0.004,59,"104",29,1786,243,10.331
30,"=","RITA ORA","R.I.P. f/Tinie Tempa...",1578,12,58,-17,5.98,0.112,45,"117",30,1578,352,6.184
31,"=","CHER LLOYD","Want U Back",1310,-91,-614,-77,8.157,-0.487,158,"56",9,8069,1103,45.503
32,"=","THE SCRIPT","Hall Of Fame f/will....",1178,15,121,18,4.691,0.068,31,"37",32,1178,468,4.691
33,"=","BRIDGIT MENDLER","Ready Or Not",1153,47,214,28,6.608,0.359,44,"92",33,1153,218,6.608
34,"+1","ELLIE GOULDING","Anything Could Happe...",1066,28,375,-14,6.374,0.128,24,"58",34,1066,407,6.374
35,"-1","CHRIS WALLACE","Remember When (Push ...",1049,-4,37,-13,3.174,-0.065,66,"--",34,1053,122,3.239
36,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",923,46,258,17,5.603,0.334,38,"87",36,923,258,5.603
37,"=","ADELE","Skyfall",887,68,-157,-1,3.479,0.233,12,"10",34,1211,1151,12.23
38,"=","LUMINEERS","Ho Hey",865,71,319,34,5.814,0.508,31,"26",38,865,319,5.814
39,"=","MEGAN & LIZ","Bad For Me",805,15,4,2,3.214,0.007,38,"382",37,805,313,3.348
40,"=","IMAGINE DRAGONS","It's Time",774,29,99,11,3.118,0.266,24,"33",40,774,230,3.118
41,"=","CHER LLOYD","Oath f/Becky G",772,55,340,19,4.005,0.272,10,"138",41,772,340,4.005
42,"=","PITBULL","Don't Stop The Party",755,62,393,26,4.265,0.416,10,"286",42,755,393,4.265
43,"=","BOYS LIKE GIRLS","Be Your Everything",685,24,90,19,2.29,0.058,24,"--",42,685,199,2.29
