"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JOHN LEGEND","All Of Me",16877,32,-71,175,114.701,0.149,100,"5",1,17233,2520,121.78
2,"=","JASON DERULO","Talk Dirty f/2 Chainz",14942,7,-332,168,97.982,-0.562,131,"32/44",1,16827,2775,114.964
3,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",14197,200,1435,98,91.644,1.056,75,"11",3,14197,2024,91.644
4,"=","AMERICAN AUTHORS","Best Day Of My Life",11795,0,622,-4,59.727,-0.087,151,"25",4,11803,1116,61.737
5,"=","PHARRELL WILLIAMS","Happy",11402,-282,-1991,191,70.312,-2.237,111,"3",1,17173,2414,120.293
6,"=","KATY PERRY","Dark Horse",11323,-65,-441,108,81.978,-0.031,168,"17",1,17515,2780,123.167
7,"=","PARAMORE","Ain't It Fun",10678,289,1757,163,65.05,1.503,90,"12",7,10678,1853,65.05
8,"=","ED SHEERAN","Sing",9194,162,1333,-21,54.278,0.318,31,"14",8,9194,2778,54.278
9,"=","RIXTON","Me And My Broken Heart",8475,211,1244,177,44.371,1.09,68,"10",9,8475,1397,44.371
10,"=","NAUGHTY BOY","La La La f/Sam Smith",8236,115,452,38,41.356,0.91,117,"20",10,8236,984,42.471
11,"=","DJ SNAKE & LIL JON","Turn Down For What",7987,240,1435,159,49.688,1.932,110,"4",11,7987,1435,49.688
12,"=","DEMI LOVATO","Neon Lights",7495,-213,-1625,82,40.419,-1.426,162,"102",5,10638,1162,63.06
13,"=","IGGY AZALEA","Fancy f/Charlie XCX",7340,413,2375,187,49.311,3.175,49,"2",13,7340,2375,49.311
14,"+1","KATY PERRY","Birthday",6477,186,1688,-47,38.543,1.056,33,"45",14,6477,2209,38.543
15,"-1","PITBULL","Wild Wild Love f/GRL",6445,-24,400,-119,34.826,-0.276,68,"19",13,6469,1068,37.119
16,"=","MKTO","Classic",6022,94,661,49,29.207,0.413,159,"21",16,6022,682,29.207
17,"=","TIESTO","Red Lights",5978,56,423,69,31.38,1.1,77,"76",15,5978,850,33.723
18,"=","CALVIN HARRIS","Summer",5532,231,1521,98,45.639,1.202,49,"15",18,5532,1521,45.639
19,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5293,46,717,-13,22.645,0.259,46,"29",18,5293,1186,22.645
20,"=","NICO & VINZ","Am I Wrong",5279,217,1225,76,27.592,1.145,38,"7",20,5279,1267,27.592
21,"=","MARTIN GARRIX","Animals",3642,-260,-2214,132,24.245,-1.013,159,"50",12,7393,993,43.39
22,"+3","ARIANA GRANDE","Problem f/Iggy Azalea",3462,326,2432,-7,24.35,2.079,9,"1",22,3462,2439,24.35
23,"-1","NEON TREES","Sleeping With A Friend",3413,68,374,61,14.157,0.167,93,"52",22,3413,507,14.157
24,"=","DISCLOSURE","Latch f/Sam Smith",3297,101,543,90,18.333,1.316,96,"18",24,3297,543,18.333
25,"-2","AUSTIN MAHONE","Mmm Yeah f/Pitbull",3034,-298,-1484,-210,11.941,-0.959,94,"41",18,4731,764,20.02
26,"+1","MAGIC!","Rude",2278,108,774,30,17.254,0.942,23,"28",26,2278,774,17.254
27,"+1","KATY TIZ","The Big Bang",2195,25,242,-16,12.537,0.16,44,"78",27,2195,878,13.692
28,"-2","ALOE BLACC","The Man",2171,-142,-1938,349,10.743,-0.988,107,"16",8,9064,1722,43.362
29,"+1","KONGOS","Come With Me Now",1933,87,434,56,7.371,0.176,21,"38",29,1933,628,7.371
30,"+1","ONE DIRECTION","You & I",1912,89,703,-21,7.32,0.441,14,"127",30,1912,850,7.32
31,"-2","LADY GAGA","G.U.Y.",1806,-54,-173,-48,6.138,-0.237,40,"--",28,1994,816,7.227
32,"=","SHAKIRA","Empire",1575,-17,151,-38,8.01,-0.064,42,"43",32,1592,494,8.074
33,"=","KID INK","Show Me f/Chris Brown",1483,-14,-30,23,9.889,-0.216,124,"98",19,3945,644,21.33
34,"=","HOT CHELLE RAE","Don't Say Goodnight",1467,-12,62,-16,5.115,-0.026,63,"237",33,1487,225,6.003
35,"=","CHRISTINA PERRI","Human",1295,35,210,20,4.563,0.106,59,"30",35,1295,210,4.563
36,"=","NEW HOLLOW","She Ain't You",1197,-16,-24,-6,3.478,-0.036,54,"306",35,1281,181,3.816
37,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1135,9,1076,-50,13.019,0.02,7,"9/63",37,1135,1126,13.019
38,"=","AFROJACK","Ten Feet Tall f/Wrabel",1070,18,106,6,3.216,-0.008,40,"337",38,1070,218,3.509
39,"=","B.O.B","John Doe f/Priscilla",989,-49,-355,-2,3.114,-0.083,80,"100",25,2490,644,12.96
40,"=","AJR","I'm Ready",909,3,78,-10,1.698,-0.001,28,"172",40,909,190,1.784
41,"=","SIA","Chandelier",865,10,203,-17,3.722,0.175,19,"81",41,865,313,3.722
42,"=","LORDE","Tennis Court",841,29,221,-1,4.081,0.155,10,"276",42,841,445,4.081
43,"=","MY CRAZY GIRLFRIEND","Crazy Stupid Love",824,12,7,-8,1.714,0.049,19,"--",42,824,314,1.775
44,"=","HAIM","Forever",795,43,101,40,2.669,0.176,17,"--",44,795,264,2.719
45,"=","ONEREPUBLIC","Love Runs Out",732,37,140,16,3.454,0.167,7,"68",45,732,214,3.454
46,"=","CHRIS BROWN","Loyal f/Lil' Wayne",652,-13,-152,-25,3.094,-0.066,42,"82",43,804,230,3.633
47,"=","FITZ & THE TANTRUMS","The Walker",629,10,77,-2,2.108,0.03,10,"92",47,629,82,2.108
48,"=","R5","(I Can't) Forget About You",582,2,96,-2,1.249,0.035,6,"--",48,582,114,1.249
49,"=","TREY SONGZ","Na Na",569,31,-31,20,2.222,0.096,35,"54",47,600,139,2.334
50,"=","TIESTO","Wasted",444,17,224,5,5.146,0.259,2,"--",50,444,224,5.146
