"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ELLIE GOULDING","Love Me Like You Do",18696,94,770,-68,120.696,1.68,103,"9",1,18696,2216,120.696
2,"=","MAROON 5","Sugar",17308,39,-706,127,112.668,0.949,102,"17/61",1,18530,2244,117.81
3,"=","NATALIE LA ROSE","Somebody f/Jeremih",15843,192,1325,54,87.237,1.106,109,"15",3,15843,2141,87.237
4,"=","THE WEEKND","Earned It",15335,440,2803,68,95.781,3.137,64,"6",4,15335,2803,95.781
5,"=","TAYLOR SWIFT","Style",13095,-189,-2915,153,85.4,-0.914,108,"26",1,18488,3111,115.714
6,"=","ARIANA GRANDE","One Last Time",11862,153,327,53,76.374,1.007,75,"43",6,11862,2135,76.95
7,"=","JASON DERULO","Want To Want Me",11591,325,1731,161,69.818,2.531,45,"5",7,11591,4301,69.818
8,"=","MARK RONSON","Uptown Funk f/Bruno Mars",10808,-216,-1694,-48,77.481,0.084,164,"8",1,19386,3126,125.545
9,"=","FLO RIDA","GDFR f/Sage The Gemini",10722,152,1081,15,57.984,1.2,104,"14",9,10722,1433,57.984
10,"=","NICK JONAS","Chains",9532,128,527,63,54.625,0.589,102,"12",10,9532,1264,54.625
11,"+1","WALK THE MOON","Shut Up And Dance",9147,208,1760,-78,58.65,1.567,68,"2",11,9147,2103,58.65
12,"-1","ZEDD","I Want You To Know f/S. Gomez",9016,-8,-47,-75,52.424,0.552,59,"59",11,9109,3786,52.557
13,"=","ED SHEERAN","Thinking Out Loud",8415,-299,-2561,50,51.86,-0.868,137,"18",1,18914,3319,118.241
14,"=","TOVE LO","Talking Body",6550,69,561,-13,39.284,0.93,98,"20",14,6550,1043,39.284
15,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",6463,603,3568,228,45.595,4.791,20,"1/51",15,6463,3568,45.595
16,"-1","PITBULL","Time Of Our Lives f/Ne-Yo",6016,-105,-951,26,43.571,-0.544,146,"49",4,15799,2867,94.608
17,"=","TORI KELLY","Nobody Love",5343,-127,-263,-121,23.962,-0.86,72,"41",16,5612,1398,26.444
18,"=","MEGHAN TRAINOR","Dear Future Husband",5008,64,759,-7,23.801,0.407,34,"21",18,5008,1246,23.801
19,"+1","DAVID GUETTA","Hey Mama  f/Nicki Minaj",4899,210,1006,115,27.801,1.774,46,"7",19,4899,1023,27.801
20,"-1","SAM SMITH","Lay Me Down",4867,48,181,102,24.787,0.186,72,"44/60",18,4867,1008,24.788
21,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",4100,-161,-2134,222,19.688,-0.713,88,"25",6,11254,3932,65.756
22,"=","ECHOSMITH","Bright",4060,161,920,105,17.283,0.568,80,"40",22,4060,920,17.283
23,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3914,89,521,3,22.201,0.274,47,"27",23,3914,902,22.201
24,"+1","FIFTH HARMONY","Worth It f/Kid Ink",3395,57,527,-31,15.153,0.332,50,"24",24,3395,643,15.153
25,"-1","CALVIN HARRIS","Outside f/Ellie Goulding",3335,-258,-1696,-62,29.261,-1.38,124,"102",8,9077,1280,60.662
26,"=","VANCE JOY","Riptide",2668,-208,-1686,-38,15.097,-1.093,177,"67",18,4593,802,26.356
27,"+1","GEORGE EZRA","Budapest",2530,45,328,-2,9.697,0.157,52,"36",27,2530,440,9.697
28,"-1","LUNCHMONEY LEWIS","Bills",2448,-66,-109,-102,8.16,-0.222,60,"96",27,2565,672,9.683
29,"=","RYN WEAVER","OctaHate",2275,36,245,21,6.854,0.155,46,"114",29,2275,649,6.854
30,"=","SHEPPARD","Geronimo",2230,29,252,-8,8.917,0.158,63,"42",30,2230,732,8.917
31,"=","ANDY GRAMMER","Honey, I'm Good",2189,31,279,-42,8.922,0.11,57,"13",31,2189,321,8.922
32,"+1","FETTY WAP","Trap Queen",2023,101,429,45,13.135,0.613,25,"4",32,2023,506,13.135
33,"-1","CHRIS BROWN & TYGA","Ayo",1941,-93,-450,-79,7.802,-0.559,65,"101",27,2477,346,11.871
34,"=","NATE RUESS","Nothing Without Love",1884,10,47,-15,9.041,-0.156,21,"35",33,1884,1078,9.453
35,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1859,64,171,54,8.87,0.344,60,"167",35,1859,233,8.87
