"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SELENA GOMEZ","Same Old Love",18836,9,1330,2,120.08,0.406,119,"25/68",1,18836,1774,120.08
2,"=","JUSTIN BIEBER","Sorry",18436,-119,355,8,122.629,-0.673,82,"5",1,19494,3902,127.324
3,"=","ALESSIA CARA","Here",16683,30,1347,-9,98.427,0.163,177,"28",3,16683,1467,98.427
4,"=","ADELE","Hello",14368,-345,-1844,-137,100.673,-2.022,81,"4",1,19167,4705,124.831
5,"+1","THE WEEKND","In The Night",13289,190,1932,49,78.376,1.237,61,"34",5,13289,3011,78.376
6,"-1","MEGHAN TRAINOR","Like I'm Gonna Lose You",12939,-169,131,-146,75.908,-0.959,197,"20",5,13735,1275,83.171
7,"=","JUSTIN BIEBER","Love Yourself",11804,538,3691,334,82.315,2.992,39,"1",7,11804,3691,82.315
8,"+1","THE CHAINSMOKERS","Roses f/Rozes",10261,154,1869,34,59.138,1.322,107,"8",8,10261,1869,59.138
9,"+1","TWENTY ONE PILOTS","Stressed Out",10201,344,2201,232,63.112,2.542,58,"2",9,10201,2201,63.112
10,"-2","ELLIE GOULDING","On My Mind",9954,-586,-2317,-564,66.184,-2.759,117,"49",4,14332,3457,82.642
11,"=","DEMI LOVATO","Confident",8846,-52,245,-79,47.996,-0.447,103,"32",9,9049,1761,48.443
12,"=","ONE DIRECTION","Perfect",8595,-40,523,-49,42.5,-0.052,86,"30",10,8635,1211,42.552
13,"=","DAYA","Hide Away",8543,18,822,41,47.591,0.008,149,"15",12,8543,851,47.591
14,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",7293,149,1024,151,38.248,0.986,49,"11",14,7293,1989,38.248
15,"=","DRAKE","Hotline Bling",6873,-220,-578,-152,41.364,-1.024,120,"26",2,16016,2377,99.499
16,"+1","ADELE","When We Were Young",6144,250,1823,168,32.686,0.83,27,"22",16,6144,1823,32.686
17,"-1","TAYLOR SWIFT","Wildest Dreams",5895,-137,-734,-57,40.059,-0.921,138,"48",1,18848,3531,112.715
18,"=","DNCE","Cake By The Ocean",5850,123,933,63,27.768,0.541,104,"18",18,5850,933,27.768
19,"=","JUSTIN BIEBER","What Do You Mean?",5001,-136,-489,-136,44.223,-1.232,137,"21",1,18691,5900,114.523
20,"=","CHARLIE PUTH","One Call Away",4597,18,542,18,20.439,0.052,64,"13",20,4597,819,20.439
21,"=","GWEN STEFANI","Used To Love You",4310,-229,-467,-178,17.499,-0.797,75,"70",19,5224,1038,22.087
22,"+1","FLO RIDA","My House",4158,160,1058,172,19.775,1.18,85,"6",22,4158,1058,19.775
23,"-1","FALL OUT BOY","Irresistible f/Demi Lovato",4088,-7,268,-6,17.116,0.133,76,"64",22,4095,560,17.116
24,"=","JASON DERULO","Get Ugly",3365,108,524,82,14.094,0.372,30,"92",24,3365,1110,14.094
25,"+1","TAYLOR SWIFT","Out Of The Woods",3201,423,2451,350,21.181,1.97,9,"77",25,3201,2451,21.181
