"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Style",18472,"-16",305,"-69",115.714,"+0.169",75,"10",1,18488,3111,115.714
2,"=","MAROON 5","Sugar",17598,"+163",1398,"-50",108.304,"+0.685",69,"5",2,17598,2244,108.304
3,"=","ED SHEERAN","Thinking Out Loud",16896,"-158",-1230,"+85",104.969,"-1.449",104,"3",1,18914,3319,118.241
4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",16592,"-222",-1335,"-104",111.846,"-0.926",131,"1",1,19386,3126,125.545
5,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15723,"-61",42,"-97",91.463,"-0.765",113,"16",4,15799,2867,94.608
6,"=","ELLIE GOULDING","Love Me Like You Do",13560,"+290",2117,"-32",93.15,"+2.226",70,"2",6,13560,2216,93.15
7,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11253,"-1",262,"+58",65.155,"-0.257",55,"4",6,11254,3932,65.756
8,"+1","NATALIE LA ROSE","Somebody f/Jeremih",9199,"+233",1414,"+23",52.663,"+1.292",76,"12",8,9199,1500,52.663
9,"-1","CALVIN HARRIS","Outside f/Ellie Goulding",9046,"+25",387,"-1",59.552,"+0.892",91,"32",8,9046,1280,59.552
10,"=","ARIANA GRANDE","One Last Time",8569,"+141",1047,"-19",51.206,"+0.584",42,"24",10,8569,2135,51.206
11,"=","NICK JONAS","Chains",7448,"+74",564,"-14",42.148,"+0.023",69,"15",11,7448,1264,42.148
12,"=","ZEDD","I Want You To Know f/S. Gomez",7323,"+111",1251,"-159",44.997,"+0.318",26,"29",12,7323,3786,44.997
13,"+1","TAYLOR SWIFT","Blank Space",6924,"-38",-500,"+93",49.6,"-0.608",144,"22",1,18014,3248,118.647
14,"+1","ONE DIRECTION","Night Changes",6802,"+56",373,"+79",36.639,"+0.338",126,"45",14,6802,1221,36.639
15,"-2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6711,"-333",-2490,"+43",40.933,"-1.613",139,"77",6,10755,1413,68.631
16,"=","USHER","I Don't Mind f/Juicy J",5494,"-185",-720,"-158",26.901,"-1.410",104,"36",15,6241,911,35.105
17,"=","FLO RIDA","GDFR f/Sage The Gemini",5397,"+170",1260,"+80",28.299,"+0.923",71,"7",17,5397,1260,28.299
18,"+1","JASON DERULO","Want To Want Me",5086,"+388",2015,"-137",37.065,"+2.181",12,"18",18,5086,4301,39.538
19,"-1","KELLY CLARKSON","Heartbeat Song",4797,"+7",217,"-63",21.689,"+0.080",66,"30",18,4797,1093,21.689
20,"+1","TORI KELLY","Nobody Love",4567,"+76",650,"-17",20.748,"+0.144",39,"68",20,4567,1398,20.748
21,"+2","THE WEEKND","Earned It",4543,"+231",1572,"+48",34.117,"+2.119",31,"6",21,4543,1572,34.117
22,"=","VANCE JOY","Riptide",4323,"-28",196,"-74",21.604,"+0.022",144,"37",21,4351,802,21.604
23,"-3","NE-YO","She Knows f/Juicy J",4205,"-290",-1090,"-255",16.99,"-1.445",83,"59",17,5524,1028,24.954
24,"=","TOVE LO","Talking Body",3649,"+113",692,"+97",20.792,"+0.376",65,"26",24,3649,692,20.792
25,"+1","SAM SMITH","Lay Me Down",3026,"+63",197,"+27",14.127,"+0.385",39,"52",25,3026,1008,14.127
26,"-1","NICKI MINAJ","Truffle Butter f/Drake...",3024,"+10",108,"-12",17.071,"+0.052",62,"17",24,3024,577,17.071
27,"=","ELLA HENDERSON","Ghost",2331,"-249",-1764,"+34",13.441,"-0.899",191,"49",11,8217,1207,40.362
28,"+2","WALK THE MOON","Shut Up And Dance",2089,"+96",510,"+49",11.458,"+0.754",35,"8",28,2089,510,11.458
29,"-1","WHO IS FANCY","Goodbye",2070,"+30",360,"+13",10.392,"-0.101",35,"103",28,2070,427,10.511
30,"-1","IMAGINE DRAGONS","I Bet My Life",2058,"+28",115,"+7",8.305,"-0.010",75,"64",28,2058,436,8.503
31,"+1","ECHOSMITH","Bright",1928,"+14",288,"-28",8.503,"+0.158",47,"86",30,1928,405,8.503
32,"-1","LUNCHMONEY LEWIS","Bills",1905,"-30",273,"-54",8.672,"-0.025",27,"40",30,1935,672,8.697
33,"=","CHRIS BROWN & TYGA","Ayo",1670,"+21",222,"-33",8.185,"+0.308",32,"57",33,1670,341,8.185
34,"=","FIFTH HARMONY","Worth It f/Kid Ink",1367,"+53",323,"+8",6.578,"+0.344",17,"60",34,1367,418,6.578
35,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",1208,"+27",153,"+32",3.717,"-0.122",33,"311",35,1208,298,3.856
36,"=","SELENA GOMEZ","The Heart Wants What It Wants",1158,"-13",-207,"+25",7.805,"+0.187",135,"152",7,10523,2058,67.628
37,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1102,"+11",181,"-44",4.877,"-0.016",27,"310",37,1102,233,4.893
38,"=","CASH CASH","Surrender",1073,"+13",91,"-1",4.701,"+0.131",62,"479",37,1073,224,4.701
39,"+1","LIFE OF DILLON","Overload",1051,"+71",286,"+65",2.332,"+0.149",23,"382",39,1051,364,2.332
40,"-1","GEORGE EZRA","Budapest",1041,"+17",107,"+2",3.573,"+0.038",19,"63",39,1041,300,3.573
41,"=","ANDY GRAMMER","Honey, I'm Good",988,"+21",193,"-3",3.299,"+0.118",24,"13",40,988,196,3.299
42,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",941,"+104",423,"+92",6.618,"+0.916",13,"61",42,941,423,6.618
43,"+1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",885,"+56",222,"+14",7.732,"+0.417",14,"107",43,885,222,7.732
44,"-1","RYN WEAVER","OctaHate",881,"+50",228,"+35",2.521,"+0.209",13,"159",42,881,252,2.521
45,"=","CHARLI XCX","Doing It",732,"+8",-1,"-2",1.53,"+0.004",22,"--",43,743,126,1.561
46,"--","MEGHAN TRAINOR","Dear Future Husband",686,"--",639,"--",3.55,"--",1,"42",46,686,639,3.55
47,"+1","SHEPPARD","Geronimo",624,"+16",187,"-7",2.526,"+0.084",30,"34",47,624,194,2.526
48,"-1","KALIN & MYLES","Trampoline",599,"-11",-77,"-5",2.143,"-0.119",31,"115",41,784,333,3.136
49,"-3","JESSIE J","Masterpiece",590,"-59",-642,"+71",2.111,"-0.160",67,"91",29,1834,587,6.61
50,"-1","SIA","Elastic Heart f/The Weeknd...",581,"+6",116,"-9",5.028,"-0.236",6,"78",49,581,137,5.264
