"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","FLO RIDA","My House",18033,171,1379,-10,104.049,0.662,146,"3",1,18033,2285,104.049
2,"-1","TWENTY ONE PILOTS","Stressed Out",17871,-179,-1128,-156,119.113,-0.625,119,"6",1,19140,2702,124.646
3,"=","JUSTIN BIEBER","Love Yourself",17123,-42,-919,161,118.683,0.094,100,"7",1,19000,4103,124.28
4,"=","SELENA GOMEZ","Hands To Myself",14125,64,1071,-192,89.008,0.006,70,"20",4,14125,1952,89.008
5,"=","THE CHAINSMOKERS","Roses f/Rozes",13706,-177,-897,-158,74.047,-0.709,168,"18",3,14687,2023,83.872
6,"=","G-EAZY","Me Myself And I f/Bebe Rexha",12931,168,1444,-32,76.593,0.906,66,"14/82",6,12931,1836,76.593
7,"=","DNCE","Cake By The Ocean",12467,39,463,-20,76.73,0.468,165,"11",6,12467,1111,76.73
8,"+1","ZAYN","Pillowtalk",10306,52,802,-121,68.71,1.488,44,"15/75",8,10306,2441,68.71
9,"+1","RIHANNA","Work f/Drake",10254,178,1247,-2,63.565,0.826,46,"5/46",9,10254,3999,63.565
10,"-2","JUSTIN BIEBER","Sorry",10176,-318,-1791,-263,77.092,-2.744,143,"22",1,19494,3902,127.324
11,"+1","MIKE POSNER","I Took A Pill In Ibiza",9387,51,803,-133,56.558,-0.48,58,"8",11,9387,1578,57.038
12,"-1","CHARLIE PUTH","One Call Away",9356,-71,125,-215,49.908,0.436,125,"13",10,9491,931,49.908
13,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",7755,-36,-2,-100,43.519,-0.188,107,"47",13,7836,1193,44.484
14,"=","ELLIE GOULDING","Something In The Way You Move",7658,5,-37,-69,37.03,-0.23,65,"77",14,7731,1673,38.605
15,"+1","ZARA LARSSON & MNEK","Never Forget You",6334,112,765,-40,34.949,0.555,39,"16",15,6334,1534,34.949
16,"-1","THE WEEKND","In The Night",6296,-222,-1736,88,38.742,-1.206,122,"105",3,15760,3011,89.68
17,"=","LUKAS GRAHAM","7 Years",6081,91,1141,-122,30.94,0.956,56,"1",17,6081,1392,30.94
18,"=","DJ SNAKE","Middle f/Bipolar Sunshine",5651,106,625,-28,31.364,0.476,56,"29",17,5651,1239,31.364
19,"+1","MEGHAN TRAINOR","NO",5393,388,3463,-200,38.17,1.908,9,"4",18,5498,5498,44.373
20,"-1","FIFTH HARMONY","Work From Home",5303,174,1562,-163,29.111,0.964,16,"12",19,5303,4059,31.106
21,"=","TAYLOR SWIFT","New Romantics",4664,24,661,-228,22.915,0.415,18,"26",20,4664,2558,22.915
22,"=","ADELE","Hello",4062,-234,-887,-233,30.243,-1.666,142,"25",1,19167,4705,124.831
23,"+1","TROYE SIVAN","Youth",3893,128,453,115,13.709,0.609,70,"9",23,3893,660,13.709
24,"-1","RACHEL PLATTEN","Stand By You",3787,-85,-217,-99,16.946,-0.466,135,"33",19,4017,493,19.073
25,"=","ALESSIA CARA","Wild Things",3550,45,134,16,14.152,0.09,42,"60",24,3550,814,14.479
26,"=","JUSTIN BIEBER","Company",3524,169,1456,-151,16.545,0.67,14,"145",26,3524,2006,16.545
27,"=","SHAWN HOOK","Sound Of Your Heart",2879,111,293,174,9.584,0.366,63,"220",26,2879,576,9.584
28,"=","ZENDAYA","Something New f/Chris Brown",2562,-6,162,-74,10.61,-0.295,30,"102",27,2568,892,10.907
29,"=","GWEN STEFANI","Make Me Like You",2545,34,216,27,8.368,0.21,24,"51",29,2545,1040,8.368
30,"+1","NATHAN SYKES","Over And Over Again f/A.Grande",1871,2,29,-60,5.453,0.074,47,"212",30,1871,585,5.453
31,"+3","ARIANA GRANDE","Dangerous Woman",1781,306,1781,306,16.744,2.526,2,"2",31,1781,1781,16.744
32,"=","JAMES BAY","Let It Go",1781,8,150,-25,8.447,-0.02,21,"23",32,1781,885,8.467
33,"-3","ADELE","When We Were Young",1743,-310,-2756,16,7.552,-1.395,88,"42",11,8301,1962,41.764
34,"-1","KYGO","Stole The Show f/Parson James",1521,9,-150,-115,6.282,0.044,39,"126",33,1668,374,6.89
35,"=","ONE DIRECTION","History",1367,-72,-261,-67,4.264,-0.309,42,"125",31,1702,559,5.701
36,"=","NELLY","Die A Happy Man",1273,8,56,-24,4.099,0.011,21,"170",35,1273,555,4.305
37,"+1","RUTH B.","Lost Boy",1145,49,133,36,3.671,0.148,27,"41",37,1145,320,3.671
38,"-1","COLDPLAY","Adventure Of A Lifetime",1110,-59,-200,-52,3.955,-0.367,56,"43",35,1369,341,6.099
39,"=","ONE DIRECTION","Perfect",992,-18,-211,15,6.648,-0.099,147,"132",10,8635,1211,42.552
40,"=","PANIC! AT THE DISCO","Victorious",924,42,178,50,2.53,0.125,15,"120",39,924,273,2.53
41,"=","HAILEE STEINFELD","Rock Bottom f/DNCE",881,9,277,-61,3.199,-0.132,10,"537",39,881,560,3.331
42,"=","TORY LANEZ","Say It",765,-12,14,-38,1.631,-0.048,21,"107",40,791,285,2.097
43,"=","DUKE DUMONT","Ocean Drive",702,4,-29,26,2.106,0.028,28,"426",43,761,183,2.423
44,"+1","DILLON FRANCIS & KYGO","Coming Over f/James Hersey",654,16,209,-56,2.808,0.053,7,"1367",44,654,283,2.808
45,"-1","JASON DERULO","Get Ugly",598,-87,-465,78,2.596,-0.418,91,"151",19,4950,1110,19.08
46,"+1","MAJOR LAZER","Light It Up f/Nyla",589,26,53,3,2.688,0.075,11,"237",46,589,224,2.688
47,"+1","HALSEY","Colors",551,12,133,-27,1.466,-0.008,7,"305",47,551,304,1.521
48,"-2","JESS GLYNNE","Don't Be So Hard On Yourself",537,-29,-106,-35,0.709,-0.044,22,"--",44,648,173,0.83
49,"+1","SIA","Cheap Thrills",529,14,112,-10,1.485,-0.004,5,"190",49,529,158,1.489
50,"-1","FETTY WAP","Again",521,-11,-39,-7,2.109,-0.004,18,"136",46,609,149,2.167
