"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"+1","DRAKE The Motto f/Lil Wayne",1927,"-17",210,"-53",18.312,"-0.077",63,"26",26,1944,321,18.389
27,"-1","CHRIS BROWN Turn Up The Music",1919,"-142",-884,"-33",16.045,"-1.328",81,"56",17,4894,987,33.507
28,"=","DEMI LOVATO Give Your Heart A Break",1788,"+51",238,"+30",12.109,"+0.529",53,"65",27,1788,362,12.109
29,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1667,"+6",110,"-11",8.702,"-0.154",49,"--",27,1740,461,9.538
30,"=","HAVANA BROWN We Run The Night f/Pitbull",1620,"-12",136,"-50",11.867,"+0.115",70,"105",27,1632,237,11.867
31,"=","NEON HITCH F U Betta",1340,"+20",134,"-3",4.246,"-0.089",49,"567",30,1340,215,4.335
32,"=","CHRIS RENE Young Homie",1307,"+35",162,"+28",4.926,"+0.148",42,"124",32,1307,213,4.926
33,"=","RIHANNA Talk That Talk f/Jay Z",1151,"-27",-367,"+84",7.303,"-0.111",75,"92",24,2226,339,12.882
34,"=","HOT CHELLE RAE Honestly",885,"+10",114,"-16",3.41,"+0.141",21,"294",34,885,284,3.41
35,"=","DAVID GUETTA Titanium f/Sia",881,"+9",389,"-108",6.187,"-0.126",14,"72",35,881,497,6.313
36,"=","USHER Climax",847,"-6",-45,"-29",3.112,"+0.011",35,"36",34,905,348,3.895
37,"=","CHRISTINA PERRI A Thousand Years",795,"-45",-224,"-9",3.945,"-0.298",108,"54",23,2055,280,9.423
38,"+1","RIHANNA Where Have You Been",693,"+130",493,"+82",7.459,"+0.919",7,"175",38,693,493,7.459
39,"-1","WALLPAPER F**king Best Song Everrr",684,"-63",-223,"-68",2.506,"-0.373",37,"--",34,908,262,3.847
40,"=","SEAN PAUL She Doesn't Mind",544,"-4",-5,"-8",1.956,"-0.036",42,"244",38,560,158,2.09
41,"=","DEV & ENRIQUE IGLESIAS Naked",497,"-29",-132,"-1",4.691,"-0.270",92,"--",28,1524,318,8.497
42,"=","MADONNA Girl Gone Wild",493,"-10",9,"-21",1.096,"-0.079",21,"575",39,537,245,1.342
43,"=","RIHANNA Birthday Cake",473,"-3",41,"-18",1.686,"+0.004",21,"44",41,476,116,1.686
44,"=","NEON TREES Everybody Talks",432,"+26",160,"+12",1.286,"+0.154",13,"53",44,432,160,1.286
45,"=","KIRKO BANGZ Drank In My Cup",393,"-2",59,"-40",3.072,"-0.099",19,"75",42,400,184,3.45
46,"+1","JASON MRAZ I Won't Give Up",294,"+18",89,"-8",1.299,"-0.003",7,"--",46,294,129,1.302
47,"+1","NICKI MINAJ Right By My Side f/Chris Bro...",256,"+4",44,"-9",0.935,"-0.023",7,"133",47,256,92,0.958
48,"+2","COLDPLAY Paradise",253,"+9",57,"-1",1.384,"+0.060",32,"57",38,892,255,2.679
49,"-3","FAR EAST MOVEMENT Live My Life f/Justin ...",253,"-30",-92,"-47",0.714,"-0.213",31,"586",43,418,80,1.436
50,"--","THE CAB La La",239,"--",5,"--",0.311,"--",16,"619",46,240,82,0.356
