"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","PITBULL","Timber f/Ke$ha",16192,-103,18,55,109.504,-0.614,113,"7",1,16901,2001,117.778
2,"=","ONEREPUBLIC","Counting Stars",15762,-137,99,-143,111.397,-0.538,115,"15/50",1,16524,2609,113.696
3,"=","KATY PERRY","Dark Horse",15129,369,2780,102,105.95,2.182,74,"1",3,15129,2780,105.95
4,"=","ELLIE GOULDING","Burn",14608,47,1464,-150,94.66,0.099,121,"28",3,14608,1623,94.66
5,"=","ONE DIRECTION","Story Of My Life",12288,123,1429,-98,81.872,0.539,97,"20",5,12288,1527,81.872
6,"=","EMINEM","The Monster f/Rihanna",11704,-316,-2345,100,83.132,-2.192,98,"26",1,16414,2904,117.022
7,"=","LORDE","Team",10437,142,1379,36,72.91,1.199,73,"11",7,10437,1379,72.91
8,"+1","A GREAT BIG WORLD","Say Something w/C. Aguilera",9686,106,952,46,61.152,0.648,74,"5/90",8,9686,1506,61.152
9,"-1","PASSENGER","Let Her Go",9666,-11,-5,-50,57.781,-0.212,128,"3",7,9695,1223,59.781
10,"+1","BASTILLE","Pompeii",8107,166,1112,102,55.39,1.181,88,"8",10,8107,1112,55.39
11,"-1","ZEDD","Stay The Night f/H. Williams",8099,-393,-1596,-315,54.611,-1.655,128,"67",5,10105,1238,64.483
12,"+1","JASON DERULO","Talk Dirty f/2 Chainz",7367,305,2775,39,50.18,1.426,37,"4",12,7367,2775,50.18
13,"-1","LADY GAGA","Do What U Want f/R. Kelly",6805,-535,-2408,-392,30.809,-2.948,98,"88",7,9983,1408,60.79
14,"=","BRUNO MARS","Young Girls",6347,144,653,82,34.281,0.331,53,"23",14,6347,938,34.281
15,"=","JOHN NEWMAN","Love Me Again",6198,62,606,20,35.428,0.412,123,"29",15,6198,697,35.428
16,"=","MILEY CYRUS","Adore You",5410,81,673,-8,26.048,0.212,40,"19",16,5410,1542,26.048
17,"=","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",4949,-300,-1184,-98,24.845,-1.256,143,"48",12,7258,764,39.457
18,"=","BEYONCE","XO",4782,-177,-315,-153,24.288,-0.86,46,"60",16,5121,1464,29.475
19,"=","CASH CASH","Take Me Home f/Bebe Rexha",4330,98,1050,-24,27.283,0.502,79,"99",19,4330,1074,27.283
20,"=","DEMI LOVATO","Neon Lights",4182,77,501,84,23.159,0.67,68,"43",20,4182,671,23.159
21,"+1","PHARRELL WILLIAMS","Happy",4121,281,2145,35,35.152,2.087,17,"2",21,4121,2145,35.152
22,"-1","ZENDAYA","Replay",4014,15,296,2,15.201,0.212,110,"52",20,4014,472,15.201
23,"+1","CALVIN HARRIS","Thinking About You",3387,78,355,102,21.334,0.007,95,"192",23,3387,605,21.334
24,"-1","SARA BAREILLES","Brave",3348,18,212,-12,17.721,0.019,156,"30",21,3348,380,19.453
25,"=","AVICII","Hey Brother",3237,51,681,-67,18.873,0.423,61,"24",25,3237,748,18.873
26,"+1","ALOE BLACC","The Man",2991,235,1628,34,18.745,1.516,13,"6",26,2991,1628,18.745
27,"-1","SHAKIRA F/RIHANNA","Can't Remember To Forget You",2840,16,443,-89,16.378,0.06,22,"34",26,2840,1848,20.193
28,"=","THE 1975","Chocolate",2708,46,381,31,12.132,0.207,72,"128",26,2708,389,12.132
29,"=","AMERICAN AUTHORS","Best Day Of My Life",2376,101,451,69,11.89,0.494,57,"178",29,2376,465,11.89
30,"+1","KID INK","Show Me f/Chris Brown",1726,63,592,-9,12.192,0.503,30,"36",30,1726,601,12.192
31,"-1","MARTIN GARRIX","Animals",1691,13,280,-11,14.738,0.125,65,"54",30,1691,402,14.738
32,"=","MKTO","Classic",1404,33,186,24,3.917,0.09,65,"116",32,1404,186,3.917
33,"=","CHRIS WALLACE","Keep Me Crazy",1349,-10,-7,-25,3.214,0.002,153,"--",31,1371,138,3.214
34,"+1","NAUGHTY BOY","La La La f/Sam Smith",1181,67,234,44,4.113,0.042,23,"--",34,1181,389,4.113
35,"-1","NONONO","Pumpin Blood",1138,1,57,-22,4.281,-0.047,56,"--",34,1138,237,4.402
36,"=","BEYONCE","Drunk In Love f/Jay Z",937,44,353,16,5.018,0.368,16,"14",36,937,353,5.018
37,"+1","DJ SNAKE & LIL JON","Turn Down For What",872,15,169,11,3.903,0.007,16,"21",37,872,353,3.903
38,"-1","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",869,7,302,-47,4.308,-0.131,14,"--",37,869,349,4.439
39,"=","CAMRYN","LoveSick",715,14,39,11,0.785,-0.003,42,"--",39,715,125,0.944
40,"+2","JOHN LEGEND","All Of Me",631,46,393,5,4.979,0.419,6,"10",40,631,393,4.979
41,"=","DAUGHTRY","Waiting For Superman",621,26,191,21,1.964,0.067,15,"94",41,621,191,1.964
42,"-2","FRAY","Love Don't Die",591,-12,19,-25,2.051,-0.013,30,"49",40,603,64,2.064
43,"=","PANIC! AT THE DISCO","Miss Jackson f/Lolo",507,2,1,1,1.352,0.04,27,"214",43,513,83,1.352
44,"=","ICONA POP","Just Another Night",378,22,150,-1,0.716,0.05,3,"--",44,378,151,0.716
45,"+3","KARMIN","I Want It All",335,42,251,39,0.746,0.063,2,"--",45,335,251,0.746
46,"-1","DISCLOSURE","Latch f/Sam Smith",318,18,147,-9,3.696,0.024,2,"175",45,318,156,3.696
47,"-1","COLBY O'DONIS","State Of Mind",301,2,1,4,0.532,0.01,5,"--",46,302,1,0.532
48,"-1","MIKE WILL MADE-IT","23 f/Miley Cyrus/Wiz Khalifa..",274,-22,-124,-12,1.144,-0.134,24,"80",45,472,64,2.724
49,"=","MIKE POSNER","Top Of The World f/Big Sean",271,14,48,6,0.901,-0.002,2,"--",49,271,48,0.903
50,"=","SOMO","Ride",253,-2,7,-1,0.573,-0.028,2,"81",50,255,8,0.601
