"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","PHARRELL WILLIAMS","Happy",17060,"-52",-36,"-71",119.932,"+0.057",79,"1",1,17173,2414,120.293
2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15652,"+33",778,"-246",101.648,"+0.834",99,"7/24",2,15652,2775,101.648
3,"=","JOHN LEGEND","All Of Me",15267,"+129",1562,"-106",110.678,"+1.125",68,"2",3,15267,2520,110.678
4,"=","KATY PERRY","Dark Horse",14504,"-31",-471,"+171",107.559,"-0.026",136,"4",1,17515,2780,123.167
5,"=","LORDE","Team",13173,"-67",-1478,"+187",89.639,"+0.065",135,"28",1,16451,1641,108.342
6,"=","BASTILLE","Pompeii",12650,"-193",-1578,"-20",85.957,"-0.837",150,"10",3,15079,1804,100.897
7,"=","DEMI LOVATO","Neon Lights",9256,"+87",500,"+49",54.454,"+1.026",130,"62",7,9256,967,54.454
8,"+1","AMERICAN AUTHORS","Best Day Of My Life",9032,"+115",841,"+54",56.25,"+0.992",119,"13",8,9032,1116,56.25
9,"-1","ALOE BLACC","The Man",8996,"+36",473,"-16",43.131,"+0.006",75,"8",8,8996,1722,43.362
10,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",8365,"+61",841,"-121",54.349,"+0.411",43,"11",10,8365,2024,54.349
11,"=","AVICII","Hey Brother",8119,"+13",421,"-7",49.15,"-0.053",123,"17",10,8119,816,49.203
12,"+1","MARTIN GARRIX","Animals",7029,"+95",605,"+105",42.944,"+0.280",127,"26",12,7029,993,42.944
13,"+1","THE CHAINSMOKERS","#Selfie",6153,"-20",331,"-112",28.948,"-0.145",49,"12",13,6173,1709,33.093
14,"+1","NAUGHTY BOY","La La La f/Sam Smith",5990,"+135",695,"+65",32.727,"+1.292",85,"47",14,5990,697,32.727
15,"+1","PARAMORE","Ain't It Fun",5747,"+84",774,"+11",34.456,"+0.702",58,"23",15,5747,978,34.456
16,"+1","RIXTON","Me And My Broken Heart",4973,"+113",1103,"-120",26.712,"+0.673",36,"53",16,4973,1397,26.712
17,"+1","CASH CASH","Take Me Home f/Bebe Rexha",4491,"-339",-1712,"-267",26.26,"-1.707",141,"99",13,6726,1074,37.25
