"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","PHARRELL WILLIAMS","Happy",17083,156,1044,-30,119.946,0.832,64,"1",1,17083,2414,119.946
2,"+1","KATY PERRY","Dark Horse",16217,131,-101,441,117.457,0.493,121,"4",1,17515,2780,123.167
3,"-1","LORDE","Team",15867,-221,-515,-347,106.131,-1.008,120,"12",1,16451,1641,108.342
4,"=","BASTILLE","Pompeii",15061,-17,244,-33,99.514,-0.369,135,"8",3,15079,1804,100.897
5,"=","JASON DERULO","Talk Dirty f/2 Chainz",13661,81,575,66,88.975,0.311,84,"5/18",5,13661,2775,88.975
6,"=","JOHN LEGEND","All Of Me",11337,282,2056,-123,81.35,1.457,53,"2",6,11337,2520,81.35
7,"=","ONEREPUBLIC","Counting Stars",8701,-74,-568,59,67.409,-0.808,162,"19",1,16524,2609,113.696
8,"=","ALOE BLACC","The Man",8267,80,486,62,42.646,0.599,60,"6",8,8267,1722,42.646
9,"=","DEMI LOVATO","Neon Lights",8148,43,836,-57,44.892,0.618,115,"35",9,8148,967,44.892
10,"=","AMERICAN AUTHORS","Best Day Of My Life",7419,26,647,-198,44.206,0.493,104,"15",10,7419,1116,44.206
11,"=","ELLIE GOULDING","Burn",7281,-62,-472,-74,48.397,-0.497,168,"44",2,14810,1623,95.425
12,"=","AVICII","Hey Brother",7226,87,540,40,43.657,0.258,108,"11",12,7226,816,43.657
13,"=","BEYONCE","Drunk In Love f/Jay Z",7003,-92,97,-206,39.594,-0.263,63,"20",12,7095,1663,41.601
14,"=","CASH CASH","Take Me Home f/Bebe Rexha",6721,66,145,149,37.185,0.302,126,"69",14,6721,1074,37.25
15,"=","ONE DIRECTION","Story Of My Life",6043,-206,-1661,283,39.917,-0.994,144,"24",3,12896,1527,82.164
16,"+1","MARTIN GARRIX","Animals",5974,132,492,118,37.284,0.451,112,"16",16,5974,993,37.284
17,"+2","JUSTIN TIMBERLAKE","Not A Bad Thing",5885,197,1712,-69,38.697,1.402,28,"13",17,5885,2024,38.697
18,"=","EMINEM","The Monster f/Rihanna",5798,-1,210,120,42.033,0.132,145,"59",1,16414,2904,117.022
19,"-3","BRUNO MARS","Young Girls",5500,-435,-2314,-283,31.574,-2.025,100,"78",8,8405,938,46.994
20,"=","THE CHAINSMOKERS","#Selfie",5113,106,1295,-210,32.047,0.797,34,"7",20,5113,1709,32.047
21,"=","NAUGHTY BOY","La La La f/Sam Smith",4608,98,653,41,22.624,0.595,70,"21",21,4608,697,22.624
22,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",4151,-174,-1316,28,24.945,-0.792,121,"26",7,10605,1506,64.936
23,"=","PARAMORE","Ain't It Fun",3990,94,872,-42,24.616,0.839,43,"28",23,3990,914,24.616
24,"=","KID INK","Show Me f/Chris Brown",3840,54,187,78,19.125,0.055,77,"32",23,3840,644,21.33
25,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3182,-188,-833,-106,13.619,-0.953,69,"43",20,4182,1848,20.539
26,"=","MKTO","Classic",3025,-2,437,-62,11.962,0.299,112,"37",26,3027,570,11.962
27,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2838,21,306,-14,12.458,0.112,47,"39",27,2838,512,12.458
