"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN Call Me Maybe",14277,138,1442,-149,109.221,0.979,93,"1",1,14277,1711,109.221
2,"=","GOTYE Somebody That I Used To Know",13693,-61,-343,-110,102.731,-0.805,103,"3",1,14242,2018,106.819
3,"=","MAROON 5 Payphone f/Wiz Khalifa",12341,265,1150,42,87.576,0.914,57,"5",3,12341,3415,87.576
4,"=","ONE DIRECTION What Makes You Beautiful",11756,34,-75,27,80.377,0.368,104,"10",3,11838,1579,80.377
5,"=","NICKI MINAJ Starships",10716,-233,-883,-147,78.246,-1.344,119,"23/43",3,12071,1834,87.938
6,"=","FUN. We Are Young f/Janelle Monae",9926,-143,-1676,40,73.166,-0.905,111,"17",1,14439,2738,110.772
7,"=","FLO RIDA Wild Ones f/Sia",8771,-75,-605,60,69.46,-0.866,129,"11",2,12595,1940,93.589
8,"=","RIHANNA Where Have You Been",8046,83,879,-88,63.998,0.856,58,"7",8,8046,1884,63.998
9,"=","WANTED Glad You Came",7680,-68,-654,72,59.368,-0.74,156,"30",1,13712,1363,101.962
10,"=","JUSTIN BIEBER Boyfriend",7641,25,230,-15,51.006,0.322,78,"9",9,7937,4726,51.492
11,"=","USHER Scream",7613,95,230,48,52.502,0.325,47,"14",9,7613,2323,52.502
12,"=","KARMIN Broken Hearted",7320,11,108,-45,45.567,-0.456,114,"16",10,7320,936,47.276
13,"=","ELLIE GOULDING Lights",6629,119,585,53,45.338,0.84,123,"12",13,6629,786,45.338
14,"=","KATY PERRY Wide Awake",6139,176,1450,-87,45.86,1.865,21,"4",14,6139,2824,45.86
15,"=","PITBULL Back In Time",5902,78,309,83,38.001,0.433,75,"6",14,5902,925,38.001
16,"=","DAVID GUETTA Titanium f/Sia",5625,64,672,-62,38.823,0.579,65,"13",16,5625,987,38.823
17,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",5253,124,494,23,33.598,0.719,43,"26",17,5253,1441,33.598
18,"-1","TRAIN Drive By",5251,-198,-707,-185,31.487,-1.016,149,"21",13,6123,601,36.311
19,"=","KATY PERRY Part Of Me",4618,-134,-672,-57,32.543,-1.389,120,"54",3,12039,3625,78.553
20,"=","DEMI LOVATO Give Your Heart A Break",3835,27,159,-10,27.173,0.674,104,"29",20,3835,665,27.173
21,"+1","ADELE Rumour Has It",3482,-65,-1072,99,24.823,-0.306,100,"48",8,8497,1514,56.313
22,"-1","CALVIN HARRIS Feel So Close",3423,-156,-871,-67,24.143,-0.857,124,"32",7,8145,1329,55.352
23,"=","ONE DIRECTION One Thing",3232,128,781,-14,17.904,0.497,37,"39",23,3232,975,17.904
24,"=","CALVIN HARRIS Let's Go f/Ne-Yo",3161,83,549,32,23.805,0.49,45,"57",23,3161,836,23.805
25,"=","HAVANA BROWN We Run The Night f/Pitbull",2978,51,138,8,23.285,0.291,121,"42",24,2978,278,23.285
26,"=","RITA ORA How We Do (Party)",2699,54,170,9,14.944,0.23,47,"85",25,2699,620,14.944
27,"=","B.O.B Both Of Us f/Taylor Swift",1852,33,498,-38,10.762,0.441,30,"51",27,1852,536,10.762
28,"=","KIRKO BANGZ Drank In My Cup",1815,4,59,-44,9.679,0.114,70,"68",28,1815,312,9.679
29,"=","THE WANTED Chasing The Sun",1622,20,156,-27,12.023,-0.051,39,"72",29,1622,423,12.074
30,"=","NEON TREES Everybody Talks",1590,26,202,-20,9.013,0.163,64,"24",30,1590,240,9.013
31,"=","GROUPLOVE Tongue Tied",1357,-7,95,-37,8.64,0.164,49,"56",31,1364,284,8.64
32,"=","CHER LLOYD Want U Back",1314,36,299,-27,7.929,0.28,31,"64",32,1314,345,7.929
33,"+1","JASON MRAZ I Won't Give Up",1225,42,166,36,6.042,0.291,58,"28",33,1225,210,6.042
34,"-1","DRAKE The Motto f/Lil Wayne",1203,0,-67,15,13.865,0.255,114,"49",25,2047,321,19.147
35,"=","COLDPLAY Paradise",922,-2,-11,-19,5.848,-0.044,83,"55",35,943,255,5.988
36,"=","OUTASIGHT Now Or Never",855,13,129,-2,2.563,0.065,33,"--",36,855,206,2.563
37,"=","SAMMY ADAMS Only One",794,9,121,-16,3.633,0.23,24,"--",37,794,230,3.633
