"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ADELE","Hello",18337,"+303",3005,"-241",120.179,"+1.312",33,"1",1,18337,4705,120.179
2,"+1","DRAKE","Hotline Bling",15923,"-52",649,"-104",98.764,"-0.735",72,"10",2,15975,2377,99.499
3,"-1","SHAWN MENDES","Stitches",15923,"-249",-1142,"-136",103.007,"-1.608",187,"19",1,17999,2130,108.715
4,"=","TAYLOR SWIFT","Wildest Dreams",14904,"-242",-679,"-117",92.39,"-1.642",90,"29",1,18848,3531,112.715
5,"=","SELENA GOMEZ","Same Old Love",12688,"+238",1278,"+168",76.478,"+0.839",71,"7",5,12688,1774,76.478
6,"=","ELLIE GOULDING","On My Mind",12411,"+112",654,"-1",72.977,"+1.132",69,"27",5,12411,3457,72.977
7,"=","ALESSIA CARA","Here",11858,"+75",916,"-48",73.103,"+0.190",129,"17",7,11858,1451,73.103
8,"=","ELLE KING","Ex's and Oh's",11776,"+10",481,"-103",69.839,"-0.131",103,"4",7,11776,1468,70.342
9,"=","THE WEEKND","The Hills",11374,"-205",-1208,"+119",69.751,"-1.404",115,"13",2,17451,2705,105.256
10,"=","JUSTIN BIEBER","Sorry",11031,"+339",2082,"+92",76.012,"+2.554",34,"2",10,11031,3902,76.012
11,"=","JUSTIN BIEBER","What Do You Mean?",10414,"-200",-994,"-35",77.919,"-1.455",89,"9",1,18691,5900,114.523
12,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",9731,"+129",1031,"-14",54.042,"+0.759",149,"8",12,9731,1248,54.042
13,"=","ARIANA GRANDE","Focus",7699,"+42",500,"-28",40.413,"-0.316",26,"24",13,7699,5117,41.273
14,"=","DEMI LOVATO","Confident",7634,"+39",420,"+15",37.184,"-0.036",55,"22",13,7634,1761,37.894
15,"=","X AMBASSADORS","Renegades",6077,"-363",-2445,"-35",29.058,"-1.290",107,"64",8,9986,1573,48.866
16,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5744,"-65",-91,"-81",28.348,"-0.605",56,"55",16,5917,1343,29.88
17,"=","R. CITY","Locked Away f/Adam Levine",5721,"-31",-230,"+130",37.849,"-0.651",138,"73",1,17400,2155,103.625
18,"=","ONE DIRECTION","Perfect",5339,"+127",1071,"-38",25.328,"+0.469",38,"12",18,5339,1185,25.328
19,"+1","DAYA","Hide Away",5206,"+61",635,"-34",24.441,"+0.644",101,"43",19,5206,669,24.441
20,"-1","FETTY WAP","679 f/Remy Boyz...",5197,"-4",394,"-80",28.312,"+0.127",80,"26",19,5201,769,28.312
21,"+1","THE WEEKND","In The Night",5169,"+397",3011,"+36",38.869,"+2.318",13,"86",21,5169,3011,38.869
22,"-1","ONE DIRECTION","Drag Me Down",4760,"-177",-1449,"+67",30.902,"-0.522",117,"33",5,10402,3358,53.211
23,"=","5 SECONDS OF SUMMER","Hey Everybody!",3471,"-7",362,"-13",12.566,"+0.046",45,"208",23,3478,1074,12.566
24,"=","THE CHAINSMOKERS","Roses f/Rozes",3383,"+127",911,"+58",16.228,"+0.508",59,"39",24,3383,911,16.228
25,"=","GWEN STEFANI","Used To Love You",3371,"+125",840,"-23",13.7,"+0.669",27,"28",25,3371,1038,13.7
26,"=","DNCE","Cake By The Ocean",3131,"+2",287,"+3",12.052,"-0.024",56,"108",24,3131,578,12.146
27,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2549,"-190",-1310,"+206",22.793,"-0.743",122,"92",14,7390,1033,48.997
28,"=","FALL OUT BOY","Irresistible f/Demi Lovato",2333,"+13",348,"-66",10.365,"-0.091",28,"241",28,2333,560,10.456
29,"=","HALSEY","New Americana",1747,"+2",124,"-20",6.15,"+0.003",59,"169",29,1747,363,6.347
30,"=","NELLY","The Fix f/Jeremih",1658,"+37",312,"-11",6.677,"+0.145",39,"95",30,1658,341,6.677
31,"=","TWENTY ONE PILOTS","Stressed Out",1630,"+124",700,"+30",7.081,"+0.463",10,"61",31,1630,700,7.081
32,"=","CHARLIE PUTH","One Call Away",1498,"+41",340,"-49",8.187,"+0.376",16,"66",32,1498,506,8.187
33,"+2","FLO RIDA","My House",1386,"+12",114,"-31",4.014,"+0.050",37,"42",33,1386,246,4.014
34,"+2","TORI KELLY","Hollow",1383,"+50",362,"-14",4.541,"+0.112",17,"556",34,1383,501,4.541
35,"-2","NICO & VINZ","That's How You Know f/B. Rexha",1381,"-43",-86,"-42",3.712,"-0.137",98,"315",32,1468,160,3.918
36,"-2","MACKLEMORE & RYAN LEWIS","Downtown",1333,"-43",-514,"+119",5.927,"-0.241",90,"65",8,8714,3957,42.27
37,"=","SHAGGY","Only Love f/Pitbull",1329,"+9",53,"-5",6.914,"-0.009",57,"470",37,1329,233,6.923
38,"+2","PENTATONIX","Can't  Sleep Love",1244,"-5",59,"-13",3.746,"-0.045",48,"--",37,1249,266,4.136
39,"+2","CHRIS BROWN","Zero",1210,"+12",64,"-12",5.016,"-0.137",29,"145",39,1210,374,5.497
40,"-1","AUDIEN","Something Better f/Lady A.",1148,"-136",-821,"-76",3.423,"-0.366",68,"155",28,2067,402,7.381
41,"-3","CONRAD SEWELL","Hold Me Up",1139,"-159",-1200,"-16",2.837,"-0.652",57,"423",24,3032,1607,17.024
42,"+1","SIA","Alive",1014,"+26",23,"+41",2.786,"+0.065",50,"83",41,1029,408,3.071
43,"+1","RACHEL PLATTEN","Stand By You",985,"+30",157,"+7",4.125,"+0.149",26,"84",43,985,157,4.125
44,"-2","JESS GLYNNE","Hold My Hand",898,"-143",-671,"-13",5.161,"-0.334",138,"149",25,2619,276,12.036
45,"=","TINASHE","Player f/Chris Brown",868,"+22",91,"+13",6.056,"+0.161",10,"386",45,907,316,6.431
46,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",841,"+22",57,"+13",1.893,"+0.015",43,"35",45,841,86,1.905
47,"=","POST MALONE","White Iverson",827,"+35",198,"+33",4.105,"+0.201",10,"41",47,827,198,4.105
48,"=","TOVE LO","Moments",765,"-26",-92,"-5",2.043,"-0.030",36,"663",43,956,408,3.05
49,"--","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",713,"--",698,"--",5.731,"--",1,"37",49,713,698,5.731
50,"-1","DAWIN","Dessert",671,"+10",92,"-12",4.181,"+0.049",3,"219",49,671,117,4.181
