"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",15154,"-56",-372,"-68",94.538,"-0.038",96,"25",1,15543,2024,97.949
2,"+1","PARAMORE","Ain't It Fun",13921,"+39",904,"-201",82.207,"-0.011",111,"13",2,13921,1853,82.218
3,"-1","JOHN LEGEND","All Of Me",13817,"-269",-1672,"-116",99.468,"-1.201",121,"9",1,17233,2520,121.78
4,"=","IGGY AZALEA","Fancy f/Charlie XCX",13570,"+267",2058,"-103",90.541,"+2.108",70,"2",4,13570,2440,90.541
5,"=","DJ SNAKE & LIL JON","Turn Down For What",11252,"+183",917,"+93",68.768,"+1.046",131,"7",5,11252,1490,68.768
6,"=","RIXTON","Me And My Broken Heart",10889,"+157",681,"+78",57.486,"+0.158",89,"20",6,10889,1397,57.493
7,"=","ED SHEERAN","Sing",10414,"+2",95,"-68",56.385,"-0.664",52,"16",6,10414,2778,57.807
8,"=","JASON DERULO","Talk Dirty f/2 Chainz",9857,"-285",-2107,"+154",67.131,"-1.305",152,"50/74",1,16827,2775,114.964
9,"=","CALVIN HARRIS","Summer",9821,"+282",1471,"+95",68.889,"+1.420",70,"11",9,9821,1521,68.889
10,"=","ARIANA GRANDE","Problem f/Iggy Azalea",9476,"+385",1852,"+177",66.137,"+2.559",30,"1",10,9476,2439,66.137
11,"=","KATY PERRY","Birthday",8516,"+111",540,"+44",50.375,"+0.328",54,"33",11,8516,2209,50.375
12,"=","NICO & VINZ","Am I Wrong",7960,"+219",1212,"+73",47.256,"+1.630",59,"3",12,7960,1267,47.256
13,"+1","MKTO","Classic",7272,"+70",597,"+17",38.94,"-0.036",180,"23",13,7272,682,38.976
14,"-1","AMERICAN AUTHORS","Best Day Of My Life",7212,"-413",-2345,"-144",37.912,"-1.559",172,"39",4,11803,1116,61.737
15,"=","NAUGHTY BOY","La La La f/Sam Smith",6326,"-270",-1829,"-63",30.732,"-1.262",138,"43",10,8642,984,45.102
16,"=","PHARRELL WILLIAMS","Happy",6258,"-161",-1353,"+31",37.286,"-0.517",132,"8",1,17173,2414,120.293
17,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5528,"-63",-121,"-79",23.178,"-0.302",67,"15",17,5675,1186,24.087
18,"+1","DISCLOSURE","Latch f/Sam Smith",5340,"+107",884,"-30",37.262,"+1.007",117,"14",18,5340,960,37.262
19,"+1","MAGIC!","Rude",5231,"+189",1186,"+44",36.894,"+1.423",44,"4",19,5231,1186,36.894
