"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13444,13,-410,26,88.449,-0.081,102,"4",1,14238,2184,95.493
2,"+1","BRUNO MARS It Will Rain",12521,41,-184,31,74.744,0.188,94,"7",2,12856,2024,78.935
3,"-1","KATY PERRY The One That Got Away",12486,2,-112,-61,70.741,0.434,90,"8",2,12625,1631,75.028
4,"=","LMFAO Sexy And I Know It",10558,-44,-161,-46,64.759,-0.18,131,"2",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10172,-20,-45,-93,64.956,0.017,102,"5",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9247,-42,-192,21,56.991,-0.935,131,"29",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8117,-108,-102,-156,54.502,-0.885,190,"16",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7290,20,-43,5,36.86,-0.132,135,"30",8,7379,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6589,17,11,-37,40.658,0.03,180,"20",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6014,-70,-325,-47,30.435,-0.403,89,"26",10,6640,1264,34.118
11,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5908,-9,-13,-47,38.134,-0.402,205,"47",4,11548,1097,70.438
12,"=","ADELE Someone Like You",5718,-82,-235,-102,40.569,-0.62,151,"12",2,13563,2614,91.686
13,"+1","ADELE Set Fire To The Rain",5555,149,500,69,33.65,0.759,41,"3",13,5555,1581,33.65
14,"-1","KELLY CLARKSON Mr. Know It All",5371,-67,-167,7,26.634,-0.303,123,"44",11,6408,1093,34.137
15,"=","JESSIE J Domino",5190,39,210,-1,29.853,0.292,111,"18",15,5190,769,30.063
16,"+1","GAVIN DEGRAW Not Over You",5089,49,36,27,24.109,0.062,133,"21",15,5190,547,25.648
17,"-1","LADY GAGA Marry The Night",5039,-40,-185,-62,26.314,-0.453,57,"41",14,5499,1570,30.701
18,"=","J. COLE Workout",4703,30,-5,-24,30.38,0.076,73,"15",18,4740,659,32.034
19,"=","DRAKE Headlines",4618,15,53,-17,29.445,-0.307,81,"28",17,4618,754,30.781
20,"=","RIHANNA You Da One",3959,65,-30,70,22.887,0.135,55,"24",19,4063,3394,36.963
21,"+1","JAY Z & KANYE WEST N***** In Paris",3882,38,31,0,29.021,0.055,60,"6",21,3934,785,30.874
22,"-1","BREATHE CAROLINA Blackout",3875,25,72,-30,18.2,0.234,133,"38",21,3875,498,20.033
23,"=","DEV In The Dark",3528,17,67,80,25.698,-0.189,160,"128",8,8037,1224,51.486
24,"=","HOT CHELLE RAE I Like It Like That f/New...",3526,20,8,14,15.838,0.21,97,"31",23,3602,535,16.585
25,"=","OUTASIGHT Tonight Is The Night",2932,-7,15,-22,14.361,-0.105,65,"49",25,2952,500,14.791
26,"=","PITBULL F/CHRIS BROWN International Love",2801,-9,46,-75,18.681,0.16,63,"19",26,2823,507,19.004
27,"=","GYM CLASS HEROES Ass Back Home",2500,73,213,27,15.305,0.193,42,"79",27,2500,514,15.454
28,"=","FRAY Heartbeat",2317,-4,-22,3,9.919,-0.115,70,"109",27,2515,677,12.362
29,"=","JASON DERULO It Girl",2200,-9,-9,-9,9.3,-0.238,140,"36",10,6647,1048,29.647
30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",2174,91,270,34,14.638,0.657,25,"23",30,2174,730,14.638
31,"=","AVRIL LAVIGNE Wish You Were Here",1784,3,-84,5,5.763,0.026,60,"88",30,1965,503,7.725
32,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1436,11,78,-11,7.29,0.027,42,"9",32,1436,307,7.611
33,"=","ALEXANDRA STAN Mr. Saxobeat",1429,7,75,-21,13.727,-0.124,165,"118",18,4585,673,38.816
34,"=","LADY ANTEBELLUM Just A Kiss",1362,-30,-171,11,5.278,-0.131,106,"46",23,2755,525,13.059
35,"=","NICKI MINAJ Fly f/Rihanna",1204,-32,-225,-19,8.177,-0.125,109,"72",15,4998,987,27.303
36,"=","BIG TIME RUSH Music Sounds Better With U",1185,6,5,4,3.899,0.018,39,"753",36,1191,221,3.899
37,"=","WILL.I.AM T.H.E (The Hardest Ever)",1086,6,61,-6,3.314,0.222,28,"57",37,1086,355,3.314
38,"=","LADY GAGA You And I",1062,0,-4,-3,5.807,-0.085,149,"60",7,7824,1553,44.474
39,"+1","JOJO Disaster",965,14,-17,24,2.762,0.009,53,"564",39,1010,197,2.886
40,"-1","WE THE KINGS Say You Like Me",951,-3,-81,3,2.312,0.014,108,"354",37,1050,320,2.605
41,"+1","BIG SEAN Dance (A$$)",861,29,61,34,6.549,0.448,32,"22",41,861,140,6.549
42,"-1","COLDPLAY Princess Of China",832,-21,14,-6,3.64,-0.212,40,"144",41,853,155,3.982
43,"=","TIMBALAND Pass At Me f/Pitbull",822,-9,-101,-2,5.649,-0.096,53,"412",35,1142,319,7.395
