"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","When I Was Your M...",15245,"+152",1448,"-118",99.805,"+0.876",73,"3",1,15245,2737,99.805
2,"=","MAROON 5","Daylight",14322,"-152",-68,"-243",85.677,"-0.696",126,"20",1,14639,1641,96.697
3,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14116,"-138",-659,"-50",90.135,"-1.042",131,"8/14",1,15012,2020,109.652
4,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12111,"+36",370,"-127",71.548,"+0.281",74,"5",4,12111,6457,72.032
5,"=","CALVIN HARRIS","Sweet Nothing f/F...",11502,"-87",-49,"-58",77.102,"-0.692",134,"42",4,11639,1126,84.444
6,"=","RIHANNA","Stay f/Mikky Ekko",11233,"+206",1399,"+50",78.725,"+0.643",61,"4",6,11233,1617,78.725
7,"=","TAYLOR SWIFT","I Knew You Were T...",10011,"-134",-1277,"+91",77.955,"-0.571",130,"27",1,16073,2452,126.481
8,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",9350,"-145",-1361,"+142",58.688,"-0.653",201,"53",1,14704,1905,116.982
9,"=","PITBULL","Feel This Moment",9262,"+119",916,"+27",61.857,"+1.596",82,"7",9,9262,1516,61.857
10,"+1","IMAGINE DRAGONS","It's Time",8186,"-30",-34,"-1",47.071,"+0.185",187,"34",10,8287,983,50.249
11,"-1","WILL.I.AM & BRITN...","Scream And Shout",8067,"-173",-1963,"+164",52.69,"-1.022",124,"24",3,13157,2182,99.406
12,"+2","PINK","Just Give Me A Re...",6795,"+302",1626,"+149",42.814,"+1.738",37,"1",12,6795,1626,42.814
13,"-1","OLLY MURS","Troublemaker f/Fl...",6786,"+55",499,"-7",38.642,"+0.281",102,"21",12,6786,1121,38.642
14,"-1","DEMI LOVATO","Heart Attack",6616,"+86",739,"-9",39.099,"+0.505",29,"13",13,6616,2482,39.099
15,"=","KREWELLA","Alive",6228,"+65",947,"-60",37.338,"+0.444",50,"47",15,6228,1007,37.338
16,"=","MUMFORD & SONS","I Will Wait",5999,"+104",610,"+48",36.877,"+0.623",83,"28",14,5999,747,36.877
17,"+1","TAYLOR SWIFT","22",5076,"+124",959,"-18",26.43,"+0.561",26,"25",17,5076,2327,26.43
18,"-1","OF MONSTERS AND M...","Little Talks",5064,"-15",92,"-100",31.195,"+0.005",131,"33",17,5097,655,31.534
19,"=","FUN.","Carry On",4413,"-5",461,"-122",23.399,"+0.053",80,"18",19,4418,935,23.399
20,"=","FALL OUT BOY","My Songs Know Wha...",4152,"+43",270,"+37",19.036,"+0.145",47,"11",20,4152,1015,19.036
21,"=","ICONA POP","I Love It f/Charl...",4148,"+173",793,"+121",25.516,"+0.558",49,"12",21,4148,793,25.516
22,"=","KELLY CLARKSON","Catch My Breath",3557,"-65",-1123,"+193",25.345,"-0.562",154,"58",12,6870,767,44.758
23,"=","JUSTIN BIEBER","All Around The Wo...",3344,"+157",842,"+105",20.104,"+0.296",40,"123",23,3344,842,20.104
24,"+1","MUSE","Madness",2646,"+7",267,"-35",12.163,"+0.277",104,"30",24,2646,385,12.163
25,"-1","PINK","Try",2628,"-89",-438,"-16",17.175,"-0.692",152,"52",6,9909,1515,66.33
26,"=","EMELI SANDE","Next To Me",2254,"+39",270,"-7",14.774,"+0.362",41,"56",26,2254,453,14.774
27,"+2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",2130,"+123",891,"-7",17.609,"+0.848",15,"10",27,2130,924,17.609
28,"-1","CHER LLOYD","With Ur Love f/Ju...",2083,"+26",135,"+18",10.502,"-0.001",47,"143",27,2083,571,10.503
29,"-1","AFROJACK & CHRIS ...","As Your Friend",2011,"-28",125,"-89",8.143,"-0.297",57,"166",28,2039,437,9.977
30,"=","KE$HA","C'mon",1940,"-51",-717,"+110",9.483,"-0.050",103,"83",9,8228,1547,54.334
31,"=","LITTLE MIX","Wings",1479,"+41",255,"+24",7.837,"+0.439",34,"129",31,1479,335,7.837
32,"+3","JUSTIN TIMBERLAKE","Mirrors",1397,"+239",800,"+164",12.264,"+1.540",7,"9",32,1397,800,12.264
33,"-1","ONE DIRECTION","Kiss You",1206,"-165",-1774,"+100",5.933,"-0.570",66,"100",19,4542,1186,22.924
34,"=","ALICIA KEYS","Girl On Fire",1179,"-37",-239,"+3",9.801,"-0.172",157,"62",9,7658,1171,50.899
35,"-2","NE-YO","Forever Now",1152,"-88",-241,"-89",5.837,"-0.563",63,"337",32,1428,269,11.68
36,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1064,"+12",149,"-36",3.244,"+0.076",26,"--",35,1064,257,3.244
37,"=","ZEDD","Clarity f/Foxes",1060,"+19",278,"-26",7.859,"+0.323",12,"90",37,1060,350,7.859
38,"=","ONEREPUBLIC","If I Lose Myself",1029,"+5",-28,"+16",3.126,"+0.066",52,"43",35,1072,318,3.438
39,"=","AVICII VS NICKY R...","I Could Be The On...",980,"+36",82,"+11",6.12,"+0.095",13,"152",39,980,478,6.199
40,"+1","ED SHEERAN","Lego House",934,"+27",179,"+17",5.433,"+0.215",19,"117",40,934,254,5.433
41,"-1","BAAUER","Harlem Shake",914,"-29",-177,"+29",3.623,"-0.205",36,"19",35,1277,488,6.257
42,"=","BENNY BENASSI","Cinema f/Gary Go",822,"-2",34,"-18",3.398,"+0.121",47,"324",41,834,164,4.68
43,"+1","WILL.I.AM F/JUSTI...","#thatpower",812,"+92",585,"+19",6.187,"+0.464",5,"35",43,812,585,6.187
