"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","SELENA GOMEZ","Same Old Love",18368,"+472",912,"+440",116.193,"+4.857",116,"12/93",1,18368,1774,116.193
2,"-1","JUSTIN BIEBER","Sorry",18303,"+206",-186,"+207",121.816,"+3.873",79,"4",1,19494,3902,127.324
3,"=","ALESSIA CARA","Here",16281,"+390",1036,"+303",95.763,"+2.845",174,"22",3,16281,1467,98.324
4,"=","ADELE","Hello",15455,"+1",-1166,"+79",106.004,"+2.541",78,"3",1,19167,4705,124.831
5,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13054,"+200",202,"+248",75.941,"+1.821",194,"11",5,13735,1275,83.171
6,"=","THE WEEKND","In The Night",12367,"+393",1214,"+285",72.207,"+2.877",58,"26",6,12367,3011,72.207
7,"=","ELLIE GOULDING","On My Mind",11187,"-364",-1690,"-346",71.7,"-0.216",114,"33",4,14332,3457,82.642
8,"=","JUSTIN BIEBER","Love Yourself",10152,"+756",2506,"+636",72.174,"+5.906",36,"1/78",8,10152,2930,72.174
9,"=","THE CHAINSMOKERS","Roses f/Rozes",9359,"+348",1213,"+232",53.114,"+3.352",104,"5",9,9359,1619,53.114
10,"+2","TWENTY ONE PILOTS","Stressed Out",9170,"+467",1373,"+425",54.404,"+3.717",55,"2",10,9170,1684,54.404
11,"-1","SHAWN MENDES","Stitches",8942,"-43",-374,"-107",65.924,"-0.211",232,"15",1,17999,2130,108.715
12,"-1","DEMI LOVATO","Confident",8858,"+141",385,"+90",47.405,"+1.034",100,"28",9,9049,1761,47.803
13,"=","ONE DIRECTION","Perfect",8394,"+144",348,"+125",40.904,"+0.770",83,"21",10,8440,1211,41.357
14,"=","DAYA","Hide Away",8152,"+229",346,"+207",44.521,"+1.535",146,"13",12,8152,851,44.521
15,"=","DRAKE","Hotline Bling",7110,"-96",-572,"-78",42.233,"-0.311",117,"16",2,16016,2377,99.499
16,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6840,"+202",684,"+152",34.458,"+1.491",46,"7",16,6840,1989,34.458
17,"=","TAYLOR SWIFT","Wildest Dreams",6120,"-138",-722,"-194",41.266,"-0.640",135,"35",1,18848,3531,112.715
18,"+1","DNCE","Cake By The Ocean",5324,"+124",560,"+87",24.522,"+0.659",101,"17",18,5324,613,24.522
19,"-1","JUSTIN BIEBER","What Do You Mean?",5316,"-45",14,"-147",46.254,"+0.132",134,"20",1,18691,5900,114.523
20,"=","ADELE","When We Were Young",5307,"+356",1506,"+223",28.51,"+2.059",24,"19",20,5307,1506,28.51
21,"=","GWEN STEFANI","Used To Love You",4596,"-80",-202,"-90",18.021,"-0.569",72,"52",19,5224,1038,22.087
22,"=","ELLE KING","Ex's and Oh's",4501,"-81",-431,"-24",27.152,"-0.262",148,"18",7,12070,1468,71.394
23,"=","CHARLIE PUTH","One Call Away",4371,"+96",432,"+43",18.683,"+0.695",61,"14",23,4371,819,18.683
24,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3950,"+58",200,"+58",16.482,"+0.099",73,"38",23,3950,560,16.657
25,"=","FLO RIDA","My House",3559,"+180",571,"+171",15.2,"+1.332",82,"6",25,3559,666,15.2
26,"=","JASON DERULO","Get Ugly",3162,"+85",496,"+65",13.393,"-0.068",27,"67",26,3162,1110,13.461
27,"=","TORI KELLY","Hollow",3016,"+68",194,"+41",10.799,"+0.459",62,"146",26,3016,501,10.799
28,"=","HALSEY","New Americana",2635,"-89",-281,"-118",7.47,"-0.603",104,"75",25,3060,537,9.352
29,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2299,"+34",117,"-21",12.585,"+0.281",43,"116",29,2299,451,12.585
30,"=","POST MALONE","White Iverson",2237,"+13",92,"-43",7.106,"-0.052",55,"27",30,2237,451,7.361
31,"=","CHRIS BROWN","Zero",2046,"+18",9,"-2",7.997,"+0.312",74,"188",31,2046,391,8.043
32,"+7","TAYLOR SWIFT","Out Of The Woods",1948,"+405",1399,"+352",15.109,"+2.246",6,"62",32,1948,1399,15.109
33,"+1","TRAVI$ SCOTT","Antidote",1800,"+66",164,"+41",8.993,"+0.385",41,"29",33,1800,308,8.993
34,"+6","SELENA GOMEZ","Hands To Myself",1755,"+267",992,"+228",10.144,"+1.563",6,"24",34,1755,992,10.144
35,"-3","X AMBASSADORS","Renegades",1749,"-78",-309,"-104",8.586,"-0.764",152,"89",8,9986,1573,48.866
36,"-3","NELLY","The Fix f/Jeremih",1741,"-73",-409,"-79",5.672,"-0.201",84,"54",30,2407,341,9.703
37,"-2","RACHEL PLATTEN","Stand By You",1720,"+68",104,"+66",7.485,"+0.430",71,"8",35,1720,227,7.485
38,"-2","TINASHE","Player f/Chris Brown",1684,"+32",-56,"+65",5.862,"+0.177",55,"493",34,1787,366,6.736
39,"-2","R. CITY","Make Up f/Chloe Angelides",1654,"+3",78,"+5",9.057,"-0.503",34,"170",37,1654,348,9.56
40,"+1","DAVID GUETTA","Bang My Head f/Sia",1520,"+69",165,"+68",7.759,"+0.557",30,"267",39,1520,379,7.759
