"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17305,37,6,55,115.161,0.44,71,"4",1,17403,2576,116.283
2,"=","NICO & VINZ","Am I Wrong",17091,57,1001,-191,114.135,0.116,100,"5",2,17091,2409,114.135
3,"=","MAGIC!","Rude",15545,429,2371,224,105.998,2.303,85,"2",3,15545,2371,105.998
4,"+1","CALVIN HARRIS","Summer",14896,-29,167,-20,91.641,-0.57,111,"15",3,14953,1917,95.785
5,"-1","IGGY AZALEA","Fancy f/Charlie XCX",14732,-290,-1473,-148,103.286,-1.058,111,"9/30",1,17156,2440,116.166
6,"=","DISCLOSURE","Latch f/Sam Smith",11202,155,870,88,76.259,0.7,158,"11",6,11202,1508,76.259
7,"=","SAM SMITH","Stay With Me",11104,138,1093,-66,74.964,0.93,59,"3",6,11104,1606,74.964
8,"=","MKTO","Classic",8852,-16,-163,30,57.275,0.025,221,"23",8,9119,733,57.275
9,"=","PARAMORE","Ain't It Fun",8113,-249,-1184,-124,48.273,-1.466,152,"39",2,14464,1853,84.721
10,"=","MAROON 5","Maps",7698,107,848,-26,46.042,0.841,24,"6",10,7698,4866,46.042
11,"+1","ONEREPUBLIC","Love Runs Out",7666,193,732,179,41.566,0.872,69,"14",11,7666,1336,41.566
12,"-1","JASON DERULO","Wiggle f/Snoop Dogg",7386,-97,-141,-115,33.818,-0.659,62,"12",10,7555,1666,36.719
13,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6130,42,885,-123,32.286,0.449,46,"35",13,6130,1152,32.286
14,"+2","PHARRELL WILLIAMS","Come Get It Bae",5599,53,409,39,24.073,-0.109,48,"28",14,5599,993,24.182
15,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",5594,-222,-1052,-166,38.534,-0.943,137,"63",1,15543,2024,97.949
16,"-2","KATY PERRY","Birthday",5474,-397,-2745,-57,24.716,-1.713,95,"83",7,9576,2209,52.775
17,"=","KONGOS","Come With Me Now",5170,-20,242,-118,19.959,-0.226,83,"20",17,5190,652,20.185
18,"=","CHARLI XCX","Boom Clap",5109,257,1519,77,29.844,1.579,26,"7",18,5109,1646,29.844
19,"+1","JENNIFER LOPEZ","First Love",4117,-32,-51,-52,21.172,-0.265,53,"165",19,4214,853,22.02
20,"-1","RIXTON","Me And My Broken Heart",4111,-254,-1712,-134,23.73,-1.188,130,"62",6,11699,1397,59.689
21,"=","AFROJACK","Ten Feet Tall f/Wrabel",3897,3,292,-64,17.203,0.086,102,"113",21,3908,633,17.203
22,"=","SIA","Chandelier",3863,152,568,98,24.435,0.587,81,"8",22,3863,568,24.435
23,"+1","BECKY G","Shower",3596,69,451,9,16.032,0.424,55,"19",23,3596,853,16.032
24,"-1","LORDE","Tennis Court",3579,-5,228,-63,15.975,-0.078,72,"82",22,3584,590,16.053
25,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",3521,149,1090,-38,24.358,0.864,42,"34",25,3521,1347,24.358
26,"-1","TIESTO","Wasted",3385,10,305,-50,18.744,0.202,58,"31",25,3385,775,18.744
27,"=","ED SHEERAN","Sing",3076,-139,-1403,100,16.93,-0.494,93,"27",6,10622,2778,57.807
28,"=","TREY SONGZ","Na Na",2823,2,80,-28,17.762,-0.017,97,"42",27,2823,394,18.704
29,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2574,89,574,34,26.746,0.783,46,"66",29,2574,574,26.746
30,"=","AJR","I'm Ready",2415,87,443,68,7.665,0.264,90,"40",30,2415,443,7.665
31,"=","RITA ORA","I Will Never Let You Down",2136,68,268,36,8.264,0.139,46,"174",31,2136,513,8.264
32,"=","IGGY AZALEA","Black Widow f/Rita Ora",1698,177,1016,56,10.717,0.993,11,"47",32,1698,1016,10.717
33,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1468,26,271,-29,7.731,0.128,25,"38",33,1468,370,7.731
34,"+3","ARIANA GRANDE","Break Free f/Zedd",1463,272,1370,179,13.461,1.333,5,"10",34,1463,1370,13.461
35,"=","MADDEN BROTHERS","We Are Done",1379,24,322,-24,4.901,0.105,27,"--",34,1379,424,4.901
36,"=","ECHOSMITH","Cool Kids",1225,23,151,-5,4.421,0.086,32,"50",36,1225,377,4.421
37,"-3","KATY TIZ","The Big Bang",1224,-162,-823,-59,4.943,-0.394,106,"--",24,2827,878,14.656
38,"+1","KIESZA","Hideaway",1056,86,512,48,9.644,0.314,11,"110",38,1056,512,9.644
39,"-1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",996,-42,-369,37,4.102,-0.296,67,"55",28,2309,1126,13.019
40,"=","INGRID MICHAELSON","Girls Chase Boys",981,58,295,41,4.628,0.154,32,"41",40,981,295,4.628
41,"=","AVICII","Addicted To You",894,4,67,-14,3.16,0.058,37,"--",39,905,175,3.16
42,"=","CHROMEO","Jealous (I Ain't With It)",892,17,116,-12,3.218,0.017,39,"--",40,892,182,3.218
43,"=","TINASHE","2 On f/Schoolboy Q",886,41,143,31,3.942,0.383,31,"61",42,886,231,3.942
44,"=","TOVE LO","Habits (Stay High)",792,20,97,-15,3.042,-0.032,17,"92",43,792,224,3.086
45,"+1","COLDPLAY","A Sky Full Of Stars",772,25,203,-4,2.566,0.097,11,"46",45,772,207,2.566
46,"+2","CAPITAL CITIES","One Minute More",689,9,46,-5,1.688,0,18,"--",46,689,180,1.737
47,"=","CHRIS BROWN","Loyal f/Lil' Wayne",689,1,-52,-5,4.028,0.094,104,"96",40,854,230,7.37
48,"-3","ONE DIRECTION","You & I",643,-116,-928,-30,3.551,-0.458,76,"115",21,3204,850,12.022
49,"=","MEGHAN TRAINOR","All About That Bass",436,48,291,29,1.423,0.145,2,"29",49,436,291,1.423
50,"=","G.R.L.","Ugly Heart",386,14,104,-7,1.371,0.06,3,"--",49,386,132,1.371
