"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",16090,201,2123,-261,109.196,0.97,74,"1",1,16090,3126,109.196
2,"=","NICK JONAS","Jealous",15624,-235,-290,-175,96.238,-1.31,134,"19",1,16139,1846,98.442
3,"=","TAYLOR SWIFT","Blank Space",15372,-143,-1231,120,106.5,-0.452,87,"4",1,18014,3248,118.647
4,"=","SAM SMITH","I'm Not The Only One",14556,-80,-37,-99,88.54,-0.759,120,"15",4,14636,2111,89.299
5,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",13894,-441,-1601,-376,76.869,-2.118,108,"33",3,15619,1751,93.102
6,"=","HOZIER","Take Me To Church",13680,56,877,-170,86.029,-0.188,102,"5",5,13680,2004,86.217
7,"=","ED SHEERAN","Thinking Out Loud",10862,192,1990,-251,73.895,0.773,47,"2",7,10862,3319,73.895
8,"+1","MEGHAN TRAINOR","Lips Are Movin",10675,321,1022,267,64.871,1.567,95,"7",8,10675,1423,64.871
9,"-1","SELENA GOMEZ","The Heart Wants What It Wants",10409,-60,-69,-72,66.928,-0.411,78,"21",7,10523,2058,67.628
10,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7718,52,-9,13,40.078,-0.412,46,"42",10,7777,2403,48.466
11,"=","MAROON 5","Animals",7122,-221,-2008,119,44.986,-1.424,122,"31",1,17381,3186,114.705
12,"=","ALESSO","Heroes",6954,-28,10,-69,39.73,-0.442,137,"34",12,7022,896,44.035
13,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6344,128,951,-7,41.391,0.948,82,"38",13,6344,1413,41.391
14,"=","ELLA HENDERSON","Ghost",6186,-3,391,-136,28.094,0.39,134,"11",13,6189,1207,28.094
15,"=","FALL OUT BOY","Centuries",6178,121,520,11,32.239,0.553,128,"6",15,6178,756,32.239
16,"=","PITBULL","Time Of Our Lives f/Ne-Yo",5981,89,883,-115,34.469,0.405,56,"18",16,5981,1390,34.469
17,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5596,13,562,-102,31.042,-0.093,50,"41",17,5596,1306,31.135
18,"=","CALVIN HARRIS","Blame f/John Newman",5210,-165,-1754,234,42.488,-1.309,137,"96",3,13993,1988,88.09
19,"=","ONEREPUBLIC","I Lived",4965,11,180,-60,22.817,0.179,70,"20",19,4985,1083,22.817
20,"=","FIFTH HARMONY","Sledgehammer",4622,-34,23,-48,20.075,0.029,69,"32",19,4656,800,20.247
21,"=","ONE DIRECTION","Night Changes",4357,-9,214,8,19.804,0.001,69,"35",19,4366,1221,19.804
22,"=","TAYLOR SWIFT","Style",4013,225,1879,-74,28.378,1.127,18,"12",22,4013,1993,28.378
23,"=","CALVIN HARRIS","Outside f/Ellie Goulding",3371,111,938,78,19.321,0.346,34,"53",23,3371,1280,19.321
24,"=","I LOVE MAKONNEN","Tuesday f/Drake",3193,-6,285,-107,13.27,0.267,64,"59",22,3199,633,13.27
25,"=","MAROON 5","Sugar",3044,353,1960,109,20.249,1.983,12,"3",25,3044,1960,20.249
26,"=","USHER","I Don't Mind f/Juicy J",2546,64,464,-10,17.27,0.29,47,"16",25,2546,721,17.27
27,"=","ELLIE GOULDING","Love Me Like You Do",2539,134,1266,-122,14.322,0.793,13,"8",27,2539,1496,14.322
28,"=","HOODIE ALLEN","All About It f/Ed Sheeran",2076,-4,-43,33,8.528,-0.01,60,"30",26,2158,444,9.662
29,"=","VANCE JOY","Riptide",2072,4,119,-3,9.711,0.117,87,"29",27,2072,255,9.711
30,"=","5 SECONDS OF SUMMER","What I Like About You",1948,-44,113,-57,6.601,-0.157,44,"512",28,1993,400,6.758
31,"=","BIG SEAN","I Don't F**k With You f/E-40",1829,-37,-158,-29,10.709,0.014,75,"222",27,2022,340,10.884
32,"=","NE-YO","She Knows f/Juicy J",1608,41,538,-44,6.981,0.2,26,"48",32,1608,585,6.981
33,"+1","KELLY CLARKSON","Heartbeat Song",1517,133,915,-42,6.675,0.478,9,"64",33,1517,1093,6.675
34,"-1","BECKY G","Can't Stop Dancin'",1516,0,126,-9,4.982,-0.116,59,"77",32,1516,431,5.176
35,"=","IGGY AZALEA","Beg For It f/MØ",1266,-57,-900,170,7.819,-0.298,91,"86",11,7303,2920,38.689
36,"=","MILKY CHANCE","Stolen Dance",1160,-121,-556,-84,6.97,-0.562,90,"49",30,1959,256,11.849
37,"=","NATALIE LA ROSE","Somebody f/Jeremih",1002,34,270,-1,7.807,0.223,19,"106",37,1002,335,7.807
38,"=","PRIORY","Weekend",880,20,115,10,2.13,0.011,55,"764",38,880,156,2.13
39,"+1","NICK JONAS","Chains",857,79,320,33,3.464,0.36,12,"152",39,857,401,3.464
40,"+1","TOVE LO","Talking Body",789,33,375,-15,5.151,0.042,8,"150",40,789,390,5.151
41,"-2","NICO & VINZ","In Your Arms",738,-86,-799,51,3.402,-0.247,121,"281",20,3920,1121,18.903
42,"=","DAVID GUETTA","Dangerous f/Sam Martin",567,-19,-512,86,3.839,0.005,109,"139",22,3486,1540,19.376
43,"+1","JESSIE J","Masterpiece",566,28,168,4,1.666,0.057,10,"285",43,566,251,1.666
44,"-1","EDEN XO","Too Cool To Dance",485,-81,-661,26,1.753,-0.136,82,"1301",31,1936,410,6.7
45,"=","IMAGINE DRAGONS","I Bet My Life",439,9,-72,14,1.506,0.024,18,"40",45,516,181,1.761
46,"=","FLO RIDA","GDFR f/Sage The Gemini",430,5,97,-4,1.047,0.091,14,"22",46,430,101,1.047
47,"=","AVICII","The Nights",388,4,109,-20,1.067,0.002,5,"197",47,388,189,1.067
48,"=","NICKI MINAJ","Truffle Butter f/Drake...",385,24,134,0,2.682,-0.022,5,"--",48,385,146,2.708
49,"=","CASH CASH","Surrender",363,7,69,-10,0.768,0.003,5,"914",48,363,100,0.768
50,"=","SHEPPARD","Geronimo",349,0,52,-1,1.067,0.036,5,"72",49,349,57,1.067
