"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
38,"=","ARIANA GRANDE","Right There f/Big...",1072,10,152,6,5.513,0.093,24,"147",38,1072,258,5.513
39,"=","CHRIS WALLACE","Keep Me Crazy",1044,5,67,-23,2.32,0.014,83,"--",39,1044,133,2.32
40,"+4","LORDE","Team",956,171,701,148,6.794,0.87,3,"82",40,956,701,6.794
41,"=","A GREAT BIG WORLD","Say Something w/C...",948,80,567,-2,5.693,0.429,4,"1/51",41,948,569,5.693
42,"=","LUPE FIASCO","Old School Love f...",896,37,284,2,4.428,0.138,9,"221",42,896,284,4.428
43,"-3","CHRIS BROWN","Love More f/Nicki...",893,1,29,-5,4.018,0.027,64,"120",39,1132,161,6.171
44,"-1","ROBIN THICKE","Feel Good",880,27,284,-26,3.312,0.029,9,"265",43,880,544,3.312
45,"=","EMBLEM3","3000 Miles",738,6,84,-23,2.054,0.038,10,"--",45,738,149,2.054
46,"=","CASH CASH","Take Me Home f/Be...",691,0,61,-15,2.494,-0.001,9,"396",46,698,160,2.636
47,"=","MIDNIGHT RED","Take Me Home",589,-16,-114,1,1.636,-0.048,27,"--",45,772,88,2.492
48,"+1","THE 1975","Chocolate",583,10,37,3,1.513,-0.038,2,"332",48,583,37,1.551
49,"-1","BIG SEAN","Beware f/Lil Wayn...",582,-22,-86,-16,3.337,-0.125,31,"149",44,837,225,3.577
50,"=","KATY PERRY","Dark Horse",566,17,162,1,4.662,0.213,4,"38",50,580,328,5.093
