"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18160,"+5",-177,"-35",120.679,"-0.235",96,2,1,18337,3126,121.173
2,"=","ED SHEERAN","Thinking Out Loud",16525,"+55",898,"-213",102.019,"-0.112",69,1,2,16525,3319,102.575
3,"=","HOZIER","Take Me To Church",14446,"-59",-68,"-96",88.394,"-0.976",124,6,2,14683,2004,91.149
4,"=","MEGHAN TRAINOR","Lips Are Movin",13480,"-44",204,"-109",72.48,"-0.962",117,14,4,13524,1988,75.882
5,"=","TAYLOR SWIFT","Blank Space",12212,"-133",-926,"-83",87.637,"-0.617",109,10,1,18014,3248,118.647
6,"=","PITBULL","Time Of Our Lives f/Ne-Yo",9868,"+130",1130,"-105",61.774,"+0.395",78,12,6,9868,1573,61.774
7,"+1","TAYLOR SWIFT","Style",9804,"+334",2070,"+56",70.207,"+2.606",40,7,7,9804,2070,70.207
8,"-1","SAM SMITH","I'm Not The Only One",9245,"-349",-2249,"-94",53.251,"-1.592",142,13,4,14636,2111,89.299
9,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",9168,"+113",656,"-60",60.494,"+0.647",104,41,9,9168,1413,60.494
10,"-1","NICK JONAS","Jealous",8935,"-184",-1829,"+195",59.777,"-2.016",156,51,1,16139,1846,98.442
11,"=","MAROON 5","Sugar",8625,"+205",1559,"-16",56.045,"+1.648",34,5,11,8625,2223,56.045
12,"=","ELLA HENDERSON","Ghost",7559,"+13",141,"-34",39.685,"-0.188",156,23,11,7584,1207,40.289
13,"=","FALL OUT BOY","Centuries",7428,"+24",341,"-28",38.898,"+0.423",150,15,12,7428,756,38.898
14,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",6814,"+209",1492,"-53",43.091,"+0.709",20,3,14,6814,3932,43.091
15,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",6024,"-134",-1457,"+201",37.429,"-1.191",130,63,3,15619,1751,93.102
16,"=","CALVIN HARRIS","Outside f/Ellie Goulding",5896,"+176",864,"+62",37.908,"+1.240",56,49,16,5896,1280,37.908
17,"+1","ELLIE GOULDING","Love Me Like You Do",5436,"+115",889,"-41",32.1,"+1.123",35,4,17,5436,1496,32.1
18,"-1","SELENA GOMEZ","The Heart Wants What It Wants",5092,"-303",-2643,"+21",32.688,"-2.323",100,68,7,10523,2058,67.628
19,"+1","ONE DIRECTION","Night Changes",4892,"+41",402,"+29",23.66,"+0.372",91,59,19,4892,1221,23.66
20,"-1","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",4854,"-283",-929,"-241",22.806,"-1.685",72,50,16,5829,1306,31.259
21,"+1","USHER","I Don't Mind f/Juicy J",4513,"+29",516,"-80",28.204,"+0.442",69,21,21,4513,788,28.204
22,"-1","ONEREPUBLIC","I Lived",4290,"-211",-873,"-206",18.157,"-0.958",92,54,17,5193,1083,23.7
23,"=","MAROON 5","Animals",4106,"-7",-644,"+148",26.6,"-0.089",144,67,1,17381,3186,114.705
24,"=","KELLY CLARKSON","Heartbeat Song",3440,"+102",520,"+103",14.281,"+0.201",31,46,24,3440,1093,14.281
25,"=","NE-YO","She Knows f/Juicy J",3423,"+88",508,"+6",18.99,"-0.102",48,29,24,3423,670,19.092
26,"=","NICK JONAS","Chains",3168,"+129",788,"+37",17.238,"+1.008",34,44,26,3168,802,17.238
27,"=","NATALIE LA ROSE","Somebody f/Jeremih",3040,"+134",983,"+26",19.444,"+0.840",41,24,27,3040,983,19.444
28,"=","VANCE JOY","Riptide",2593,"+39",296,"+4",12.426,"+0.376",109,32,27,2593,296,12.426
29,"=","TOVE LO","Talking Body",1827,"+43",313,"+4",10.379,"+0.247",30,95,29,1827,390,10.379
30,"=","JESSIE J","Masterpiece",1642,"+39",223,"+3",5.689,"+0.006",32,168,30,1642,587,5.689
31,"+1","NICKI MINAJ","Truffle Butter f/Drake...",1567,"+81",511,"+28",7.979,"+0.724",27,18,31,1567,511,7.979
32,"+1","FLO RIDA","GDFR f/Sage The Gemini",1504,"+87",570,"+31",6.895,"+0.663",36,20,32,1504,570,6.895
33,"+1","ARIANA GRANDE","One Last Time",1451,"+198",1113,"+92",9.242,"+1.174",7,176,33,1451,1113,9.242
34,"-3","I LOVE MAKONNEN","Tuesday f/Drake",1411,"-92",-695,"-28",4.802,"-0.263",86,115,22,3199,633,13.27
35,"=","IMAGINE DRAGONS","I Bet My Life",1291,"+48",216,"+14",3.972,"+0.130",40,37,35,1291,436,3.972
36,"+5","TORI KELLY","Nobody Love",1119,"+219",1086,"+198",7.416,"+1.363",4,174,36,1119,1086,7.416
37,"-1","BECKY G","Can't Stop Dancin'",1102,"-93",-496,"-100",3.259,"-0.278",81,270,32,1624,431,5.176
38,"=","FIFTH HARMONY","Sledgehammer",1087,"-89",-1730,"+227",4.882,"-0.367",91,82,19,4666,800,20.68
39,"-2","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",1075,"-105",-1467,"+238",4.088,"-0.442",68,146,10,7777,2403,48.466
40,"-1","HOODIE ALLEN","All About It f/Ed Sheeran",1072,"-76",-513,"+10",5.308,"-0.247",82,129,26,2158,444,9.662
