"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18337,40,640,-173,121.149,0.57,89,1,1,18337,3126,121.149
2,"=","ED SHEERAN","Thinking Out Loud",15627,268,2601,-157,98.972,1.529,62,2,2,15627,3319,98.972
3,"=","HOZIER","Take Me To Church",14514,37,575,-18,89.31,0.303,117,6,2,14514,2004,89.31
4,"=","MEGHAN TRAINOR","Lips Are Movin",13276,65,601,-85,75.671,0.47,110,9,4,13276,1988,75.671
5,"=","TAYLOR SWIFT","Blank Space",13138,-50,-1025,177,94.355,-1.068,102,8,1,18014,3248,118.647
6,"=","SAM SMITH","I'm Not The Only One",11494,-255,-1859,-62,66.007,-2.034,135,13,4,14636,2111,89.299
7,"=","NICK JONAS","Jealous",10764,-379,-2484,-71,73.692,-1.606,149,37,1,16139,1846,98.442
8,"=","PITBULL","Time Of Our Lives f/Ne-Yo",8738,235,1463,0,55.799,1.556,71,14,8,8738,1488,55.799
9,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",8512,173,1190,56,57.592,0.677,97,30,9,8512,1413,57.592
10,"=","SELENA GOMEZ","The Heart Wants What It Wants",7735,-324,-1873,-84,48.507,-1.963,93,38,7,10523,2058,67.628
11,"+1","TAYLOR SWIFT","Style",7734,278,1877,62,52.667,2.53,33,7,11,7734,1993,52.667
12,"-1","ARIANA GRANDE & THE WEEKND","Love Me Harder",7481,-335,-3040,123,48.269,-1.539,123,52,3,15619,1751,93.102
13,"=","ELLA HENDERSON","Ghost",7418,47,771,-59,37.663,0.893,149,18,12,7418,1207,37.663
14,"=","FALL OUT BOY","Centuries",7087,52,435,-16,37.717,0.09,143,11,12,7087,756,37.83
15,"=","MAROON 5","Sugar",7066,221,1791,-34,44.361,1.512,27,4,15,7066,2223,44.361
16,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5783,-42,69,-75,28.425,0.006,65,28,16,5829,1306,31.259
17,"+1","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",5322,262,1456,-326,36.942,1.205,13,3,17,5322,3932,36.942
18,"-1","ONEREPUBLIC","I Lived",5163,-5,61,47,22.422,0.01,85,49,17,5193,1083,23.7
19,"=","CALVIN HARRIS","Outside f/Ellie Goulding",5032,114,1093,62,29.371,0.922,49,47,19,5032,1280,29.371
20,"=","MAROON 5","Animals",4750,-155,-968,-71,30.657,-0.985,137,39,1,17381,3186,114.705
21,"+2","ELLIE GOULDING","Love Me Like You Do",4547,156,984,16,26.151,0.643,28,5,21,4547,1496,26.151
22,"=","ONE DIRECTION","Night Changes",4490,12,171,0,20.891,0.211,84,57,19,4490,1221,20.891
23,"-2","ALESSO","Heroes",4294,-250,-1978,-20,24.882,-1.583,152,75,11,7022,896,44.035
24,"=","USHER","I Don't Mind f/Juicy J",3997,109,719,-10,24.612,0.527,62,21,24,3997,777,24.612
25,"+1","KELLY CLARKSON","Heartbeat Song",2920,-1,476,-82,13.117,0.037,24,15,25,2921,1093,13.117
