"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","PHARRELL WILLIAMS","Happy",17077,"-51",-13,"-214",119.889,"-0.272",71,"1",1,17173,2414,120.293
2,"=","KATY PERRY","Dark Horse",15177,"-219",-1049,"-359",113.968,"-1.186",128,"4",1,17515,2780,123.167
3,"=","LORDE","Team",14905,"-234",-974,"-25",99.665,"-1.614",127,"18",1,16451,1641,108.342
4,"+1","JASON DERULO","Talk Dirty f/2 Chainz",14595,"+162",930,"+77",92.21,"+0.641",91,"6/22",4,14595,2775,92.21
5,"-1","BASTILLE","Pompeii",14401,"-62",-665,"-50",92.983,"-0.843",142,"9",3,15079,1804,100.897
6,"=","JOHN LEGEND","All Of Me",13470,"+182",2128,"-105",97.348,"+2.099",60,"2",6,13470,2520,97.348
7,"=","DEMI LOVATO","Neon Lights",8718,"+121",567,"+75",50.804,"+1.156",122,"46",7,8718,967,50.804
8,"=","ALOE BLACC","The Man",8471,"-7",204,"-87",42.44,"-0.429",67,"5",8,8478,1722,42.869
9,"=","AMERICAN AUTHORS","Best Day Of My Life",8130,"+106",709,"+78",48.54,"+0.502",111,"12",9,8130,1116,48.54
10,"=","ONEREPUBLIC","Counting Stars",7891,"-109",-811,"-36",59.583,"-1.074",169,"23",1,16524,2609,113.696
11,"=","AVICII","Hey Brother",7678,"+62",448,"-29",46.146,"+0.717",115,"14",11,7678,816,46.146
12,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",7342,"+187",1460,"-7",48.591,"+1.813",35,"17",12,7342,2024,48.591
13,"=","BEYONCE","Drunk In Love f/Jay Z",6533,"-68",-507,"-13",36.36,"-1.120",70,"24",12,7095,1663,41.601
14,"+1","MARTIN GARRIX","Animals",6434,"-7",457,"-142",38.152,"+0.095",119,"20",14,6441,993,38.152
15,"-1","CASH CASH","Take Me Home f/Bebe Rexha",6275,"-171",-453,"-244",33.387,"-0.847",133,"80",13,6726,1074,37.25
16,"=","THE CHAINSMOKERS","#Selfie",5730,"+2",609,"-112",31.026,"-0.924",41,"8",16,5730,1709,33.093
17,"=","EMINEM","The Monster f/Rihanna",5481,"+12",-322,"+8",40.482,"-0.086",152,"66",1,16414,2904,117.022
18,"=","NAUGHTY BOY","La La La f/Sam Smith",5225,"+99",618,"+2",26.34,"+0.681",77,"13",18,5225,697,26.34
19,"=","ONE DIRECTION","Story Of My Life",5010,"-72",-1034,"+133",35.009,"-0.455",151,"32",3,12896,1527,82.164
20,"=","PARAMORE","Ain't It Fun",4900,"+166",909,"+71",29.598,"+0.794",50,"26",20,4900,924,29.598
21,"=","KID INK","Show Me f/Chris Brown",3928,"+24",85,"-33",20.054,"+0.191",84,"33",21,3945,644,21.33
22,"+1","RIXTON","Me And My Broken Heart",3637,"+124",1050,"-70",19.199,"+0.582",28,"54",22,3637,1397,19.199
23,"-1","BRUNO MARS","Young Girls",3440,"-174",-2062,"+259",18.451,"-1.527",107,"116",8,8405,938,46.994
24,"=","MKTO","Classic",3356,"+16",330,"+17",13.974,"+0.240",119,"36",24,3356,570,13.974
25,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",3158,"+46",321,"+26",14.442,"+0.307",54,"27",25,3158,512,14.442
26,"+1","TIESTO","Red Lights",3001,"+38",524,"-143",20.317,"+0.458",37,"--",26,3001,676,20.317
27,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",2880,"-206",-1276,"-37",17.236,"-1.566",128,"30",7,10605,1506,64.936
28,"=","DJ SNAKE & LIL JON","Turn Down For What",2822,"+45",469,"+51",18.731,"+0.118",70,"7",28,2822,469,18.731
29,"+2","PITBULL","Wild Wild Love f/GRL",2444,"+242",976,"+175",17.081,"+1.325",28,"70",29,2444,976,17.081
30,"-1","B.O.B","John Doe f/Priscilla",2303,"+57",173,"-5",11.51,"+0.466",40,"68",29,2303,644,11.51
31,"-1","EMINEM","Headlights",2262,"+44",366,"-24",11.42,"+0.190",43,"61",30,2262,453,11.42
32,"+1","DISCLOSURE","Latch f/Sam Smith",1988,"+9",100,"-8",8.309,"-0.146",56,"75",31,1988,344,8.813
33,"-1","SHAKIRA F/RIHANNA","Can't Remember To Forget You",1927,"-133",-1259,"+51",9.439,"-0.552",76,"28",20,4182,1848,20.539
34,"=","NEON TREES","Sleeping With A Friend",1739,"+90",349,"+18",9.381,"+0.375",53,"35",34,1739,489,9.381
35,"=","ZEDD","Find You f/M. Koma & M. Bryant",1385,"+51",192,"+0",7.699,"+0.233",35,"153",35,1385,262,7.699
36,"=","HOT CHELLE RAE","Don't Say Goodnight",1025,"+17",193,"-18",4.566,"+0.048",23,"--",36,1025,225,4.566
37,"+1","MARIAH CAREY","You're Mine (Eternal)",1012,"+60",22,"+54",2.821,"+0.073",31,"--",36,1012,328,3.239
38,"+1","CALVIN HARRIS","Summer",984,"+59",468,"-58",10.044,"+0.347",9,"69",38,984,526,10.044
39,"-2","LITTLE MIX","Move",976,"+4",114,"-23",2.591,"-0.029",30,"342",37,976,281,2.669
40,"+2","KATY TIZ","The Big Bang",747,"+84",729,"+76",5.74,"+0.961",4,"--",40,747,729,5.74
41,"-1","IGGY AZALEA","Fancy f/Charlie XCX",740,"+46",331,"+5",6.546,"+0.104",9,"74",40,740,331,6.546
42,"+2","5 SECONDS OF SUMMER","She Looks So Perfect",708,"+122",419,"+98",4.486,"+0.655",6,"--",42,708,419,4.486
43,"-2","NEW HOLLOW","She Ain't You",700,"+22",158,"+5",1.993,"+0.136",14,"--",40,700,181,1.993
44,"-1","CHRISTINA PERRI","Human",634,"+24",84,"+14",1.939,"+0.141",19,"25",42,634,102,1.939
45,"=","SOMO","Ride",570,"-8",-39,"-12",1.676,"-0.003",30,"95",40,621,195,2.061
46,"+3","SHAKIRA","Empire",465,"+82",428,"+78",3.74,"+0.312",2,"31",46,465,428,3.74
47,"=","PHANTOGRAM","Fall In Love",410,"+10",80,"-5",1.673,"-0.135",5,"160",47,410,108,2.095
48,"-2","NONONO","Pumpin Blood",394,"-43",-537,"+72",1.785,"-0.107",110,"274",32,1617,237,5.839
49,"--","TIMEFLIES","All The Way",364,"--",-45,"--",1.242,"--",22,"--",46,480,96,1.537
50,"=","IDINA MENZEL","Let It Go",359,"-4",-16,"-14",1.826,"-0.022",7,"3/45",46,396,68,2.094
